Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,answer_column_number,answer_value,answerB_value,char1_value,char1_value,char2_value,char2_value,click_choice_frame_1,click_choice_frame_1,click_choice_frame_1,click_choice_Frame_2,click_choice_Frame_2,click_choice_Frame_2,click_choice_Frame_3,click_choice_Frame_3,click_choice_Frame_3,Condition_Id,copy_of_frec_3126,copy_of_questionB_value,current_answer,frec,frec_value,has_question_column_number,has_question_value,index_value,key_pressed_Frame_3,key_pressed_sentence,question_column_number,question_value,question_value,questionB_value,reaction_time_frame_1,reaction_time_frame_1,reaction_time_frame_1,reaction_time_Frame_2,reaction_time_Frame_2,reaction_time_Frame_2,reaction_time_Frame_3,reaction_time_Frame_3,reaction_time_Frame_3,RT_sentence,sentence_line1_value,sentence_line2_value,sentence1_value,sentence1_value,sentence1B_value,sentence2_column_nr,sentence2B_value,sentenceA_line2_value,trial_end,trial_start,word_high_value,word_high_value,word_low_value,word_low_value
1374110,57,75,block_1,1,experimentaltask_B,4,8,"","","","","","","","","","","","","","","",1,"","",-1,"","",9,0,"","",undefined,7,"","","","","","","","","","","","",1456,Hay que cuidar el,lenguaje que utilizamos.,"","","",5,"","",1751271490672,1751271489215,"","","",""
1374110,58,87,block_1,1,experimentaltask_B,4,8,"","","","","","","","","","","","","","","",1,"","",-1,"","",9,0,"","",undefined,7,"","","","","","","","","","","","",1739,Mientras las montañas,estén nevadas hará frío. ,"","","",5,"","",1751271492710,1751271490971,"","","",""
1374110,59,41,block_1,1,experimentaltask_B,4,8,"","","","","","","","","","","","","","","",1,"","",-1,"","",9,0,"","",undefined,7,"","","","","","","","","","","","",1804,Cuantos más puntos haces,más puedes ganar. ,"","","",5,"","",1751271494815,1751271493012,"","","",""
1374110,60,53,block_1,1,experimentaltask_B,4,8,NO,"","","","","","","","","","","","","","",1,"","",0,"","",9,1,NO,"",undefined,7,¿Se encontraba bien?,¿Se encontraba bien?,"","","","","","","","","","",1618,Esta mañana fui enfermo a,trabajar. ,"","","",5,"","",1751271496726,1751271495108,"","","",""
1374110,61,35,block_1,1,experimentaltask_B,4,8,"","","","","","","","","","","","","","","",1,"","",-1,"","",9,0,"","",undefined,7,"","","","","","","","","","","","",1991,Mi padre dice que el,estado no se sostiene.,"","","",5,"","",1751271500390,1751271498399,"","","",""
1374110,62,63,block_1,1,experimentaltask_B,4,8,SI,"","","","","","","","","","","","","","",1,"","",1,"","",9,1,SI,"",undefined,7,¿Se cotillea?,¿Se cotillea?,"","","","","","","","","","",2011,En la sala de espera los,rumores son silenciosos.,"","","",5,"","",1751271502694,1751271500684,"","","",""
1374110,63,76,block_1,1,experimentaltask_B,4,8,SI,"","","","","","","","","","","","","","",1,"","",1,"","",9,1,SI,"",undefined,7,¿Sucedió algo sorprendente?,¿Sucedió algo sorprendente?,"","","","","","","","","","",1741,Cuando la criatura,apareció fascinó a todos.,"","","",5,"","",1751271511359,1751271509618,"","","",""
1374110,64,70,block_1,1,experimentaltask_B,4,8,"","","","","","","","","","","","","","","",1,"","",-1,"","",9,0,"","",undefined,7,"","","","","","","","","","","","",1738,Esta tarde las tiendas,del centro cerrarán.,"","","",5,"","",1751271515646,1751271513908,"","","",""
1374110,65,4,block_1,1,experimentaltask_B,4,8,"","","","","","","","","","","","","","","",1,"","",-1,"","",9,0,"","",undefined,7,"","","","","","","","","","","","",1976,Esta mañana el hijo está,jugando en el parque.,"","","",5,"","",1751271517918,1751271515942,"","","",""
1374110,66,95,block_1,1,experimentaltask_B,4,8,NO,"","","","","","","","","","","","","","",1,"","",0,"","",9,1,NO,"",undefined,7,¿Todos están correctamente?,¿Todos están correctamente?,"","","","","","","","","","",1402,Algunos de los teléfonos,no funcionan. ,"","","",5,"","",1751271519614,1751271518212,"","","",""
1374110,67,9,block_1,1,experimentaltask_B,4,8,"","","","","","","","","","","","","","","",1,"","",-1,"","",9,0,"","",undefined,7,"","","","","","","","","","","","",1521,Espero que la zona esté,bien habilitada. ,"","","",5,"","",1751271523454,1751271521933,"","","",""
1374110,68,56,block_1,1,experimentaltask_B,4,8,"","","","","","","","","","","","","","","",1,"","",-1,"","",9,0,"","",undefined,7,"","","","","","","","","","","","",1463,El niño miraba cómo la,revista se imprimía.,"","","",5,"","",1751271525222,1751271523759,"","","",""
