Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,Preview,preview,preview,question_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1134173,45,51,block_1,1,sentence,3,"","","",2,"","",low,"","","","","",1,1724335652006,45,"",1724335648025,""
1134173,46,23,block_1,1,sentence,3,"","","",1,"","",high,"","","","","",1,1724335683279,46,"",1724335678191,""
1134173,47,35,block_1,1,sentence,3,"","","",2,"","",low,"","","","","",1,1724335693255,47,"",1724335687426,""
1134173,48,37,block_1,1,sentence,3,"","","",2,"","",low,"","","","","",0,1724335703279,48,"",1724335696959,""
1134173,49,47,block_1,1,sentence,3,"","","",2,"","",low,"","","","","",0,1724335713152,49,"",1724335707625,""
1134173,50,43,block_1,1,sentence,3,"","","",2,"","",low,"","","","","",0,1724335721807,50,"",1724335715922,""
1134173,51,60,block_1,1,sentence,3,"","","",2,"","",low,"","","","","",1,1724335837903,51,"",1724335831907,""
1134173,52,2,block_1,1,sentence,3,"","","",1,"","",high,"","","","","",0,1724335844439,52,"",1724335840415,""
1134173,53,45,block_1,1,sentence,3,"","","",2,"","",low,"","","","","",0,1724335852319,53,"",1724335848119,""
1134173,54,59,block_1,1,sentence,3,"","","",2,"","",low,"","","","","",1,1724335862631,54,"",1724335856356,""
1134173,55,26,block_1,1,sentence,3,"","","",1,"","",high,"","","","","",0,1724335873215,55,"",1724335866065,""
1134173,56,50,block_1,1,sentence,3,"","","",2,"","",low,"","","","","",1,1724335902281,56,"",1724335896153,""
1134173,57,49,block_1,1,sentence,3,"","","",2,"","",low,"","","","","",0,1724335914007,57,"",1724335908311,""
1134173,58,33,block_1,1,sentence,3,"","","",2,"","",low,"","","","","",1,1724335921559,58,"",1724335917655,""
1134173,59,12,block_1,1,sentence,3,"","","",1,"","",high,"","","","","",0,1724335932015,59,"",1724335927370,""
1134173,60,52,block_1,1,sentence,3,"","","",2,"","",low,"","","","","",0,1724335947191,60,"",1724335935370,""
1134173,1,25,block_1,1,sentence_DC,5,"",405,"",2,"","","","","",invalid,"","",0,1724336046246,61,1724336043541,1724336042895,""
1134173,2,6,block_1,1,sentence_DC,5,"",207,"",1,"","","","","",valid,"","",0,1724336051213,62,1724336048798,1724336048766,""
1134173,3,5,block_1,1,sentence_DC,5,"",405,"",1,"","","","","",valid,"","",1,1724336057103,63,1724336054410,1724336053960,""
1134173,4,32,block_1,1,sentence_DC,5,"",267,"",2,"","","","","",invalid,"","",1,1724336061853,64,1724336059803,1724336059742,""
1134173,5,35,block_1,1,sentence_DC,5,"",308,"",2,"","","","","",invalid,"","",0,1724336069365,65,1724336066302,1724336065936,""
1134173,6,21,block_1,1,sentence_DC,5,"",275,"",2,"","","","","",invalid,"","",0,1724336095613,66,1724336092039,1724336091705,""
1134173,7,2,block_1,1,sentence_DC,5,"",341,"",1,"","","","","",valid,"","",1,1724336100645,67,1724336099155,1724336098777,""
1134173,8,24,block_1,1,sentence_DC,5,"",342,"",2,"","","","","",invalid,"","",1,1724336106989,68,1724336104332,1724336103534,""
1134173,9,18,block_1,1,sentence_DC,5,"",243,"",1,"","","","","",valid,"","",1,1724336113686,69,1724336111184,1724336111159,""
1134173,10,19,block_1,1,sentence_DC,5,"",275,"",1,"","","","","",valid,"","",0,1724336119998,70,1724336116873,1724336116722,""
1134173,11,15,block_1,1,sentence_DC,5,"",241,"",1,"","","","","",valid,"","",0,1724336145839,71,1724336141958,1724336141934,""
1134173,12,22,block_1,1,sentence_DC,5,"",306,"",2,"","","","","",invalid,"","",1,1724336151853,72,1724336149981,1724336149709,""
1134173,13,4,block_1,1,sentence_DC,5,"",241,"",1,"","","","","",valid,"","",1,1724336159949,73,1724336157404,1724336156983,""
1134173,14,29,block_1,1,sentence_DC,5,"",273,"",2,"","","","","",invalid,"","",0,1724336164965,74,1724336162615,1724336162583,""
1134173,15,9,block_1,1,sentence_DC,5,"",309,"",1,"","","","","",valid,"","",0,1724336171101,75,1724336169536,1724336169066,""
1134173,16,39,block_1,1,sentence_DC,5,"",311,"",2,"","","","","",invalid,"","",0,1724336231957,76,1724336229322,1724336229034,""
1134173,17,31,block_1,1,sentence_DC,5,"",308,"",2,"","","","","",invalid,"","",1,1724336241765,77,1724336239885,1724336239288,""
1134173,18,27,block_1,1,sentence_DC,5,"",310,"",2,"","","","","",invalid,"","",0,1724336249581,78,1724336244987,1724336244375,""
1134173,19,38,block_1,1,sentence_DC,5,"",277,"",2,"","","","","",invalid,"","",1,1724336256333,79,1724336252037,1724336251979,""
1134173,20,16,block_1,1,sentence_DC,5,"",275,"",1,"","","","","",valid,"","",1,1724336260853,80,1724336259660,1724336259046,""
1134173,21,10,block_1,1,sentence_DC,5,"",242,"",1,"","","","","",valid,"","",0,1724336287677,81,1724336282279,1724336282262,""
1134173,22,28,block_1,1,sentence_DC,5,"",344,"",2,"","","","","",invalid,"","",1,1724336292597,82,1724336290648,1724336289990,""
1134173,23,1,block_1,1,sentence_DC,5,"",405,"",1,"","","","","",valid,"","",0,1724336299485,83,1724336298599,1724336297548,""
1134173,24,14,block_1,1,sentence_DC,5,"",309,"",1,"","","","","",valid,"","",1,1724336304205,84,1724336302372,1724336301881,""
1134173,25,36,block_1,1,sentence_DC,5,"",176,"",2,"","","","","",invalid,"","",1,1724336309357,85,1724336307188,1724336307171,""
1134173,26,13,block_1,1,sentence_DC,5,"",372,"",1,"","","","","",valid,"","",0,1724336335789,86,1724336331752,1724336331224,""
1134173,27,11,block_1,1,sentence_DC,5,"",273,"",1,"","","","","",valid,"","",0,1724336341637,87,1724336339335,1724336339334,""
1134173,28,8,block_1,1,sentence_DC,5,"",308,"",1,"","","","","",valid,"","",0,1724336345829,88,1724336343979,1724336343958,""
1134173,29,33,block_1,1,sentence_DC,5,"",276,"",2,"","","","","",invalid,"","",1,1724336352477,89,1724336348962,1724336348952,""
1134173,30,12,block_1,1,sentence_DC,5,"",277,"",1,"","","","","",valid,"","",0,1724336358125,90,1724336355273,1724336355254,""
1134173,31,7,block_1,1,sentence_DC,5,"",341,"",1,"","","","","",valid,"","",1,1724336419917,91,1724336416139,1724336415046,""
1134173,32,40,block_1,1,sentence_DC,5,"",241,"",2,"","","","","",invalid,"","",1,1724336424637,92,1724336422181,1724336422077,""
1134173,33,37,block_1,1,sentence_DC,5,"",277,"",2,"","","","","",invalid,"","",1,1724336428613,93,1724336427133,1724336426634,""
1134173,34,17,block_1,1,sentence_DC,5,"",274,"",1,"","","","","",valid,"","",0,1724336432821,94,1724336431339,1724336430840,""
1134173,35,23,block_1,1,sentence_DC,5,"",376,"",2,"","","","","",invalid,"","",1,1724336440157,95,1724336436643,1724336436010,""
1134173,36,34,block_1,1,sentence_DC,5,"",300,"",2,"","","","","",invalid,"","",1,1724336466453,96,1724336463111,1724336463094,""
1134173,37,20,block_1,1,sentence_DC,5,"",309,"",1,"","","","","",valid,"","",0,1724336472901,97,1724336471061,1724336471033,""
1134173,38,30,block_1,1,sentence_DC,5,"",278,"",2,"","","","","",invalid,"","",1,1724336479469,98,1724336476180,1724336476178,""
1134173,39,3,block_1,1,sentence_DC,5,"",342,"",1,"","","","","",valid,"","",1,1724336483701,99,1724336481802,1724336481778,""
1134173,40,26,block_1,1,sentence_DC,5,"",308,"",2,"","","","","",invalid,"","",1,1724336489269,100,1724336486405,1724336486390,""
