"","Rec_Session_Id","Trial_Nr","Trial_Id","Task_Name","Condition_Id","Frequency","question_answer","trial_end","trial_number","trial_start","list","question_accuracy","sub"
"1",1238804,1,39,"sentence_DC",2,NA,0,1739457625840,66,NA,"A",1,10
"2",1238804,1,53,"sentence",2,"low",1,1739456688690,6,1739456685055,"A",1,10
"3",1238804,2,38,"sentence_DC",2,NA,0,1739457630792,67,NA,"A",1,10
"4",1238804,2,39,"sentence",2,"low",1,1739456698449,7,1739456694946,"A",1,10
"5",1238804,3,28,"sentence_DC",2,NA,1,1739457634200,68,NA,"A",1,10
"6",1238804,3,42,"sentence",2,"low",1,1739456703762,8,1739456700995,"A",1,10
"7",1238804,4,2,"sentence_DC",1,NA,1,1739457637528,69,NA,"A",1,10
"8",1238804,4,51,"sentence",2,"low",1,1739456710737,9,1739456708351,"A",1,10
"9",1238804,5,30,"sentence",1,"high",0,1739456720217,10,1739456715375,"A",1,10
"10",1238804,5,22,"sentence_DC",2,NA,1,1739457640168,70,NA,"A",1,10
"11",1238804,6,28,"sentence",1,"high",0,1739456751307,11,1739456748071,"A",1,10
"12",1238804,6,12,"sentence_DC",1,NA,0,1739457663128,71,NA,"A",1,10
"13",1238804,7,19,"sentence_DC",1,NA,0,1739457665824,72,NA,"A",1,10
"14",1238804,7,49,"sentence",2,"low",0,1739456756274,12,1739456753762,"A",1,10
"15",1238804,8,19,"sentence",1,"high",1,1739456760378,13,1739456758428,"A",1,10
"16",1238804,8,31,"sentence_DC",2,NA,1,1739457668296,73,NA,"A",1,10
"17",1238804,9,33,"sentence_DC",2,NA,1,1739457670944,74,NA,"A",1,10
"18",1238804,9,21,"sentence",1,"high",0,1739456764513,14,1739456762459,"A",1,10
"19",1238804,10,1,"sentence_DC",1,NA,0,1739457673416,75,NA,"A",1,10
"20",1238804,10,2,"sentence",1,"high",0,1739456768930,15,1739456766628,"A",1,10
"21",1238804,11,25,"sentence_DC",2,NA,0,1739457824168,76,NA,"A",1,10
"22",1238804,11,17,"sentence",1,"high",0,1739456853049,16,1739456850826,"A",1,10
"23",1238804,12,32,"sentence",2,"low",0,1739456857665,17,1739456855570,"A",1,10
"24",1238804,12,21,"sentence_DC",2,NA,0,1739457827072,77,NA,"A",1,10
"25",1238804,13,30,"sentence_DC",2,NA,1,1739457829663,78,NA,"A",1,10
"26",1238804,13,34,"sentence",2,"low",1,1739456861553,18,1739456859818,"A",1,10
"27",1238804,14,37,"sentence_DC",2,NA,1,1739457832169,79,NA,"A",1,10
"28",1238804,14,37,"sentence",2,"low",0,1739456866329,19,1739456863675,"A",1,10
"29",1238804,15,17,"sentence_DC",1,NA,0,1739457834783,80,NA,"A",1,10
"30",1238804,15,18,"sentence",1,"high",1,1739456871562,20,1739456868613,"A",1,10
"31",1238804,16,36,"sentence_DC",2,NA,1,1739457859455,81,NA,"A",1,10
"32",1238804,16,7,"sentence",1,"high",1,1739456898233,21,1739456895467,"A",1,10
"33",1238804,17,40,"sentence",2,"low",1,1739456902641,22,1739456900538,"A",1,10
"34",1238804,17,9,"sentence_DC",1,NA,0,1739457862279,82,NA,"A",1,10
"35",1238804,18,10,"sentence",1,"high",0,1739456906953,23,1739456905194,"A",1,10
"36",1238804,18,20,"sentence_DC",1,NA,0,1739457864991,83,NA,"A",1,10
"37",1238804,19,34,"sentence_DC",2,NA,1,1739457867935,84,NA,"A",1,10
"38",1238804,19,38,"sentence",2,"low",1,1739456913129,24,1739456910606,"A",1,10
"39",1238804,20,29,"sentence",1,"high",0,1739456917289,25,1739456915296,"A",1,10
"40",1238804,20,27,"sentence_DC",2,NA,0,1739457870831,85,NA,"A",1,10
"41",1238804,21,48,"sentence",2,"low",1,1739456940721,26,1739456937608,"A",1,10
"42",1238804,21,18,"sentence_DC",1,NA,1,1739457891351,86,NA,"A",1,10
"43",1238804,22,26,"sentence",1,"high",0,1739456945923,27,1739456943355,"A",1,10
"44",1238804,22,5,"sentence_DC",1,NA,1,1739457893879,87,NA,"A",1,10
"45",1238804,23,23,"sentence_DC",2,NA,1,1739457896271,88,NA,"A",1,10
"46",1238804,23,33,"sentence",2,"low",1,1739456951081,28,1739456948575,"A",1,10
"47",1238804,24,58,"sentence",2,"low",0,1739456956473,29,1739456953386,"A",1,10
"48",1238804,24,14,"sentence_DC",1,NA,1,1739457898447,89,NA,"A",1,10
"49",1238804,25,40,"sentence_DC",2,NA,1,1739457900592,90,NA,"A",1,10
"50",1238804,25,11,"sentence",1,"high",0,1739456961585,30,1739456958685,"A",1,10
"51",1238804,26,6,"sentence_DC",1,NA,0,1739457995927,91,NA,"A",1,10
"52",1238804,26,50,"sentence",2,"low",1,1739457032873,31,1739457029878,"A",1,10
"53",1238804,27,46,"sentence",2,"low",0,1739457037713,32,1739457035499,"A",1,10
"54",1238804,27,26,"sentence_DC",2,NA,1,1739457998721,92,NA,"A",1,10
"55",1238804,28,11,"sentence_DC",1,NA,0,1739458001359,93,NA,"A",1,10
"56",1238804,28,52,"sentence",2,"low",0,1739457043785,33,1739457039929,"A",1,10
"57",1238804,29,36,"sentence",2,"low",1,1739457048553,34,1739457046532,"A",1,10
"58",1238804,29,8,"sentence_DC",1,NA,0,1739458004063,94,NA,"A",1,10
"59",1238804,30,31,"sentence",2,"low",0,1739457052377,35,1739457050612,"A",1,10
"60",1238804,30,29,"sentence_DC",2,NA,0,1739458006607,95,NA,"A",1,10
"61",1238804,31,41,"sentence",2,"low",1,1739457079689,36,1739457076906,"A",1,10
"62",1238804,31,35,"sentence_DC",2,NA,0,1739458026479,96,NA,"A",1,10
"63",1238804,32,25,"sentence",1,"high",1,1739457084337,37,1739457082252,"A",1,10
"64",1238804,32,3,"sentence_DC",1,NA,0,1739458028639,97,NA,"A",1,10
"65",1238804,33,15,"sentence_DC",1,NA,0,1739458030816,98,NA,"A",1,10
"66",1238804,33,59,"sentence",2,"low",1,1739457087721,38,1739457086372,"A",1,10
"67",1238804,34,10,"sentence_DC",1,NA,0,1739458033295,99,NA,"A",1,10
"68",1238804,34,27,"sentence",1,"high",0,1739457091353,39,1739457089663,"A",1,10
"69",1238804,35,4,"sentence_DC",1,NA,1,1739458035775,100,NA,"A",1,10
"70",1238804,35,1,"sentence",1,"high",1,1739457094921,40,1739457093402,"A",1,10
"71",1238804,36,13,"sentence",1,"high",1,1739457117489,41,1739457114682,"A",1,10
"72",1238804,36,32,"sentence_DC",2,NA,1,1739458056455,101,NA,"A",1,10
"73",1238804,37,24,"sentence_DC",2,NA,1,1739458059935,102,NA,"A",1,10
"74",1238804,37,6,"sentence",1,"high",0,1739457122497,42,1739457119930,"A",1,10
"75",1238804,38,12,"sentence",1,"high",0,1739457126489,43,1739457124893,"A",1,10
"76",1238804,38,7,"sentence_DC",1,NA,1,1739458062303,103,NA,"A",1,10
"77",1238804,39,24,"sentence",1,"high",0,1739457130641,44,1739457128517,"A",1,10
"78",1238804,39,13,"sentence_DC",1,NA,1,1739458064695,104,NA,"A",0,10
"79",1238804,40,16,"sentence_DC",1,NA,1,1739458067159,105,NA,"A",1,10
"80",1238804,40,9,"sentence",1,"high",0,1739457136257,45,1739457132699,"A",1,10
"81",1238804,41,3,"sentence",1,"high",0,1739457274776,46,1739457272955,"A",0,10
"82",1238804,42,60,"sentence",2,"low",1,1739457280929,47,1739457278155,"A",1,10
"83",1238804,43,20,"sentence",1,"high",1,1739457284744,48,1739457283203,"A",1,10
"84",1238804,44,4,"sentence",1,"high",0,1739457289865,49,1739457287197,"A",1,10
"85",1238804,45,23,"sentence",1,"high",1,1739457295152,50,1739457291827,"A",1,10
"86",1238804,46,54,"sentence",2,"low",0,1739457319393,51,1739457316833,"A",1,10
"87",1238804,47,14,"sentence",1,"high",0,1739457322987,52,1739457321414,"A",1,10
"88",1238804,48,44,"sentence",2,"low",1,1739457327528,53,1739457325202,"A",1,10
"89",1238804,49,47,"sentence",2,"low",0,1739457331888,54,1739457329590,"A",1,10
"90",1238804,50,35,"sentence",2,"low",1,1739457335200,55,1739457333629,"A",1,10
"91",1238804,51,56,"sentence",2,"low",1,1739457358096,56,1739457355651,"A",1,10
"92",1238804,52,57,"sentence",2,"low",0,1739457363001,57,1739457360450,"A",1,10
"93",1238804,53,43,"sentence",2,"low",0,1739457367232,58,1739457365189,"A",1,10
"94",1238804,54,8,"sentence",1,"high",0,1739457372128,59,1739457369668,"A",1,10
"95",1238804,55,16,"sentence",1,"high",1,1739457376208,60,1739457374358,"A",1,10
"96",1238804,56,5,"sentence",1,"high",0,1739457583000,61,1739457579897,"A",1,10
"97",1238804,57,15,"sentence",1,"high",1,1739457586808,62,1739457585091,"A",1,10
"98",1238804,58,55,"sentence",2,"low",1,1739457591264,63,1739457588867,"A",1,10
"99",1238804,59,22,"sentence",1,"high",1,1739457596664,64,1739457593472,"A",1,10
"100",1238804,60,45,"sentence",2,"low",0,1739457600688,65,1739457598987,"A",1,10
"101",1238835,1,14,"sentence_DC",1,NA,1,1739460909357,66,NA,"A",1,11
"102",1238835,1,20,"sentence",1,"high",1,1739459874035,6,1739459866897,"A",1,11
"103",1238835,2,15,"sentence_DC",1,NA,0,1739460913977,67,NA,"A",1,11
"104",1238835,2,31,"sentence",2,"low",0,1739459884660,7,1739459879509,"A",1,11
"105",1238835,3,30,"sentence_DC",2,NA,1,1739460917153,68,NA,"A",1,11
"106",1238835,3,55,"sentence",2,"low",1,1739459891515,8,1739459887037,"A",1,11
"107",1238835,4,7,"sentence_DC",1,NA,1,1739460918906,69,NA,"A",1,11
"108",1238835,4,49,"sentence",2,"low",0,1739459900916,9,1739459894345,"A",1,11
"109",1238835,5,27,"sentence",1,"high",0,1739459908583,10,1739459903205,"A",1,11
"110",1238835,5,2,"sentence_DC",1,NA,1,1739460926985,70,NA,"A",1,11
"111",1238835,6,57,"sentence",2,"low",0,1739459945667,11,1739459938309,"A",1,11
"112",1238835,6,28,"sentence_DC",2,NA,1,1739460951065,71,NA,"A",1,11
"113",1238835,7,32,"sentence_DC",2,NA,1,1739460955241,72,NA,"A",1,11
"114",1238835,7,41,"sentence",2,"low",1,1739459954093,12,1739459948895,"A",1,11
"115",1238835,8,56,"sentence",2,"low",1,1739459961955,13,1739459956876,"A",1,11
"116",1238835,8,34,"sentence_DC",2,NA,1,1739460958641,73,NA,"A",1,11
"117",1238835,9,37,"sentence_DC",2,NA,1,1739460961754,74,NA,"A",1,11
"118",1238835,9,5,"sentence",1,"high",0,1739459967779,14,1739459964040,"A",1,11
"119",1238835,10,5,"sentence_DC",1,NA,1,1739460965810,75,NA,"A",1,11
"120",1238835,10,16,"sentence",1,"high",1,1739459975092,15,1739459970137,"A",1,11
"121",1238835,11,19,"sentence_DC",1,NA,0,1739461029713,76,NA,"A",1,11
"122",1238835,11,23,"sentence",1,"high",1,1739460051667,16,1739460047173,"A",1,11
"123",1238835,12,24,"sentence",1,"high",0,1739460060244,17,1739460056198,"A",1,11
"124",1238835,12,23,"sentence_DC",2,NA,1,1739461032729,77,NA,"A",1,11
"125",1238835,13,6,"sentence_DC",1,NA,0,1739461037273,78,NA,"A",1,11
"126",1238835,13,22,"sentence",1,"high",1,1739460067851,18,1739460062429,"A",1,11
"127",1238835,14,3,"sentence_DC",1,NA,0,1739461040641,79,NA,"A",1,11
"128",1238835,14,54,"sentence",2,"low",0,1739460076283,19,1739460070407,"A",1,11
"129",1238835,15,36,"sentence_DC",2,NA,1,1739461043665,80,NA,"A",1,11
"130",1238835,15,9,"sentence",1,"high",0,1739460083787,20,1739460078148,"A",1,11
"131",1238835,16,10,"sentence_DC",1,NA,0,1739461070681,81,NA,"A",1,11
"132",1238835,16,30,"sentence",1,"high",0,1739460116035,21,1739460110275,"A",1,11
"133",1238835,17,34,"sentence",2,"low",1,1739460121619,22,1739460118516,"A",1,11
"134",1238835,17,1,"sentence_DC",1,NA,0,1739461074153,82,NA,"A",1,11
"135",1238835,18,29,"sentence",1,"high",0,1739460127475,23,1739460124398,"A",1,11
"136",1238835,18,21,"sentence_DC",2,NA,0,1739461078553,83,NA,"A",1,11
"137",1238835,19,35,"sentence_DC",2,NA,0,1739461081393,84,NA,"A",1,11
"138",1238835,19,44,"sentence",2,"low",1,1739460134907,24,1739460130213,"A",1,11
"139",1238835,20,13,"sentence",1,"high",1,1739460146683,25,1739460137721,"A",1,11
"140",1238835,20,11,"sentence_DC",1,NA,0,1739461085065,85,NA,"A",1,11
"141",1238835,21,36,"sentence",2,"low",1,1739460172139,26,1739460167336,"A",1,11
"142",1238835,21,4,"sentence_DC",1,NA,1,1739461106649,86,NA,"A",1,11
"143",1238835,22,39,"sentence",2,"low",1,1739460178659,27,1739460174558,"A",1,11
"144",1238835,22,38,"sentence_DC",2,NA,1,1739461109697,87,NA,"A",0,11
"145",1238835,23,22,"sentence_DC",2,NA,1,1739461112953,88,NA,"A",1,11
"146",1238835,23,32,"sentence",2,"low",0,1739460184675,28,1739460181316,"A",1,11
"147",1238835,24,53,"sentence",2,"low",1,1739460195067,29,1739460187182,"A",1,11
"148",1238835,24,13,"sentence_DC",1,NA,0,1739461117049,89,NA,"A",1,11
"149",1238835,25,31,"sentence_DC",2,NA,1,1739461121324,90,NA,"A",1,11
"150",1238835,25,38,"sentence",2,"low",1,1739460202859,30,1739460198629,"A",1,11
"151",1238835,26,18,"sentence_DC",1,NA,1,1739461248481,91,NA,"A",1,11
"152",1238835,26,46,"sentence",2,"low",0,1739460269131,31,1739460264615,"A",1,11
"153",1238835,27,17,"sentence",1,"high",0,1739460276141,32,1739460271876,"A",1,11
"154",1238835,27,20,"sentence_DC",1,NA,0,1739461251265,92,NA,"A",1,11
"155",1238835,28,39,"sentence_DC",2,NA,0,1739461254065,93,NA,"A",1,11
"156",1238835,28,26,"sentence",1,"high",0,1739460284523,33,1739460278845,"A",1,11
"157",1238835,29,58,"sentence",2,"low",0,1739460297947,34,1739460288445,"A",1,11
"158",1238835,29,25,"sentence_DC",2,NA,0,1739461257433,94,NA,"A",1,11
"159",1238835,30,10,"sentence",1,"high",1,1739460303635,35,1739460300348,"A",0,11
"160",1238835,30,16,"sentence_DC",1,NA,1,1739461262561,95,NA,"A",1,11
"161",1238835,31,48,"sentence",2,"low",1,1739460351915,36,1739460346904,"A",1,11
"162",1238835,31,29,"sentence_DC",2,NA,0,1739461284673,96,NA,"A",1,11
"163",1238835,32,3,"sentence",1,"high",1,1739460356907,37,1739460354316,"A",1,11
"164",1238835,32,17,"sentence_DC",1,NA,0,1739461287769,97,NA,"A",1,11
"165",1238835,33,27,"sentence_DC",2,NA,0,1739461290537,98,NA,"A",1,11
"166",1238835,33,19,"sentence",1,"high",1,1739460367258,38,1739460362976,"A",1,11
"167",1238835,34,12,"sentence_DC",1,NA,0,1739461293635,99,NA,"A",1,11
"168",1238835,34,11,"sentence",1,"high",0,1739460373162,39,1739460369709,"A",1,11
"169",1238835,35,40,"sentence_DC",2,NA,1,1739461296674,100,NA,"A",1,11
"170",1238835,35,15,"sentence",1,"high",1,1739460381458,40,1739460375806,"A",1,11
"171",1238835,36,35,"sentence",2,"low",1,1739460414706,41,1739460410532,"A",1,11
"172",1238835,36,9,"sentence_DC",1,NA,0,1739461316729,101,NA,"A",1,11
"173",1238835,37,8,"sentence_DC",1,NA,0,1739461321409,102,NA,"A",1,11
"174",1238835,37,60,"sentence",2,"low",1,1739460421707,42,1739460417168,"A",1,11
"175",1238835,38,6,"sentence",1,"high",0,1739460426490,43,1739460423708,"A",1,11
"176",1238835,38,24,"sentence_DC",2,NA,1,1739461325537,103,NA,"A",1,11
"177",1238835,39,40,"sentence",2,"low",1,1739460440274,44,1739460429343,"A",1,11
"178",1238835,39,26,"sentence_DC",2,NA,1,1739461328233,104,NA,"A",1,11
"179",1238835,40,33,"sentence_DC",2,NA,1,1739461332673,105,NA,"A",1,11
"180",1238835,40,43,"sentence",2,"low",0,1739460450922,45,1739460443253,"A",1,11
"181",1238835,41,59,"sentence",2,"low",1,1739460586610,46,1739460582576,"A",1,11
"182",1238835,42,51,"sentence",2,"low",1,1739460591930,47,1739460589303,"A",1,11
"183",1238835,43,42,"sentence",2,"low",1,1739460603346,48,1739460598405,"A",1,11
"184",1238835,44,7,"sentence",1,"high",1,1739460613594,49,1739460608102,"A",1,11
"185",1238835,45,1,"sentence",1,"high",1,1739460620933,50,1739460616495,"A",1,11
"186",1238835,46,45,"sentence",2,"low",0,1739460646754,51,1739460641756,"A",1,11
"187",1238835,47,25,"sentence",1,"high",1,1739460654898,52,1739460651158,"A",1,11
"188",1238835,48,47,"sentence",2,"low",0,1739460660778,53,1739460657132,"A",1,11
"189",1238835,49,37,"sentence",2,"low",0,1739460667946,54,1739460663325,"A",1,11
"190",1238835,50,52,"sentence",2,"low",0,1739460681802,55,1739460672148,"A",1,11
"191",1238835,51,8,"sentence",1,"high",0,1739460706674,56,1739460702268,"A",1,11
"192",1238835,52,12,"sentence",1,"high",0,1739460714122,57,1739460709246,"A",1,11
"193",1238835,53,2,"sentence",1,"high",0,1739460720386,58,1739460716923,"A",1,11
"194",1238835,54,4,"sentence",1,"high",0,1739460727306,59,1739460722510,"A",1,11
"195",1238835,55,14,"sentence",1,"high",0,1739460734410,60,1739460730316,"A",1,11
"196",1238835,56,33,"sentence",2,"low",1,1739460846202,61,1739460841467,"A",1,11
"197",1238835,57,50,"sentence",2,"low",1,1739460853386,62,1739460849437,"A",1,11
"198",1238835,58,28,"sentence",1,"high",0,1739460859914,63,1739460857015,"A",1,11
"199",1238835,59,21,"sentence",1,"high",0,1739460872634,64,1739460862738,"A",1,11
"200",1238835,60,18,"sentence",1,"high",1,1739460880098,65,1739460874648,"A",1,11
"201",1306271,1,1,"sentence_DC",1,NA,0,1745417289612,66,NA,"B",1,12
"202",1306271,1,51,"sentence",2,"low",1,1745416360035,6,1745416355684,"B",1,12
"203",1306271,2,36,"sentence_DC",2,NA,1,1745417292652,67,NA,"B",1,12
"204",1306271,2,46,"sentence",2,"low",0,1745416370387,7,1745416365743,"B",1,12
"205",1306271,3,32,"sentence_DC",2,NA,1,1745417296202,68,NA,"B",1,12
"206",1306271,3,3,"sentence",1,"high",0,1745416375715,8,1745416372852,"B",0,12
"207",1306271,4,33,"sentence_DC",2,NA,1,1745417300500,69,NA,"B",1,12
"208",1306271,4,26,"sentence",1,"high",0,1745416385180,9,1745416381167,"B",1,12
"209",1306271,5,6,"sentence",1,"high",0,1745416392027,10,1745416388494,"B",1,12
"210",1306271,5,29,"sentence_DC",2,NA,0,1745417304108,70,NA,"B",1,12
"211",1306271,6,39,"sentence",2,"low",1,1745416418780,11,1745416414252,"B",1,12
"212",1306271,6,19,"sentence_DC",1,NA,0,1745417324836,71,NA,"B",1,12
"213",1306271,7,26,"sentence_DC",2,NA,1,1745417328043,72,NA,"B",1,12
"214",1306271,7,33,"sentence",2,"low",1,1745416424700,12,1745416421657,"B",1,12
"215",1306271,8,54,"sentence",2,"low",0,1745416433843,13,1745416427536,"B",1,12
"216",1306271,8,20,"sentence_DC",1,NA,0,1745417332484,73,NA,"B",1,12
"217",1306271,9,37,"sentence_DC",2,NA,1,1745417335428,74,NA,"B",1,12
"218",1306271,9,47,"sentence",2,"low",0,1745416439099,14,1745416435735,"B",1,12
"219",1306271,10,3,"sentence_DC",1,NA,0,1745417338521,75,NA,"B",1,12
"220",1306271,10,45,"sentence",2,"low",0,1745416446843,15,1745416441772,"B",1,12
"221",1306271,11,5,"sentence_DC",1,NA,1,1745417422339,76,NA,"B",1,12
"222",1306271,11,8,"sentence",1,"high",1,1745416534867,16,1745416529981,"B",0,12
"223",1306271,12,34,"sentence",2,"low",0,1745416542851,17,1745416540302,"B",0,12
"224",1306271,12,4,"sentence_DC",1,NA,1,1745417425836,77,NA,"B",1,12
"225",1306271,13,10,"sentence_DC",1,NA,0,1745417429700,78,NA,"B",1,12
"226",1306271,13,37,"sentence",2,"low",0,1745416550907,18,1745416547053,"B",1,12
"227",1306271,14,22,"sentence_DC",2,NA,1,1745417433492,79,NA,"B",1,12
"228",1306271,14,41,"sentence",2,"low",1,1745416558931,19,1745416555702,"B",1,12
"229",1306271,15,34,"sentence_DC",2,NA,1,1745417438012,80,NA,"B",1,12
"230",1306271,15,56,"sentence",2,"low",1,1745416565446,20,1745416562477,"B",1,12
"231",1306271,16,11,"sentence_DC",1,NA,0,1745417458109,81,NA,"B",1,12
"232",1306271,16,18,"sentence",1,"high",0,1745416591763,21,1745416588076,"B",0,12
"233",1306271,17,9,"sentence",1,"high",0,1745416599252,22,1745416594852,"B",1,12
"234",1306271,17,23,"sentence_DC",2,NA,1,1745417462924,82,NA,"B",1,12
"235",1306271,18,36,"sentence",2,"low",0,1745416605035,23,1745416602312,"B",0,12
"236",1306271,18,7,"sentence_DC",1,NA,1,1745417467215,83,NA,"B",1,12
"237",1306271,19,17,"sentence_DC",1,NA,0,1745417472188,84,NA,"B",1,12
"238",1306271,19,29,"sentence",1,"high",0,1745416612899,24,1745416609270,"B",1,12
"239",1306271,20,43,"sentence",2,"low",0,1745416618987,25,1745416616112,"B",1,12
"240",1306271,20,9,"sentence_DC",1,NA,0,1745417480417,85,NA,"B",1,12
"241",1306271,21,50,"sentence",2,"low",1,1745416648019,26,1745416639487,"B",1,12
"242",1306271,21,15,"sentence_DC",1,NA,0,1745417501452,86,NA,"B",1,12
"243",1306271,22,27,"sentence_DC",2,NA,0,1745417505924,87,NA,"B",1,12
"244",1306271,22,59,"sentence",2,"low",1,1745416655851,27,1745416653263,"B",1,12
"245",1306271,23,38,"sentence",2,"low",1,1745416662325,28,1745416659384,"B",1,12
"246",1306271,23,6,"sentence_DC",1,NA,0,1745417508892,88,NA,"B",1,12
"247",1306271,24,57,"sentence",2,"low",0,1745416669859,29,1745416664936,"B",1,12
"248",1306271,24,35,"sentence_DC",2,NA,0,1745417512062,89,NA,"B",1,12
"249",1306271,25,16,"sentence",1,"high",0,1745416675789,30,1745416672966,"B",0,12
"250",1306271,25,8,"sentence_DC",1,NA,0,1745417516332,90,NA,"B",1,12
"251",1306271,26,2,"sentence_DC",1,NA,1,1745417574796,91,NA,"B",1,12
"252",1306271,26,21,"sentence",1,"high",1,1745416774763,31,1745416765674,"B",0,12
"253",1306271,27,24,"sentence_DC",2,NA,1,1745417582269,92,NA,"B",1,12
"254",1306271,27,27,"sentence",1,"high",0,1745416783835,32,1745416780726,"B",1,12
"255",1306271,28,16,"sentence_DC",1,NA,1,1745417585440,93,NA,"B",1,12
"256",1306271,28,11,"sentence",1,"high",0,1745416789446,33,1745416786653,"B",1,12
"257",1306271,29,13,"sentence",1,"high",1,1745416795723,34,1745416792749,"B",1,12
"258",1306271,29,40,"sentence_DC",2,NA,1,1745417588010,94,NA,"B",1,12
"259",1306271,30,44,"sentence",2,"low",1,1745416803623,35,1745416798556,"B",1,12
"260",1306271,30,14,"sentence_DC",1,NA,1,1745417591068,95,NA,"B",1,12
"261",1306271,31,19,"sentence",1,"high",1,1745416830406,36,1745416826718,"B",1,12
"262",1306271,31,39,"sentence_DC",2,NA,0,1745417610780,96,NA,"B",1,12
"263",1306271,32,14,"sentence",1,"high",0,1745416836110,37,1745416834095,"B",1,12
"264",1306271,32,28,"sentence_DC",2,NA,1,1745417614268,97,NA,"B",1,12
"265",1306271,33,18,"sentence_DC",1,NA,1,1745417619188,98,NA,"B",1,12
"266",1306271,33,10,"sentence",1,"high",0,1745416843539,38,1745416838494,"B",1,12
"267",1306271,34,13,"sentence_DC",1,NA,0,1745417622748,99,NA,"B",1,12
"268",1306271,34,2,"sentence",1,"high",0,1745416852587,39,1745416847924,"B",1,12
"269",1306271,35,12,"sentence_DC",1,NA,0,1745417626420,100,NA,"B",1,12
"270",1306271,35,22,"sentence",1,"high",0,1745416861163,40,1745416856905,"B",0,12
"271",1306271,36,25,"sentence",1,"high",1,1745416888628,41,1745416884662,"B",1,12
"272",1306271,36,31,"sentence_DC",2,NA,1,1745417647764,101,NA,"B",1,12
"273",1306271,37,38,"sentence_DC",2,NA,1,1745417650772,102,NA,"B",0,12
"274",1306271,37,60,"sentence",2,"low",1,1745416898076,42,1745416895262,"B",1,12
"275",1306271,38,24,"sentence",1,"high",0,1745416903107,43,1745416900734,"B",1,12
"276",1306271,38,25,"sentence_DC",2,NA,0,1745417656180,103,NA,"B",1,12
"277",1306271,39,1,"sentence",1,"high",0,1745416908444,44,1745416906033,"B",0,12
"278",1306271,39,30,"sentence_DC",2,NA,1,1745417659469,104,NA,"B",1,12
"279",1306271,40,21,"sentence_DC",2,NA,0,1745417662129,105,NA,"B",1,12
"280",1306271,40,55,"sentence",2,"low",1,1745416921579,45,1745416917758,"B",1,12
"281",1306271,41,48,"sentence",2,"low",0,1745416991219,46,1745416987574,"B",0,12
"282",1306271,42,5,"sentence",1,"high",0,1745417002986,47,1745416999871,"B",1,12
"283",1306271,43,15,"sentence",1,"high",1,1745417008555,48,1745417005912,"B",1,12
"284",1306271,44,30,"sentence",1,"high",0,1745417014580,49,1745417012348,"B",1,12
"285",1306271,45,20,"sentence",1,"high",1,1745417021804,50,1745417019198,"B",1,12
"286",1306271,46,28,"sentence",1,"high",0,1745417046756,51,1745417043196,"B",1,12
"287",1306271,47,7,"sentence",1,"high",1,1745417054916,52,1745417050359,"B",1,12
"288",1306271,48,23,"sentence",1,"high",1,1745417059651,53,1745417057292,"B",1,12
"289",1306271,49,17,"sentence",1,"high",0,1745417066684,54,1745417064292,"B",1,12
"290",1306271,50,53,"sentence",2,"low",1,1745417078891,55,1745417069183,"B",1,12
"291",1306271,51,49,"sentence",2,"low",0,1745417101988,56,1745417098116,"B",1,12
"292",1306271,52,32,"sentence",2,"low",0,1745417108027,57,1745417104927,"B",1,12
"293",1306271,53,40,"sentence",2,"low",1,1745417114236,58,1745417110740,"B",1,12
"294",1306271,54,31,"sentence",2,"low",0,1745417120859,59,1745417117824,"B",1,12
"295",1306271,55,52,"sentence",2,"low",0,1745417129204,60,1745417124769,"B",1,12
"296",1306271,56,12,"sentence",1,"high",0,1745417240908,61,1745417236619,"B",1,12
"297",1306271,57,35,"sentence",2,"low",1,1745417246353,62,1745417243360,"B",1,12
"298",1306271,58,4,"sentence",1,"high",0,1745417251933,63,1745417248395,"B",1,12
"299",1306271,59,42,"sentence",2,"low",1,1745417257196,64,1745417254305,"B",1,12
"300",1306271,60,58,"sentence",2,"low",0,1745417264300,65,1745417259728,"B",1,12
"301",1306322,1,21,"sentence_DC",2,NA,0,1745421208726,66,NA,"B",1,13
"302",1306322,1,23,"sentence",1,"high",1,1745420339829,6,1745420331990,"B",1,13
"303",1306322,2,31,"sentence_DC",2,NA,1,1745421212109,67,NA,"B",1,13
"304",1306322,2,26,"sentence",1,"high",0,1745420347246,7,1745420342727,"B",1,13
"305",1306322,3,17,"sentence_DC",1,NA,0,1745421214859,68,NA,"B",1,13
"306",1306322,3,57,"sentence",2,"low",0,1745420355861,8,1745420350344,"B",1,13
"307",1306322,4,1,"sentence_DC",1,NA,0,1745421217789,69,NA,"B",1,13
"308",1306322,4,19,"sentence",1,"high",1,1745420363085,9,1745420359871,"B",1,13
"309",1306322,5,4,"sentence_DC",1,NA,1,1745421220317,70,NA,"B",1,13
"310",1306322,5,20,"sentence",1,"high",1,1745420372829,10,1745420369651,"B",1,13
"311",1306322,6,35,"sentence",2,"low",1,1745420398693,11,1745420395301,"B",1,13
"312",1306322,6,35,"sentence_DC",2,NA,0,1745421239133,71,NA,"B",1,13
"313",1306322,7,45,"sentence",2,"low",0,1745420408269,12,1745420401743,"B",1,13
"314",1306322,7,7,"sentence_DC",1,NA,1,1745421243261,72,NA,"B",1,13
"315",1306322,8,14,"sentence_DC",1,NA,1,1745421246205,73,NA,"B",1,13
"316",1306322,8,2,"sentence",1,"high",0,1745420416877,13,1745420411591,"B",1,13
