"","sub","item","Freq","word_num","wordID","target","FFD","SFD","GD","TVT","corpus"
"1164",1073877,52,"low",4,"haze","Yes",545.400146484375,545.400146484375,545.400146484375,880.000244140625,"Frequency corpus"
"1165",1073877,29,"high",5,"history","Yes",207.699951171875,207.699951171875,207.699951171875,207.699951171875,"Frequency corpus"
"1166",1073877,13,"high",6,"normal","Yes",190.30004882812,190.30004882812,190.30004882812,190.30004882812,"Frequency corpus"
"1167",1073877,33,"low",4,"sturdy","Yes",336.89990234375,NA,1068.80004882812,1068.80004882812,"Frequency corpus"
"1168",1073877,49,"low",5,"brawl","Yes",606.89990234375,606.89990234375,606.89990234375,848.89990234375,"Frequency corpus"
"1169",1073877,38,"low",7,"rapid","Yes",336,336,336,336,"Frequency corpus"
"1170",1073877,35,"low",6,"cheery","Yes",336.10009765625,336.10009765625,336.10009765625,336.10009765625,"Frequency corpus"
"1171",1073877,25,"high",9,"oil","Yes",208.5,208.5,208.5,208.5,"Frequency corpus"
"1172",1073877,19,"high",5,"stage","Yes",545.80004882812,545.80004882812,545.80004882812,739.19995117187,"Frequency corpus"
"1173",1073877,4,"high",7,"blue","Yes",NA,NA,NA,927.69995117187,"Frequency corpus"
"1174",1073877,27,"high",10,"table","Yes",272.39990234375,272.39990234375,272.39990234375,272.39990234375,"Frequency corpus"
"1175",1073877,43,"low",7,"wavy","Yes",NA,NA,NA,95.80004882812,"Frequency corpus"
"1176",1073877,32,"low",6,"leaky","Yes",NA,NA,NA,126.5,"Frequency corpus"
"1177",1073877,47,"low",5,"motel","Yes",NA,NA,NA,158.2998046875,"Frequency corpus"
"1178",1073877,1,"high",5,"social","Yes",461.800048828125,461.800048828125,461.800048828125,1022.2001953125,"Frequency corpus"
"1179",1073877,40,"low",8,"bulky","Yes",495.80004882812,495.80004882812,495.80004882812,495.80004882812,"Frequency corpus"
"1180",1073877,21,"high",5,"water","Yes",304,304,304,704.30004882813,"Frequency corpus"
"1181",1073877,8,"high",4,"short","Yes",97.300048828125,97.300048828125,97.300048828125,97.300048828125,"Frequency corpus"
"1182",1073877,53,"low",6,"folder","Yes",NA,NA,NA,209.300048828125,"Frequency corpus"
"1183",1073877,46,"low",7,"pawn","Yes",NA,NA,NA,448,"Frequency corpus"
"1184",1073877,42,"low",4,"prompt","Yes",127.60009765625,127.60009765625,127.60009765625,127.60009765625,"Frequency corpus"
"1185",1073877,31,"low",4,"trendy","Yes",208.5,NA,367.800048828125,367.800048828125,"Frequency corpus"
"1186",1073877,57,"low",10,"mentor","Yes",529.7001953125,529.7001953125,529.7001953125,529.7001953125,"Frequency corpus"
"1187",1073877,11,"high",9,"lucky","Yes",336,336,336,336,"Frequency corpus"
"1188",1073877,23,"high",7,"system","Yes",477.89990234375,477.89990234375,477.89990234375,749.69995117188,"Frequency corpus"
"1189",1073880,24,"high",6,"picture","Yes",187.80004882813,187.80004882813,187.80004882813,187.80004882813,"Frequency corpus"
"1190",1073880,60,"low",8,"porch","Yes",767.39990234375,767.39990234375,767.39990234375,1216.09985351563,"Frequency corpus"
"1191",1073880,49,"low",5,"brawl","Yes",543.30004882813,543.30004882813,543.30004882813,543.30004882813,"Frequency corpus"
"1192",1073880,13,"high",6,"normal","Yes",NA,NA,NA,144.89990234374,"Frequency corpus"
"1193",1073880,7,"high",7,"classic","Yes",431.39990234374,431.39990234374,431.39990234374,529.59985351561,"Frequency corpus"
"1194",1073880,26,"high",10,"foot","Yes",272.2998046875,272.2998046875,272.2998046875,272.2998046875,"Frequency corpus"
"1195",1073880,40,"low",8,"bulky","Yes",431,431,431,431,"Frequency corpus"
"1196",1073880,38,"low",7,"rapid","Yes",274.19995117187,274.19995117187,274.19995117187,274.19995117187,"Frequency corpus"
"1197",1073880,36,"low",6,"sincere","Yes",690.19995117188,690.19995117188,690.19995117188,1058.50000000001,"Frequency corpus"
"1198",1073880,19,"high",5,"stage","Yes",NA,NA,NA,337.10009765625,"Frequency corpus"
"1199",1073880,54,"low",7,"paradox","Yes",478.2001953125,478.2001953125,478.2001953125,789.60034179688,"Frequency corpus"
"1200",1073880,32,"low",6,"leaky","Yes",175.80004882813,175.80004882813,175.80004882813,175.80004882813,"Frequency corpus"
"1201",1073880,37,"low",6,"prudent","Yes",NA,NA,NA,161.59985351562,"Frequency corpus"
"1202",1073880,41,"low",9,"stale","Yes",527.69995117187,527.69995117187,527.69995117187,527.69995117187,"Frequency corpus"
"1203",1073880,18,"high",5,"house","Yes",NA,NA,NA,404.30004882814,"Frequency corpus"
"1204",1073880,20,"high",5,"glass","Yes",93.800048828125,93.800048828125,93.800048828125,285.800048828125,"Frequency corpus"
"1205",1073880,28,"high",5,"weather","Yes",NA,NA,NA,204.2001953125,"Frequency corpus"
"1206",1073880,14,"high",5,"warm","Yes",220.39990234375,220.39990234375,220.39990234375,220.39990234375,"Frequency corpus"
"1207",1073880,5,"high",6,"famous","Yes",305.09985351562,305.09985351562,305.09985351562,305.09985351562,"Frequency corpus"
"1208",1073880,53,"low",6,"folder","Yes",528.19995117188,528.19995117188,528.19995117188,528.19995117188,"Frequency corpus"
"1209",1073880,58,"low",6,"doorway","Yes",593.5,593.5,593.5,593.5,"Frequency corpus"
"1210",1073880,1,"high",5,"social","Yes",96.599853515625,96.599853515625,96.599853515625,179.199707031245,"Frequency corpus"
"1211",1073880,29,"high",5,"history","Yes",95.800048828125,95.800048828125,95.800048828125,320.100097656245,"Frequency corpus"
"1212",1073880,51,"low",5,"clerk","Yes",290,290,290,685.30004882812,"Frequency corpus"
"1213",1073880,52,"low",4,"haze","Yes",374.400146484375,374.400146484375,374.400146484375,374.400146484375,"Frequency corpus"
"1214",1073880,27,"high",10,"table","Yes",159.89990234375,159.89990234375,159.89990234375,416.69995117187,"Frequency corpus"
"1215",1073880,21,"high",5,"water","Yes",269.800048828125,269.800048828125,269.800048828125,269.800048828125,"Frequency corpus"
"1216",1073880,48,"low",7,"heist","Yes",127.89990234375,127.89990234375,127.89990234375,127.89990234375,"Frequency corpus"
"1217",1073880,3,"high",5,"massive","Yes",578.89990234375,578.89990234375,578.89990234375,722.59985351562,"Frequency corpus"
"1218",1073880,39,"low",6,"nerdy","Yes",703.90014648438,703.90014648438,703.90014648438,703.90014648438,"Frequency corpus"
"1219",1073880,43,"low",7,"wavy","Yes",638.80004882812,638.80004882812,638.80004882812,1403.30004882812,"Frequency corpus"
"1220",1073880,42,"low",4,"prompt","Yes",NA,NA,NA,1491.80004882812,"Frequency corpus"
"1221",1073880,15,"high",4,"cold","Yes",255.80004882812,255.80004882812,255.80004882812,255.80004882812,"Frequency corpus"
"1222",1073880,12,"high",5,"bright","Yes",672,672,672,1119.60009765626,"Frequency corpus"
"1223",1073880,8,"high",4,"short","Yes",704.40014648438,704.40014648438,704.40014648438,704.40014648438,"Frequency corpus"
"1224",1073880,56,"low",6,"crow","Yes",NA,NA,NA,239.7998046875,"Frequency corpus"
"1225",1073880,45,"low",8,"dire","Yes",NA,NA,NA,537.5,"Frequency corpus"
"1226",1073880,23,"high",7,"system","Yes",400.60009765625,NA,498.10009765625,1943.49999999999,"Frequency corpus"
"1227",1073880,10,"high",5,"quiet","Yes",271.89990234375,271.89990234375,271.89990234375,271.89990234375,"Frequency corpus"
"1228",1073880,34,"low",4,"neat","Yes",464.5,464.5,464.5,464.5,"Frequency corpus"
"1229",1073880,50,"low",5,"maize","Yes",623.5,NA,1123.39990234375,1123.39990234375,"Frequency corpus"
"1230",1073880,35,"low",6,"cheery","Yes",93.5,NA,286.800048828125,477.700195312505,"Frequency corpus"
"1231",1073880,55,"low",7,"purse","Yes",795.5,795.5,795.5,795.5,"Frequency corpus"
"1232",1073880,16,"high",5,"island","Yes",239,239,239,239,"Frequency corpus"
"1233",1073880,4,"high",7,"blue","Yes",561.59985351562,561.59985351562,561.59985351562,911.89965820311,"Frequency corpus"
"1234",1073884,10,"low",5,"dense","Yes",133.300048828125,133.300048828125,133.300048828125,133.300048828125,"Frequency corpus"
"1235",1073884,54,"high",7,"problem","Yes",400.10009765626,400.10009765626,400.10009765626,400.10009765626,"Frequency corpus"
"1236",1073884,3,"low",5,"sizable","Yes",266.69995117187,266.69995117187,266.69995117187,266.69995117187,"Frequency corpus"
"1237",1073884,31,"high",4,"modern","Yes",NA,NA,NA,600.10009765625,"Frequency corpus"
"1238",1073884,17,"low",4,"tavern","Yes",NA,NA,NA,199.90014648438,"Frequency corpus"
"1239",1073884,51,"high",5,"staff","Yes",NA,NA,NA,133.39990234375,"Frequency corpus"
"1240",1073884,33,"high",4,"strong","Yes",465.900146484375,465.900146484375,465.900146484375,465.900146484375,"Frequency corpus"
"1241",1073884,21,"low",5,"sewer","Yes",NA,NA,NA,133.39990234374,"Frequency corpus"
"1242",1073884,27,"low",10,"couch","Yes",NA,NA,NA,466.69995117187,"Frequency corpus"
"1243",1073885,57,"high",10,"father","Yes",461.60009765625,461.60009765625,461.60009765625,461.60009765625,"Frequency corpus"
"1244",1073885,17,"low",4,"tavern","Yes",NA,NA,NA,802.19995117187,"Frequency corpus"
"1245",1073885,38,"high",7,"quick","Yes",613.5,613.5,613.5,613.5,"Frequency corpus"
"1246",1073885,40,"high",8,"heavy","Yes",337.10009765625,337.10009765625,337.10009765625,337.10009765625,"Frequency corpus"
"1247",1073885,36,"high",6,"welcome","Yes",734.599853515625,734.599853515625,734.599853515625,1408.09985351562,"Frequency corpus"
"1248",1073885,27,"low",10,"couch","Yes",676.500000000005,676.500000000005,676.500000000005,676.500000000005,"Frequency corpus"
"1249",1073885,14,"low",5,"airy","Yes",654.89990234375,654.89990234375,654.89990234375,654.89990234375,"Frequency corpus"
"1250",1073885,23,"low",7,"server","Yes",719.199951171875,719.199951171875,719.199951171875,719.199951171875,"Frequency corpus"
"1251",1073885,45,"high",8,"real","Yes",403.199951171875,403.199951171875,403.199951171875,403.199951171875,"Frequency corpus"
"1252",1073885,35,"high",6,"lovely","Yes",800.5,800.5,800.5,800.5,"Frequency corpus"
"1253",1073885,47,"high",5,"hotel","Yes",738.500000000005,738.500000000005,738.500000000005,738.500000000005,"Frequency corpus"
"1254",1073885,58,"high",6,"bedroom","Yes",401.5,401.5,401.5,401.5,"Frequency corpus"
"1255",1073885,55,"high",7,"money","Yes",145.39990234375,145.39990234375,145.39990234375,145.39990234375,"Frequency corpus"
"1256",1073885,42,"high",4,"proper","Yes",129.300048828125,129.300048828125,129.300048828125,129.300048828125,"Frequency corpus"
"1257",1073885,60,"high",8,"floor","Yes",128.90014648437,128.90014648437,128.90014648437,128.90014648437,"Frequency corpus"
"1258",1073885,15,"low",4,"numb","Yes",131.300048828125,131.300048828125,131.300048828125,131.300048828125,"Frequency corpus"
"1259",1073885,10,"low",5,"dense","Yes",588.800048828125,588.800048828125,588.800048828125,588.800048828125,"Frequency corpus"
"1260",1073885,54,"high",7,"problem","Yes",793.5,793.5,793.5,793.5,"Frequency corpus"
"1261",1073885,43,"high",7,"long","Yes",860.10009765625,860.10009765625,860.10009765625,860.10009765625,"Frequency corpus"
"1262",1073885,19,"low",5,"foyer","Yes",804.59985351563,804.59985351563,804.59985351563,804.59985351563,"Frequency corpus"
"1263",1073885,51,"high",5,"staff","Yes",609.39990234375,NA,944.099853515625,944.099853515625,"Frequency corpus"
"1264",1073885,37,"high",6,"careful","Yes",317.400146484375,317.400146484375,317.400146484375,317.400146484375,"Frequency corpus"
"1265",1073889,5,"high",6,"famous","Yes",855.719970703125,855.719970703125,855.719970703125,855.719970703125,"Frequency corpus"
"1266",1073889,24,"high",6,"picture","Yes",362.239990234375,362.239990234375,362.239990234375,1300.61987304688,"Frequency corpus"
"1267",1073889,53,"low",6,"folder","Yes",628.239990234375,628.239990234375,628.239990234375,628.239990234375,"Frequency corpus"
"1268",1073889,27,"high",10,"table","Yes",168.88012695312,168.88012695312,168.88012695312,168.88012695312,"Frequency corpus"
"1269",1073889,13,"high",6,"normal","Yes",466.580078125,466.580078125,466.580078125,574.73999023437,"Frequency corpus"
"1270",1073889,36,"low",6,"sincere","Yes",424.06005859375,424.06005859375,424.06005859375,424.06005859375,"Frequency corpus"
"1271",1073889,3,"high",5,"massive","Yes",423.3798828125,423.3798828125,423.3798828125,423.3798828125,"Frequency corpus"
"1272",1073889,7,"high",7,"classic","Yes",372.419921875,372.419921875,372.419921875,372.419921875,"Frequency corpus"
"1273",1073889,26,"high",10,"foot","Yes",265.85986328124,265.85986328124,265.85986328124,265.85986328124,"Frequency corpus"
"1274",1073889,18,"high",5,"house","Yes",700.639892578125,700.639892578125,700.639892578125,700.639892578125,"Frequency corpus"
"1275",1073889,60,"low",8,"porch","Yes",734.59985351563,734.59985351563,734.59985351563,734.59985351563,"Frequency corpus"
"1276",1073889,6,"high",5,"clever","Yes",604.760009765625,604.760009765625,604.760009765625,604.760009765625,"Frequency corpus"
"1277",1073889,33,"low",4,"sturdy","Yes",325.43994140625,325.43994140625,325.43994140625,325.43994140625,"Frequency corpus"
"1278",1073889,57,"low",10,"mentor","Yes",203.7998046875,203.7998046875,203.7998046875,203.7998046875,"Frequency corpus"
"1279",1073889,15,"high",4,"cold","Yes",174.71997070312,174.71997070312,174.71997070312,174.71997070312,"Frequency corpus"
"1280",1073889,45,"low",8,"dire","Yes",498.420166015625,498.420166015625,498.420166015625,498.420166015625,"Frequency corpus"
"1281",1073889,56,"low",6,"crow","Yes",137.39990234375,137.39990234375,137.39990234375,137.39990234375,"Frequency corpus"
"1282",1073889,34,"low",4,"neat","Yes",140.219970703125,NA,339.9599609375,339.9599609375,"Frequency corpus"
"1283",1073889,59,"low",4,"lecture","Yes",966.119873046875,966.119873046875,966.119873046875,966.119873046875,"Frequency corpus"
"1284",1073889,49,"low",5,"brawl","Yes",504.93994140625,NA,615.56005859375,615.56005859375,"Frequency corpus"
"1285",1073889,39,"low",6,"nerdy","Yes",309.800048828125,309.800048828125,309.800048828125,309.800048828125,"Frequency corpus"
"1286",1073889,41,"low",9,"stale","Yes",169.73999023438,169.73999023438,169.73999023438,169.73999023438,"Frequency corpus"
"1287",1073889,38,"low",7,"rapid","Yes",157.0400390625,157.0400390625,157.0400390625,157.0400390625,"Frequency corpus"
"1288",1073889,12,"high",5,"bright","Yes",531.16015625,531.16015625,531.16015625,531.16015625,"Frequency corpus"
"1289",1073889,35,"low",6,"cheery","Yes",467.66015625,467.66015625,467.66015625,593.92016601562,"Frequency corpus"
"1290",1073889,32,"low",6,"leaky","Yes",141.89990234374,141.89990234374,141.89990234374,141.89990234374,"Frequency corpus"
"1291",1073889,54,"low",7,"paradox","Yes",139.360107421875,139.360107421875,139.360107421875,139.360107421875,"Frequency corpus"
"1292",1073889,9,"high",8,"local","Yes",96.43994140624,96.43994140624,96.43994140624,96.43994140624,"Frequency corpus"
"1293",1073889,21,"high",5,"water","Yes",140.960205078125,140.960205078125,140.960205078125,140.960205078125,"Frequency corpus"
"1294",1073889,20,"high",5,"glass","Yes",375.219970703125,375.219970703125,375.219970703125,375.219970703125,"Frequency corpus"
"1295",1073890,34,"low",4,"neat","Yes",624.59985351562,624.59985351562,624.59985351562,624.59985351562,"Frequency corpus"
"1296",1073890,47,"low",5,"motel","Yes",240.5,240.5,240.5,240.5,"Frequency corpus"
"1297",1073890,23,"high",7,"system","Yes",NA,NA,NA,864.19995117188,"Frequency corpus"
"1298",1073890,51,"low",5,"clerk","Yes",128.60009765625,128.60009765625,128.60009765625,128.60009765625,"Frequency corpus"
"1299",1073890,38,"low",7,"rapid","Yes",320.60009765625,320.60009765625,320.60009765625,320.60009765625,"Frequency corpus"
"1300",1073890,11,"high",9,"lucky","Yes",800.89990234375,800.89990234375,800.89990234375,800.89990234375,"Frequency corpus"
"1301",1073890,46,"low",7,"pawn","Yes",127.300048828125,127.300048828125,127.300048828125,127.300048828125,"Frequency corpus"
"1302",1073890,12,"high",5,"bright","Yes",144.199951171875,144.199951171875,144.199951171875,144.199951171875,"Frequency corpus"
"1303",1073890,5,"high",6,"famous","Yes",237.900146484375,237.900146484375,237.900146484375,237.900146484375,"Frequency corpus"
"1304",1073890,60,"low",8,"porch","Yes",863.5,863.5,863.5,863.5,"Frequency corpus"
"1305",1073893,51,"low",5,"clerk","Yes",701.5,701.5,701.5,1737.39990234375,"Frequency corpus"
"1306",1073893,3,"high",5,"massive","Yes",98.80004882813,98.80004882813,98.80004882813,98.80004882813,"Frequency corpus"
"1307",1073893,1,"high",5,"social","Yes",598.89990234375,598.89990234375,598.89990234375,598.89990234375,"Frequency corpus"
"1308",1073893,8,"high",4,"short","Yes",434.699951171875,434.699951171875,434.699951171875,831.600097656254,"Frequency corpus"
"1309",1073893,17,"high",4,"market","Yes",800.699951171875,800.699951171875,800.699951171875,961.699951171875,"Frequency corpus"
"1310",1073893,12,"high",5,"bright","Yes",399.60009765625,399.60009765625,399.60009765625,399.60009765625,"Frequency corpus"
"1311",1073893,54,"low",7,"paradox","Yes",NA,NA,NA,667.399902343741,"Frequency corpus"
"1312",1073893,19,"high",5,"stage","Yes",632.80004882812,632.80004882812,632.80004882812,632.80004882812,"Frequency corpus"
"1313",1073893,30,"high",5,"quality","Yes",232.19995117188,232.19995117188,232.19995117188,232.19995117188,"Frequency corpus"
"1314",1073893,35,"low",6,"cheery","Yes",300.7001953125,NA,680.60009765626,680.60009765626,"Frequency corpus"
"1315",1073893,46,"low",7,"pawn","Yes",966.19995117187,966.19995117187,966.19995117187,966.19995117187,"Frequency corpus"
"1316",1073893,23,"high",7,"system","Yes",200.30004882813,200.30004882813,200.30004882813,367.39990234376,"Frequency corpus"
"1317",1073893,10,"high",5,"quiet","Yes",NA,NA,NA,640.3000488281,"Frequency corpus"
"1318",1073893,28,"high",5,"weather","Yes",433,433,433,433,"Frequency corpus"
"1319",1073893,60,"low",8,"porch","Yes",234.59985351563,234.59985351563,234.59985351563,234.59985351563,"Frequency corpus"
"1320",1073893,56,"low",6,"crow","Yes",NA,NA,NA,533.2001953125,"Frequency corpus"
"1321",1073893,16,"high",5,"island","Yes",266,266,266,266,"Frequency corpus"
"1322",1073893,13,"high",6,"normal","Yes",235.400146484375,235.400146484375,235.400146484375,235.400146484375,"Frequency corpus"
"1323",1073893,9,"high",8,"local","Yes",133.699951171875,133.699951171875,133.699951171875,133.699951171875,"Frequency corpus"
"1324",1073893,2,"high",7,"green","Yes",NA,NA,NA,267.299804687495,"Frequency corpus"
"1325",1073893,27,"high",10,"table","Yes",NA,NA,NA,133.5,"Frequency corpus"
"1326",1073893,49,"low",5,"brawl","Yes",732.599853515625,NA,931.499999999995,931.499999999995,"Frequency corpus"
"1327",1073893,41,"low",9,"stale","Yes",267,267,267,267,"Frequency corpus"
"1328",1073893,43,"low",7,"wavy","Yes",NA,NA,NA,264.39990234374,"Frequency corpus"
"1329",1073893,18,"high",5,"house","Yes",433,433,433,433,"Frequency corpus"
"1330",1073893,37,"low",6,"prudent","Yes",99.300048828125,99.300048828125,99.300048828125,331.500000000005,"Frequency corpus"
"1331",1073893,59,"low",4,"lecture","Yes",466.2998046875,466.2998046875,466.2998046875,466.2998046875,"Frequency corpus"
"1332",1073893,39,"low",6,"nerdy","Yes",168.5,168.5,168.5,335.09985351562,"Frequency corpus"
"1333",1073893,40,"low",8,"bulky","Yes",NA,NA,NA,332.60009765625,"Frequency corpus"
"1334",1073893,4,"high",7,"blue","Yes",275.399902343755,275.399902343755,275.399902343755,275.399902343755,"Frequency corpus"
"1335",1073893,53,"low",6,"folder","Yes",97.999999999995,97.999999999995,97.999999999995,97.999999999995,"Frequency corpus"
"1336",1073893,52,"low",4,"haze","Yes",NA,NA,NA,99.40014648437,"Frequency corpus"
"1337",1073893,24,"high",6,"picture","Yes",98.89990234376,98.89990234376,98.89990234376,98.89990234376,"Frequency corpus"
"1338",1073893,32,"low",6,"leaky","Yes",329.5,329.5,329.5,329.5,"Frequency corpus"
"1339",1073893,11,"high",9,"lucky","Yes",668.5,NA,1234.69995117188,1234.69995117188,"Frequency corpus"
"1340",1073893,34,"low",4,"neat","Yes",99.30004882813,99.30004882813,99.30004882813,233.90014648437,"Frequency corpus"
"1341",1073893,33,"low",4,"sturdy","Yes",165.60009765624,165.60009765624,165.60009765624,165.60009765624,"Frequency corpus"
"1342",1073894,41,"high",9,"usual","Yes",966.300048828125,966.300048828125,966.300048828125,966.300048828125,"Frequency corpus"
"1343",1073894,28,"low",5,"terrain","Yes",235.89990234375,235.89990234375,235.89990234375,235.89990234375,"Frequency corpus"
"1344",1073894,23,"low",7,"server","Yes",207.199951171875,207.199951171875,207.199951171875,207.199951171875,"Frequency corpus"
"1345",1073894,7,"low",7,"archaic","Yes",233.199951171875,233.199951171875,233.199951171875,233.199951171875,"Frequency corpus"
"1346",1073894,9,"low",8,"famed","Yes",233.099853515625,233.099853515625,233.099853515625,359.399902343755,"Frequency corpus"
"1347",1073894,26,"low",10,"heel","Yes",866.89990234375,866.89990234375,866.89990234375,866.89990234375,"Frequency corpus"
"1348",1073894,40,"high",8,"heavy","Yes",NA,NA,NA,633.19995117188,"Frequency corpus"
"1349",1073894,4,"low",7,"cyan","Yes",577.199951171875,577.199951171875,577.199951171875,577.199951171875,"Frequency corpus"
"1350",1073894,43,"high",7,"long","Yes",733.5,733.5,733.5,733.5,"Frequency corpus"
"1351",1073894,38,"high",7,"quick","Yes",634.699951171875,634.699951171875,634.699951171875,634.699951171875,"Frequency corpus"
"1352",1073894,14,"low",5,"airy","Yes",734.10009765625,734.10009765625,734.10009765625,734.10009765625,"Frequency corpus"
"1353",1073894,24,"low",6,"proverb","Yes",100,100,100,100,"Frequency corpus"
"1354",1073894,32,"high",6,"large","Yes",633.199951171875,633.199951171875,633.199951171875,633.199951171875,"Frequency corpus"
"1355",1073894,13,"low",6,"casual","Yes",99.400146484375,99.400146484375,99.400146484375,99.400146484375,"Frequency corpus"
"1356",1073894,48,"high",7,"crime","Yes",132.30004882812,132.30004882812,132.30004882812,664.80004882812,"Frequency corpus"
"1357",1073894,2,"low",7,"beige","Yes",221.89990234374,221.89990234374,221.89990234374,1062.40014648437,"Frequency corpus"
"1358",1073894,27,"low",10,"couch","Yes",263.30004882813,NA,430.40014648439,430.40014648439,"Frequency corpus"
"1359",1073894,11,"low",9,"plush","Yes",133.39990234375,133.39990234375,133.39990234375,464.89990234375,"Frequency corpus"
"1360",1073894,42,"high",4,"proper","Yes",101.7001953125,101.7001953125,101.7001953125,101.7001953125,"Frequency corpus"
"1361",1073894,59,"high",4,"meeting","Yes",359.7998046875,NA,495.89990234376,495.89990234376,"Frequency corpus"
"1362",1073894,39,"high",6,"happy","Yes",101,101,101,101,"Frequency corpus"
"1363",1073894,57,"high",10,"father","Yes",248.60009765624,248.60009765624,248.60009765624,248.60009765624,"Frequency corpus"
"1364",1073898,58,"low",6,"doorway","Yes",509.80004882813,509.80004882813,509.80004882813,509.80004882813,"Frequency corpus"
"1365",1073898,28,"high",5,"weather","Yes",859,859,859,859,"Frequency corpus"
"1366",1073898,14,"high",5,"warm","Yes",730.39990234375,730.39990234375,730.39990234375,730.39990234375,"Frequency corpus"
"1367",1073898,20,"high",5,"glass","Yes",394.39990234375,394.39990234375,394.39990234375,394.39990234375,"Frequency corpus"
"1368",1073898,7,"high",7,"classic","Yes",792.69995117187,792.69995117187,792.69995117187,792.69995117187,"Frequency corpus"
"1369",1073898,9,"high",8,"local","Yes",508.80004882813,508.80004882813,508.80004882813,508.80004882813,"Frequency corpus"
"1370",1073898,17,"high",4,"market","Yes",825.19995117188,825.19995117188,825.19995117188,825.19995117188,"Frequency corpus"
"1371",1073898,40,"low",8,"bulky","Yes",976,976,976,976,"Frequency corpus"
"1372",1073898,24,"high",6,"picture","Yes",623.30004882812,623.30004882812,623.30004882812,623.30004882812,"Frequency corpus"
"1373",1073898,30,"high",5,"quality","Yes",953,953,953,953,"Frequency corpus"
"1374",1073898,41,"low",9,"stale","Yes",725.60009765625,725.60009765625,725.60009765625,725.60009765625,"Frequency corpus"
"1375",1073898,45,"low",8,"dire","Yes",390,390,390,390,"Frequency corpus"
"1376",1073898,19,"high",5,"stage","Yes",329.90014648437,NA,1110.30029296874,1110.30029296874,"Frequency corpus"
"1377",1073898,33,"low",4,"sturdy","Yes",396,NA,1190.19995117188,1190.19995117188,"Frequency corpus"
"1378",1073899,5,"low",6,"solemn","Yes",NA,NA,NA,868.89990234376,"Frequency corpus"
"1379",1073899,12,"low",5,"docile","Yes",116,NA,662.5,1233.69995117188,"Frequency corpus"
"1380",1073899,55,"high",7,"money","Yes",272.89990234375,272.89990234375,272.89990234375,272.89990234375,"Frequency corpus"
"1381",1073899,48,"high",7,"crime","Yes",208.10009765625,208.10009765625,208.10009765625,208.10009765625,"Frequency corpus"
"1382",1073899,10,"low",5,"dense","Yes",NA,NA,NA,544.39965820313,"Frequency corpus"
"1383",1073899,31,"high",4,"modern","Yes",109.10009765625,109.10009765625,109.10009765625,109.10009765625,"Frequency corpus"
"1384",1073899,23,"low",7,"server","Yes",655.69995117188,655.69995117188,655.69995117188,655.69995117188,"Frequency corpus"
"1385",1073899,42,"high",4,"proper","Yes",510.5,510.5,510.5,778.7001953125,"Frequency corpus"
"1386",1073899,28,"low",5,"terrain","Yes",672.19995117188,672.19995117188,672.19995117188,1552.09985351563,"Frequency corpus"
"1387",1073899,7,"low",7,"archaic","Yes",816.19995117187,816.19995117187,816.19995117187,908.69995117187,"Frequency corpus"
"1388",1073899,14,"low",5,"airy","Yes",304.100097656245,304.100097656245,304.100097656245,304.100097656245,"Frequency corpus"
"1389",1073899,58,"high",6,"bedroom","Yes",95.80004882813,95.80004882813,95.80004882813,95.80004882813,"Frequency corpus"
"1390",1073899,32,"high",6,"large","Yes",208.30004882812,208.30004882812,208.30004882812,208.30004882812,"Frequency corpus"
"1391",1073899,41,"high",9,"usual","Yes",131.09985351563,131.09985351563,131.09985351563,131.09985351563,"Frequency corpus"
"1392",1073899,3,"low",5,"sizable","Yes",576.2998046875,576.2998046875,576.2998046875,720.39990234375,"Frequency corpus"
"1393",1073899,46,"high",7,"wine","Yes",508.59985351563,508.59985351563,508.59985351563,508.59985351563,"Frequency corpus"
"1394",1073899,53,"high",6,"record","Yes",318.30004882813,318.30004882813,318.30004882813,2028.30004882812,"Frequency corpus"
"1395",1073899,25,"low",9,"gel","Yes",320,320,320,320,"Frequency corpus"
"1396",1073899,38,"high",7,"quick","Yes",176,176,176,176,"Frequency corpus"
"1397",1073899,35,"high",6,"lovely","Yes",158.5,158.5,158.5,158.5,"Frequency corpus"
"1398",1073899,9,"low",8,"famed","Yes",304.30004882813,304.30004882813,304.30004882813,304.30004882813,"Frequency corpus"
"1399",1073899,24,"low",6,"proverb","Yes",431.5,431.5,431.5,431.5,"Frequency corpus"
"1400",1073899,36,"high",6,"welcome","Yes",176.099853515625,176.099853515625,176.099853515625,352.199707031255,"Frequency corpus"
"1401",1073899,51,"high",5,"staff","Yes",NA,NA,NA,143.5,"Frequency corpus"
"1402",1073899,57,"high",10,"father","Yes",143.7998046875,NA,527.7998046875,527.7998046875,"Frequency corpus"
"1403",1073899,39,"high",6,"happy","Yes",NA,NA,NA,127.800048828125,"Frequency corpus"
"1404",1073899,52,"high",4,"rain","Yes",NA,NA,NA,112,"Frequency corpus"
"1405",1073899,13,"low",6,"casual","Yes",176.199951171875,176.199951171875,176.199951171875,480.599853515625,"Frequency corpus"
"1406",1073899,33,"high",4,"strong","Yes",130.199951171875,130.199951171875,130.199951171875,130.199951171875,"Frequency corpus"
"1407",1073899,29,"low",5,"archive","Yes",352.300048828125,352.300048828125,352.300048828125,352.300048828125,"Frequency corpus"
"1408",1073899,40,"high",8,"heavy","Yes",243.90014648437,243.90014648437,243.90014648437,243.90014648437,"Frequency corpus"
