"","sub","item","Freq","word_num","wordID","target","FFD","SFD","GD","TVT","corpus","freq","zipf","word_length"
"947",1073877,6,NA,2,"opened","No",335.099853515625,335.099853515625,335.099853515625,766.500000000005,"Single-line corpus",11495,4.76,6
"948",1073877,6,NA,3,"his","No",176.099853515625,176.099853515625,176.099853515625,176.099853515625,"Single-line corpus",502568,6.4,3
"949",1073877,33,NA,2,"took","No",127.39990234375,127.39990234375,127.39990234375,652.899902343755,"Single-line corpus",56568,5.45,4
"950",1073877,33,NA,3,"away","No",175.800048828125,175.800048828125,175.800048828125,608.199951171865,"Single-line corpus",139294,5.84,4
"951",1073877,33,NA,5,"toy.","No",272.60009765625,272.60009765625,272.60009765625,272.60009765625,"Single-line corpus",4987,4.39,4
"952",1073877,15,NA,1,"She","No",NA,NA,NA,96,"Single-line corpus",524565,6.42,3
"953",1073877,15,NA,2,"is","No",256.400146484375,256.400146484375,256.400146484375,256.400146484375,"Single-line corpus",3047923,7.18,2
"954",1073877,15,NA,3,"new","No",NA,NA,NA,367.5,"Single-line corpus",191855,5.98,3
"955",1073877,15,NA,4,"to","No",127.199951171875,127.199951171875,127.199951171875,127.199951171875,"Single-line corpus",5327272,7.42,2
"956",1073877,15,NA,5,"sewing.","No",97.7001953125,97.7001953125,97.7001953125,97.7001953125,"Single-line corpus",1133,3.75,7
"957",1073877,14,NA,2,"sand","No",303.199951171875,303.199951171875,303.199951171875,1468.80004882812,"Single-line corpus",6499,4.51,4
"958",1073877,14,NA,3,"felt","No",303.89990234375,303.89990234375,303.89990234375,303.89990234375,"Single-line corpus",28192,5.15,4
"959",1073877,14,NA,4,"smooth.","No",592.60009765625,592.60009765625,592.60009765625,592.60009765625,"Single-line corpus",4604,4.36,7
"960",1073877,12,NA,1,"The","No",271,271,271,271,"Single-line corpus",9418422,7.67,3
"961",1073877,12,NA,3,"looked","No",765.30004882812,NA,1437.5,1437.5,"Single-line corpus",37568,5.27,6
"962",1073877,4,NA,2,"was","No",289.10009765625,289.10009765625,289.10009765625,289.10009765625,"Single-line corpus",1509144,6.87,3
"963",1073877,4,NA,3,"very","No",NA,NA,NA,334.799804687485,"Single-line corpus",519645,6.41,4
"964",1073877,4,NA,4,"pleased.","No",398.400146484375,398.400146484375,398.400146484375,398.400146484375,"Single-line corpus",19492,4.99,8
"965",1073877,39,NA,2,"knew","No",271.900146484375,271.900146484375,271.900146484375,271.900146484375,"Single-line corpus",46256,5.36,4
"966",1073877,39,NA,3,"this","No",NA,NA,NA,127.800048828125,"Single-line corpus",1568879,6.89,4
"967",1073877,39,NA,4,"artist.","No",127.5,127.5,127.5,127.5,"Single-line corpus",10332,4.71,7
"968",1073877,28,NA,2,"river","No",194.39990234375,194.39990234375,194.39990234375,194.39990234375,"Single-line corpus",17027,4.93,5
"969",1073877,28,NA,3,"dried","No",367.599853515625,NA,1069.39990234374,1069.39990234374,"Single-line corpus",2832,4.15,5
"970",1073877,19,NA,2,"liked","No",96.199951171875,NA,192.199951171875,192.199951171875,"Single-line corpus",13943,4.84,5
"971",1073877,19,NA,3,"music.","No",112,112,112,112,"Single-line corpus",44883,5.35,6
"972",1073877,9,NA,1,"The","No",193.900146484375,193.900146484375,193.900146484375,193.900146484375,"Single-line corpus",9418422,7.67,3
"973",1073877,9,NA,2,"game","No",111.400146484375,111.400146484375,111.400146484375,111.400146484375,"Single-line corpus",70449,5.54,4
"974",1073877,9,NA,3,"ended","No",401.89990234375,NA,532.599853515625,532.599853515625,"Single-line corpus",11194,4.74,5
"975",1073877,10,NA,2,"got","No",226.300048828125,226.300048828125,226.300048828125,353.60009765625,"Single-line corpus",590673,6.47,3
"976",1073877,10,NA,4,"at","No",304.60009765625,304.60009765625,304.60009765625,304.60009765625,"Single-line corpus",984810,6.69,2
"977",1073877,7,NA,2,"got","No",128.900146484375,128.900146484375,128.900146484375,128.900146484375,"Single-line corpus",590673,6.47,3
"978",1073877,7,NA,3,"paid","No",303.69995117188,303.69995117188,303.69995117188,303.69995117188,"Single-line corpus",30840,5.18,4
"979",1073877,27,NA,1,"The","No",127.199951171875,127.199951171875,127.199951171875,127.199951171875,"Single-line corpus",9418422,7.67,3
"980",1073877,27,NA,2,"room","No",143.5,143.5,143.5,911.00024414063,"Single-line corpus",79926,5.6,4
"981",1073877,27,NA,3,"went","No",NA,NA,NA,640.19995117188,"Single-line corpus",96802,5.68,4
"982",1073877,27,NA,4,"dark.","No",208.5,208.5,208.5,208.5,"Single-line corpus",17393,4.94,5
"983",1073877,21,NA,1,"The","No",112,112,112,112,"Single-line corpus",9418422,7.67,3
"984",1073877,21,NA,2,"cat","No",128.10009765625,128.10009765625,128.10009765625,128.10009765625,"Single-line corpus",13608,4.83,3
"985",1073877,21,NA,3,"saw","No",112,112,112,112,"Single-line corpus",50895,5.4,3
"986",1073877,21,NA,4,"the","No",560.7001953125,560.7001953125,560.7001953125,560.7001953125,"Single-line corpus",9418422,7.67,3
"987",1073877,35,NA,2,"was","No",241.800048828125,241.800048828125,241.800048828125,241.800048828125,"Single-line corpus",1509144,6.87,3
"988",1073877,35,NA,4,"cold","No",NA,NA,NA,429.800048828125,"Single-line corpus",25839,5.11,4
"989",1073877,35,NA,5,"night.","No",401.10009765625,401.10009765625,401.10009765625,401.10009765625,"Single-line corpus",90177,5.65,6
"990",1073877,2,NA,1,"The","No",178,178,178,178,"Single-line corpus",9418422,7.67,3
"991",1073877,2,NA,2,"green","No",125.89990234375,125.89990234375,125.89990234375,462.2998046875,"Single-line corpus",33158,5.22,5
"992",1073877,2,NA,3,"vase","No",NA,NA,NA,671.7001953125,"Single-line corpus",3723,4.27,4
"993",1073877,2,NA,4,"broke.","No",543.09985351562,543.09985351562,543.09985351562,543.09985351562,"Single-line corpus",8794,4.64,6
"994",1073877,23,NA,1,"The","No",94.10009765625,94.10009765625,94.10009765625,94.10009765625,"Single-line corpus",9418422,7.67,3
"995",1073877,23,NA,2,"driver","No",93.699951171875,93.699951171875,93.699951171875,255.199951171875,"Single-line corpus",10301,4.71,6
"996",1073877,23,NA,3,"was","No",NA,NA,NA,92.800048828125,"Single-line corpus",1509144,6.87,3
"997",1073877,23,NA,4,"tired.","No",352,352,352,352,"Single-line corpus",8859,4.64,6
"998",1073877,38,NA,1,"Timothy","No",272.10009765625,272.10009765625,272.10009765625,272.10009765625,"Single-line corpus",646,3.51,7
"999",1073877,38,NA,2,"knew","No",125.599853515625,125.599853515625,125.599853515625,428.99975585937,"Single-line corpus",46256,5.36,4
"1000",1073877,38,NA,3,"the","No",239.2001953125,239.2001953125,239.2001953125,239.2001953125,"Single-line corpus",9418422,7.67,3
"1001",1073877,32,NA,1,"Michael","No",242.5,242.5,242.5,242.5,"Single-line corpus",28584,5.15,7
"1002",1073877,32,NA,2,"drew","No",178.599853515625,178.599853515625,178.599853515625,706.800048828125,"Single-line corpus",3417,4.23,4
"1003",1073877,32,NA,3,"his","No",367.199951171875,367.199951171875,367.199951171875,367.199951171875,"Single-line corpus",502568,6.4,3
"1004",1073877,20,NA,1,"The","No",304.199951171875,304.199951171875,304.199951171875,304.199951171875,"Single-line corpus",9418422,7.67,3
"1005",1073877,20,NA,3,"closed","No",240.10009765625,240.10009765625,240.10009765625,240.10009765625,"Single-line corpus",9941,4.69,6
"1006",1073877,8,NA,1,"Samantha","No",272.10009765625,272.10009765625,272.10009765625,272.10009765625,"Single-line corpus",1169,3.76,8
"1007",1073877,8,NA,2,"drew","No",463.5,463.5,463.5,463.5,"Single-line corpus",3417,4.23,4
"1008",1073877,40,NA,2,"was","No",174.099853515625,NA,271.7998046875,271.7998046875,"Single-line corpus",1509144,6.87,3
"1009",1073877,40,NA,3,"quite","No",129.400146484375,129.400146484375,129.400146484375,129.400146484375,"Single-line corpus",165758,5.92,5
"1010",1073877,40,NA,4,"annoyed.","No",187.699951171875,187.699951171875,187.699951171875,187.699951171875,"Single-line corpus",2063,4.01,8
"1011",1073877,22,NA,2,"was","No",304.699951171875,304.699951171875,304.699951171875,704.599853515625,"Single-line corpus",1509144,6.87,3
"1012",1073877,22,NA,3,"late","No",271.800048828125,271.800048828125,271.800048828125,271.800048828125,"Single-line corpus",32464,5.21,4
"1013",1073877,24,NA,2,"had","No",274.400146484375,274.400146484375,274.400146484375,274.400146484375,"Single-line corpus",472871,6.37,3
"1014",1073877,24,NA,3,"to","No",NA,NA,NA,146.40014648438,"Single-line corpus",5327272,7.42,2
"1015",1073877,24,NA,4,"clean","No",639.7998046875,639.7998046875,639.7998046875,639.7998046875,"Single-line corpus",18677,4.97,5
"1016",1073877,30,NA,2,"dog","No",432.099853515625,432.099853515625,432.099853515625,432.099853515625,"Single-line corpus",29680,5.17,3
"1017",1073877,30,NA,3,"got","No",NA,NA,NA,270.39990234375,"Single-line corpus",590673,6.47,3
"1018",1073877,30,NA,4,"scared.","No",237.60009765625,237.60009765625,237.60009765625,237.60009765625,"Single-line corpus",13053,4.81,7
"1019",1073877,18,NA,2,"ate","No",335.39990234375,335.39990234375,335.39990234375,335.39990234375,"Single-line corpus",3194,4.2,3
"1020",1073877,18,NA,3,"many","No",496.199951171875,496.199951171875,496.199951171875,496.199951171875,"Single-line corpus",149674,5.87,4
"1021",1073877,34,NA,2,"girl","No",223.5,223.5,223.5,655.89990234374,"Single-line corpus",39601,5.29,4
"1022",1073877,34,NA,3,"walked","No",142.5,NA,446.19995117188,446.19995117188,"Single-line corpus",9530,4.67,6
"1023",1073877,34,NA,4,"past.","No",303.5,303.5,303.5,303.5,"Single-line corpus",39888,5.3,5
"1024",1073880,17,NA,1,"Several","No",142.2998046875,NA,240.999755859375,354.699707031255,"Single-line corpus",13435,4.82,7
"1025",1073880,17,NA,2,"kids","No",NA,NA,NA,335.50024414062,"Single-line corpus",31118,5.19,4
"1026",1073880,17,NA,3,"ate","No",624.19995117187,624.19995117187,624.19995117187,991.09985351562,"Single-line corpus",3194,4.2,3
"1027",1073880,32,NA,1,"Michael","No",112.5,112.5,112.5,112.5,"Single-line corpus",28584,5.15,7
"1028",1073880,32,NA,3,"his","No",97,NA,288.30004882812,288.30004882812,"Single-line corpus",502568,6.4,3
"1029",1073880,23,NA,2,"driver","No",111.300048828125,111.300048828125,111.300048828125,111.300048828125,"Single-line corpus",10301,4.71,6
"1030",1073880,16,NA,2,"sun","No",161.900146484375,161.900146484375,161.900146484375,161.900146484375,"Single-line corpus",20693,5.01,3
"1031",1073880,16,NA,3,"shined","No",704.60009765625,704.60009765625,704.60009765625,704.60009765625,"Single-line corpus",50,2.4,6
"1032",1073880,33,NA,2,"took","No",NA,NA,NA,99.69995117187,"Single-line corpus",56568,5.45,4
"1033",1073880,33,NA,3,"away","No",895.300048828125,NA,1023.69995117188,1023.69995117188,"Single-line corpus",139294,5.84,4
"1034",1073880,35,NA,1,"It","No",371.300048828125,371.300048828125,371.300048828125,371.300048828125,"Single-line corpus",4317835,7.33,2
"1035",1073880,35,NA,3,"a","No",NA,NA,NA,336.69995117188,"Single-line corpus",4809384,7.38,1
"1036",1073880,35,NA,4,"cold","No",NA,NA,NA,162.19995117187,"Single-line corpus",25839,5.11,4
"1037",1073880,35,NA,5,"night.","No",366.39990234375,366.39990234375,366.39990234375,366.39990234375,"Single-line corpus",90177,5.65,6
"1038",1073880,25,NA,2,"bike","No",564.300048828125,564.300048828125,564.300048828125,564.300048828125,"Single-line corpus",7590,4.58,4
"1039",1073880,25,NA,3,"is","No",NA,NA,NA,97.69995117188,"Single-line corpus",3047923,7.18,2
"1040",1073880,25,NA,4,"sold","No",500.60009765625,500.60009765625,500.60009765625,500.60009765625,"Single-line corpus",20274,5,4
"1041",1073880,38,NA,1,"Timothy","No",463.800048828125,463.800048828125,463.800048828125,463.800048828125,"Single-line corpus",646,3.51,7
"1042",1073880,38,NA,2,"knew","No",97.5,97.5,97.5,226.5,"Single-line corpus",46256,5.36,4
"1043",1073880,38,NA,4,"map.","No",256.600097656255,256.600097656255,256.600097656255,256.600097656255,"Single-line corpus",6598,4.52,4
"1044",1073880,24,NA,1,"He","No",161.39990234375,161.39990234375,161.39990234375,161.39990234375,"Single-line corpus",1335537,6.82,2
"1045",1073880,24,NA,3,"to","No",368.2998046875,368.2998046875,368.2998046875,914.199951171875,"Single-line corpus",5327272,7.42,2
"1046",1073880,24,NA,4,"clean","No",204.699951171875,204.699951171875,204.699951171875,204.699951171875,"Single-line corpus",18677,4.97,5
"1047",1073880,19,NA,1,"Tristan","No",175.699951171875,175.699951171875,175.699951171875,703.699951171875,"Single-line corpus",552,3.44,7
"1048",1073880,19,NA,2,"liked","No",367.800048828125,367.800048828125,367.800048828125,753.39990234375,"Single-line corpus",13943,4.84,5
"1049",1073880,19,NA,3,"music.","No",159.900146484375,159.900146484375,159.900146484375,159.900146484375,"Single-line corpus",44883,5.35,6
"1050",1073880,1,NA,3,"was","No",928.2001953125,928.2001953125,928.2001953125,928.2001953125,"Single-line corpus",1509144,6.87,3
"1051",1073880,20,NA,2,"shop","No",608.60009765625,608.60009765625,608.60009765625,766,"Single-line corpus",22769,5.05,4
"1052",1073880,20,NA,3,"closed","No",NA,NA,NA,546.69995117187,"Single-line corpus",9941,4.69,6
"1053",1073880,20,NA,4,"down.","No",126.10009765625,126.10009765625,126.10009765625,701,"Single-line corpus",247982,6.09,5
"1054",1073880,2,NA,2,"green","No",129.7998046875,129.7998046875,129.7998046875,129.7998046875,"Single-line corpus",33158,5.22,5
"1055",1073880,2,NA,3,"vase","No",367.7001953125,NA,638.90014648438,638.90014648438,"Single-line corpus",3723,4.27,4
"1056",1073880,22,NA,3,"late","No",626.10009765625,626.10009765625,626.10009765625,626.10009765625,"Single-line corpus",32464,5.21,4
"1057",1073880,5,NA,2,"break","No",559.800048828125,559.800048828125,559.800048828125,559.800048828125,"Single-line corpus",34145,5.23,5
"1058",1073880,5,NA,3,"was","No",NA,NA,NA,98.10009765626,"Single-line corpus",1509144,6.87,3
"1059",1073880,5,NA,5,"due.","No",845.400146484375,845.400146484375,845.400146484375,845.400146484375,"Single-line corpus",12457,4.79,4
"1060",1073880,31,NA,1,"The","No",127.60009765625,127.60009765625,127.60009765625,127.60009765625,"Single-line corpus",9418422,7.67,3
"1061",1073880,31,NA,2,"bird","No",207.39990234375,207.39990234375,207.39990234375,207.39990234375,"Single-line corpus",14348,4.85,4
"1062",1073880,31,NA,3,"flew","No",702.399902343745,702.399902343745,702.399902343745,702.399902343745,"Single-line corpus",2765,4.14,4
"1063",1073880,40,NA,2,"was","No",271.300048828125,271.300048828125,271.300048828125,271.300048828125,"Single-line corpus",1509144,6.87,3
"1064",1073880,40,NA,3,"quite","No",125.400146484375,125.400146484375,125.400146484375,286.80029296875,"Single-line corpus",165758,5.92,5
"1065",1073880,40,NA,4,"annoyed.","No",129.5,129.5,129.5,129.5,"Single-line corpus",2063,4.01,8
"1066",1073880,29,NA,3,"turned","No",624.60009765625,624.60009765625,624.60009765625,722.50024414063,"Single-line corpus",28415,5.15,6
"1067",1073880,29,NA,4,"right.","No",513.899902343745,513.899902343745,513.899902343745,513.899902343745,"Single-line corpus",463884,6.36,6
"1068",1073880,34,NA,1,"The","No",125.800048828125,125.800048828125,125.800048828125,125.800048828125,"Single-line corpus",9418422,7.67,3
"1069",1073880,34,NA,2,"girl","No",97,97,97,97,"Single-line corpus",39601,5.29,4
"1070",1073880,34,NA,3,"walked","No",834.30004882812,834.30004882812,834.30004882812,834.30004882812,"Single-line corpus",9530,4.67,6
"1071",1073880,6,NA,2,"opened","No",367.199951171875,NA,510.599853515625,816.599853515625,"Single-line corpus",11495,4.76,6
"1072",1073880,6,NA,3,"his","No",191.60009765625,NA,957.900146484375,957.900146484375,"Single-line corpus",502568,6.4,3
"1073",1073880,9,NA,2,"game","No",240.10009765625,240.10009765625,240.10009765625,240.10009765625,"Single-line corpus",70449,5.54,4
"1074",1073880,9,NA,3,"ended","No",NA,NA,NA,337.60009765625,"Single-line corpus",11194,4.74,5
"1075",1073880,9,NA,4,"fast.","No",737.000000000005,737.000000000005,737.000000000005,737.000000000005,"Single-line corpus",24850,5.09,5
"1076",1073880,7,NA,1,"Poppy","No",533.10009765625,533.10009765625,533.10009765625,533.10009765625,"Single-line corpus",1931,3.98,5
"1077",1073880,7,NA,3,"paid","No",577.199951171875,577.199951171875,577.199951171875,577.199951171875,"Single-line corpus",30840,5.18,4
"1078",1073880,37,NA,2,"car","No",95,95,95,95,"Single-line corpus",55649,5.44,3
"1079",1073880,3,NA,2,"made","No",543.699951171875,543.699951171875,543.699951171875,784.500000000005,"Single-line corpus",162547,5.91,4
"1080",1073880,3,NA,3,"some","No",NA,NA,NA,176.69995117187,"Single-line corpus",379473,6.27,4
"1081",1073880,3,NA,4,"tea.","No",528.600097656255,528.600097656255,528.600097656255,528.600097656255,"Single-line corpus",21172,5.02,4
"1082",1073880,30,NA,1,"The","No",159.5,159.5,159.5,159.5,"Single-line corpus",9418422,7.67,3
"1083",1073880,30,NA,3,"got","No",304.5,304.5,304.5,304.5,"Single-line corpus",590673,6.47,3
"1084",1073880,30,NA,4,"scared.","No",367.5,367.5,367.5,367.5,"Single-line corpus",13053,4.81,7
"1085",1073880,15,NA,2,"is","No",177.300048828125,177.300048828125,177.300048828125,177.300048828125,"Single-line corpus",3047923,7.18,2
"1086",1073880,15,NA,3,"new","No",432.60009765625,432.60009765625,432.60009765625,432.60009765625,"Single-line corpus",191855,5.98,3
"1087",1073880,15,NA,4,"to","No",NA,NA,NA,304.5,"Single-line corpus",5327272,7.42,2
"1088",1073880,15,NA,5,"sewing.","No",429.7998046875,429.7998046875,429.7998046875,429.7998046875,"Single-line corpus",1133,3.75,7
"1089",1073880,27,NA,2,"room","No",304.60009765625,304.60009765625,304.60009765625,304.60009765625,"Single-line corpus",79926,5.6,4
"1090",1073880,27,NA,4,"dark.","No",527.60009765625,527.60009765625,527.60009765625,527.60009765625,"Single-line corpus",17393,4.94,5
"1091",1073880,28,NA,2,"river","No",269.099853515625,269.099853515625,269.099853515625,269.099853515625,"Single-line corpus",17027,4.93,5
"1092",1073880,28,NA,3,"dried","No",831.59985351562,831.59985351562,831.59985351562,831.59985351562,"Single-line corpus",2832,4.15,5
"1093",1073880,11,NA,1,"Cam","No",306.5,306.5,306.5,306.5,"Single-line corpus",1263,3.8,3
"1094",1073880,11,NA,3,"dressed","No",401,401,401,401,"Single-line corpus",6857,4.53,7
"1095",1073880,11,NA,4,"well.","No",272.999999999995,272.999999999995,272.999999999995,272.999999999995,"Single-line corpus",540985,6.43,5
"1096",1073880,4,NA,3,"very","No",129,129,129,129,"Single-line corpus",519645,6.41,4
"1097",1073880,8,NA,2,"drew","No",NA,NA,NA,209.60009765625,"Single-line corpus",3417,4.23,4
"1098",1073880,8,NA,4,"ox.","No",800.2998046875,800.2998046875,800.2998046875,800.2998046875,"Single-line corpus",496,3.39,3
"1099",1073880,12,NA,3,"looked","No",641,641,641,641,"Single-line corpus",37568,5.27,6
"1100",1073880,26,NA,1,"His","No",334.89990234375,334.89990234375,334.89990234375,334.89990234375,"Single-line corpus",502568,6.4,3
"1101",1073880,26,NA,3,"sang","No",608.000000000005,608.000000000005,608.000000000005,608.000000000005,"Single-line corpus",2414,4.08,4
"1102",1073880,21,NA,3,"saw","No",991.599853515625,991.599853515625,991.599853515625,991.599853515625,"Single-line corpus",50895,5.4,3
"1103",1073880,39,NA,2,"knew","No",337.60009765625,337.60009765625,337.60009765625,337.60009765625,"Single-line corpus",46256,5.36,4
"1104",1073880,39,NA,3,"this","No",896.7998046875,896.7998046875,896.7998046875,896.7998046875,"Single-line corpus",1568879,6.89,4
"1105",1073880,10,NA,3,"lost","No",799,NA,895.2001953125,895.2001953125,"Single-line corpus",53100,5.42,4
"1106",1073884,38,NA,1,"Timothy","No",266.699951171875,266.699951171875,266.699951171875,1200.19995117188,"Single-line corpus",646,3.51,7
"1107",1073884,38,NA,3,"the","No",266.60009765625,266.60009765625,266.60009765625,266.60009765625,"Single-line corpus",9418422,7.67,3
"1108",1073884,29,NA,1,"The","No",NA,NA,NA,600,"Single-line corpus",9418422,7.67,3
"1109",1073884,29,NA,2,"bus","No",800.10009765625,800.10009765625,800.10009765625,800.10009765625,"Single-line corpus",11117,4.74,3
"1110",1073884,16,NA,2,"sun","No",866.900146484375,866.900146484375,866.900146484375,866.900146484375,"Single-line corpus",20693,5.01,3
"1111",1073884,16,NA,3,"shined","No",200,200,200,200,"Single-line corpus",50,2.4,6
"1112",1073884,7,NA,2,"got","No",533.500000000005,533.500000000005,533.500000000005,533.500000000005,"Single-line corpus",590673,6.47,3
"1113",1073884,9,NA,2,"game","No",266.599853515625,266.599853515625,266.599853515625,266.599853515625,"Single-line corpus",70449,5.54,4
"1114",1073884,9,NA,4,"fast.","No",466.699951171875,466.699951171875,466.699951171875,466.699951171875,"Single-line corpus",24850,5.09,5
"1115",1073884,14,NA,1,"The","No",466.699951171875,466.699951171875,466.699951171875,466.699951171875,"Single-line corpus",9418422,7.67,3
"1116",1073884,14,NA,2,"sand","No",NA,NA,NA,400,"Single-line corpus",6499,4.51,4
"1117",1073884,14,NA,3,"felt","No",266.699951171875,266.699951171875,266.699951171875,266.699951171875,"Single-line corpus",28192,5.15,4
"1118",1073884,22,NA,3,"late","No",933.5,933.5,933.5,933.5,"Single-line corpus",32464,5.21,4
"1119",1073884,36,NA,2,"people","No",466.800048828125,466.800048828125,466.800048828125,466.800048828125,"Single-line corpus",448926,6.35,6
"1120",1073884,12,NA,1,"The","No",133.300048828125,133.300048828125,133.300048828125,133.300048828125,"Single-line corpus",9418422,7.67,3
"1121",1073884,12,NA,2,"bar","No",533.2998046875,533.2998046875,533.2998046875,533.2998046875,"Single-line corpus",11216,4.75,3
"1122",1073884,3,NA,3,"some","No",866.7998046875,866.7998046875,866.7998046875,866.7998046875,"Single-line corpus",379473,6.27,4
"1123",1073884,30,NA,3,"got","No",1000,1000,1000,1000,"Single-line corpus",590673,6.47,3
"1124",1073884,15,NA,1,"She","No",266.60009765625,266.60009765625,266.60009765625,266.60009765625,"Single-line corpus",524565,6.42,3
"1125",1073884,15,NA,2,"is","No",666.59985351562,666.59985351562,666.59985351562,666.59985351562,"Single-line corpus",3047923,7.18,2
"1126",1073884,24,NA,2,"had","No",200,200,200,200,"Single-line corpus",472871,6.37,3
"1127",1073884,24,NA,4,"clean","No",266.59985351562,266.59985351562,266.59985351562,266.59985351562,"Single-line corpus",18677,4.97,5
"1128",1073884,10,NA,4,"at","No",600,600,600,600,"Single-line corpus",984810,6.69,2
"1129",1073884,35,NA,2,"was","No",200,200,200,200,"Single-line corpus",1509144,6.87,3
"1130",1073884,35,NA,4,"cold","No",133.5,133.5,133.5,133.5,"Single-line corpus",25839,5.11,4
"1131",1073884,35,NA,5,"night.","No",200,200,200,200,"Single-line corpus",90177,5.65,6
"1132",1073884,21,NA,1,"The","No",800.10009765625,800.10009765625,800.10009765625,800.10009765625,"Single-line corpus",9418422,7.67,3
"1133",1073884,33,NA,2,"took","No",933.399902343745,933.399902343745,933.399902343745,933.399902343745,"Single-line corpus",56568,5.45,4
"1134",1073884,11,NA,1,"Cam","No",200,NA,866.900146484375,866.900146484375,"Single-line corpus",1263,3.8,3
"1135",1073884,8,NA,1,"Samantha","No",NA,NA,NA,533.2998046875,"Single-line corpus",1169,3.76,8
"1136",1073884,8,NA,2,"drew","No",133.300048828125,133.300048828125,133.300048828125,133.300048828125,"Single-line corpus",3417,4.23,4
"1137",1073884,40,NA,1,"He","No",600.10009765625,600.10009765625,600.10009765625,600.10009765625,"Single-line corpus",1335537,6.82,2
"1138",1073884,40,NA,3,"quite","No",133.30004882813,133.30004882813,133.30004882813,133.30004882813,"Single-line corpus",165758,5.92,5
"1139",1073884,4,NA,3,"very","No",466.800048828125,466.800048828125,466.800048828125,466.800048828125,"Single-line corpus",519645,6.41,4
"1140",1073884,4,NA,4,"pleased.","No",200,200,200,200,"Single-line corpus",19492,4.99,8
"1141",1073884,23,NA,2,"driver","No",533.5,533.5,533.5,533.5,"Single-line corpus",10301,4.71,6
"1142",1073884,2,NA,2,"green","No",333.39990234375,NA,866.89990234375,866.89990234375,"Single-line corpus",33158,5.22,5
"1143",1073884,31,NA,2,"bird","No",466.800048828125,466.800048828125,466.800048828125,466.800048828125,"Single-line corpus",14348,4.85,4
"1144",1073885,10,NA,2,"got","No",542.5,542.5,542.5,682.89990234375,"Single-line corpus",590673,6.47,3
"1145",1073885,10,NA,3,"lost","No",653.699951171875,653.699951171875,653.699951171875,653.699951171875,"Single-line corpus",53100,5.42,4
"1146",1073885,18,NA,3,"many","No",254.699951171875,254.699951171875,254.699951171875,254.699951171875,"Single-line corpus",149674,5.87,4
"1147",1073885,17,NA,2,"kids","No",863,863,863,863,"Single-line corpus",31118,5.19,4
"1148",1073885,22,NA,1,"John","No",NA,NA,NA,610.59985351563,"Single-line corpus",58894,5.47,4
"1149",1073885,22,NA,2,"was","No",699.39990234375,699.39990234375,699.39990234375,699.39990234375,"Single-line corpus",1509144,6.87,3
"1150",1073885,22,NA,3,"late","No",499.999999999995,499.999999999995,499.999999999995,499.999999999995,"Single-line corpus",32464,5.21,4
"1151",1073885,37,NA,2,"car","No",833.39990234375,833.39990234375,833.39990234375,833.39990234375,"Single-line corpus",55649,5.44,3
"1152",1073885,33,NA,3,"away","No",193.5,193.5,193.5,193.5,"Single-line corpus",139294,5.84,4
"1153",1073885,7,NA,3,"paid","No",545.60009765625,545.60009765625,545.60009765625,545.60009765625,"Single-line corpus",30840,5.18,4
"1154",1073885,21,NA,3,"saw","No",708.10009765625,708.10009765625,708.10009765625,798.80004882812,"Single-line corpus",50895,5.4,3
"1155",1073885,21,NA,5,"bird.","No",179.19995117188,179.19995117188,179.19995117188,179.19995117188,"Single-line corpus",14348,4.85,5
"1156",1073885,29,NA,4,"right.","No",125.60009765625,NA,238.800048828125,238.800048828125,"Single-line corpus",463884,6.36,6
"1157",1073885,25,NA,1,"The","No",189.89990234375,189.89990234375,189.89990234375,189.89990234375,"Single-line corpus",9418422,7.67,3
"1158",1073885,25,NA,2,"bike","No",318.699951171875,318.699951171875,318.699951171875,428.400146484375,"Single-line corpus",7590,4.58,4
"1159",1073885,25,NA,4,"sold","No",82.5,NA,178.199951171875,178.199951171875,"Single-line corpus",20274,5,4
"1160",1073885,26,NA,1,"His","No",144.199951171875,144.199951171875,144.199951171875,144.199951171875,"Single-line corpus",502568,6.4,3
"1161",1073885,26,NA,2,"aunt","No",192.10009765625,NA,389.300048828125,389.300048828125,"Single-line corpus",4242,4.32,4
"1162",1073885,4,NA,2,"was","No",399.800048828125,399.800048828125,399.800048828125,399.800048828125,"Single-line corpus",1509144,6.87,3
"1163",1073885,28,NA,2,"river","No",270.699951171875,NA,434.10009765625,434.10009765625,"Single-line corpus",17027,4.93,5
"1164",1073885,2,NA,2,"green","No",399.89990234375,399.89990234375,399.89990234375,399.89990234375,"Single-line corpus",33158,5.22,5
"1165",1073885,19,NA,1,"Tristan","No",802.099853515625,802.099853515625,802.099853515625,802.099853515625,"Single-line corpus",552,3.44,7
"1166",1073885,23,NA,2,"driver","No",272,272,272,272,"Single-line corpus",10301,4.71,6
"1167",1073885,23,NA,4,"tired.","No",130.7001953125,130.7001953125,130.7001953125,130.7001953125,"Single-line corpus",8859,4.64,6
"1168",1073885,35,NA,2,"was","No",143.10009765625,143.10009765625,143.10009765625,143.10009765625,"Single-line corpus",1509144,6.87,3
"1169",1073885,35,NA,3,"a","No",721.40014648437,721.40014648437,721.40014648437,721.40014648437,"Single-line corpus",4809384,7.38,1
"1170",1073885,40,NA,2,"was","No",335.2001953125,335.2001953125,335.2001953125,335.2001953125,"Single-line corpus",1509144,6.87,3
"1171",1073885,24,NA,3,"to","No",597,597,597,597,"Single-line corpus",5327272,7.42,2
