"","sub","item","Freq","word_num","wordID","target","FFD","SFD","GD","TVT","corpus","freq","zipf","word_length"
"7724",1073870,44,"low",3,"the","No",493.14013671875,493.14013671875,493.14013671875,493.14013671875,"Frequency corpus",9418422,7.67,3
"7725",1073870,44,"low",7,"golfer","No",NA,NA,NA,835.38012695313,"Frequency corpus",704,3.54,6
"7726",1073870,44,"low",9,"plays","No",297.4599609375,297.4599609375,297.4599609375,297.4599609375,"Frequency corpus",8698,4.64,5
"7727",1073870,44,"low",11,"weekend.","No",200.0400390625,NA,866.64013671875,866.64013671875,"Frequency corpus",18955,4.97,8
"7728",1073870,17,"high",4,"market","Yes",NA,NA,NA,233.580078125,"Frequency corpus",33772,5.22,6
"7729",1073870,17,"high",7,"outside","No",NA,NA,NA,199.580078125,"Frequency corpus",42170,5.32,7
"7730",1073870,17,"high",8,"of","No",100.440185546875,100.440185546875,100.440185546875,100.440185546875,"Frequency corpus",3779783,7.27,2
"7731",1073870,17,"high",9,"the","No",207,207,207,207,"Frequency corpus",9418422,7.67,3
"7732",1073870,17,"high",11,"centre.","No",666.580078125,666.580078125,666.580078125,666.580078125,"Frequency corpus",30957,5.19,7
"7733",1073870,42,"low",2,"to","No",NA,NA,NA,666.800048828125,"Frequency corpus",5327272,7.42,2
"7734",1073870,42,"low",4,"prompt","Yes",566.6201171875,566.6201171875,566.6201171875,566.6201171875,"Frequency corpus",272,3.13,6
"7735",1073870,42,"low",8,"mayor,","No",133.239990234375,133.239990234375,133.239990234375,766.959960937495,"Frequency corpus",4970,4.39,6
"7736",1073870,42,"low",9,"the","No",99.5400390625,99.5400390625,99.5400390625,99.5400390625,"Frequency corpus",9418422,7.67,3
"7737",1073870,42,"low",11,"was","No",668.43994140625,668.43994140625,668.43994140625,668.43994140625,"Frequency corpus",1509144,6.87,3
"7738",1073870,33,"low",4,"sturdy","Yes",167.139892578125,167.139892578125,167.139892578125,167.139892578125,"Frequency corpus",523,3.42,6
"7739",1073870,33,"low",10,"the","No",199.020019531255,199.020019531255,199.020019531255,199.020019531255,"Frequency corpus",9418422,7.67,3
"7740",1073870,33,"low",11,"mountain","No",666.15991210937,666.15991210937,666.15991210937,666.15991210937,"Frequency corpus",8895,4.64,8
"7741",1073870,13,"high",7,"tone","No",168.760009765625,NA,402.619873046875,402.619873046875,"Frequency corpus",3068,4.18,4
"7742",1073870,13,"high",11,"about","No",99.4599609375,99.4599609375,99.4599609375,99.4599609375,"Frequency corpus",657540,6.51,5
"7743",1073870,52,"low",3,"of","No",500.699951171875,500.699951171875,500.699951171875,500.699951171875,"Frequency corpus",3779783,7.27,2
"7744",1073870,52,"low",8,"made","No",NA,NA,NA,434.36010742188,"Frequency corpus",162547,5.91,4
"7745",1073870,52,"low",9,"it","No",NA,NA,NA,534.2001953125,"Frequency corpus",4317835,7.33,2
"7746",1073870,52,"low",10,"possible","No",NA,NA,NA,265.66015625,"Frequency corpus",31936,5.2,8
"7747",1073870,52,"low",11,"to","No",NA,NA,NA,632.36010742187,"Frequency corpus",5327272,7.42,2
"7748",1073870,52,"low",12,"conduct","No",232.85986328125,232.85986328125,232.85986328125,498.84008789063,"Frequency corpus",2406,4.08,7
"7749",1073870,52,"low",14,"field","No",333.39990234376,333.39990234376,333.39990234376,533.32006835938,"Frequency corpus",16714,4.92,5
"7750",1073870,52,"low",15,"experiment.","No",266.919921875,266.919921875,266.919921875,266.919921875,"Frequency corpus",4476,4.35,11
"7751",1073870,37,"low",2,"always","No",166.860107421875,166.860107421875,166.860107421875,166.860107421875,"Frequency corpus",117021,5.76,6
"7752",1073870,37,"low",6,"prudent","Yes",400.219970703125,400.219970703125,400.219970703125,501.080078124995,"Frequency corpus",252,3.1,7
"7753",1073870,37,"low",8,"of","No",232.319824218745,232.319824218745,232.319824218745,232.319824218745,"Frequency corpus",3779783,7.27,2
"7754",1073870,46,"low",7,"pawn","Yes",NA,NA,NA,233.5,"Frequency corpus",378,3.27,4
"7755",1073870,46,"low",8,"shop","No",567.18017578125,567.18017578125,567.18017578125,567.18017578125,"Frequency corpus",22769,5.05,4
"7756",1073870,46,"low",12,"home.","No",234.4599609375,234.4599609375,234.4599609375,234.4599609375,"Frequency corpus",146371,5.86,5
"7757",1073870,29,"high",8,"closed","No",768.179931640625,NA,1001.09985351563,1001.09985351563,"Frequency corpus",9941,4.69,6
"7758",1073870,29,"high",13,"renovations.","No",533.42016601563,NA,1733.48022460938,1733.48022460938,"Frequency corpus",455,3.35,12
"7759",1073870,60,"low",8,"porch","Yes",NA,NA,NA,466.82006835938,"Frequency corpus",588,3.47,5
"7760",1073870,60,"low",9,"shined","No",99.66015625,NA,732.60034179687,732.60034179687,"Frequency corpus",50,2.4,6
"7761",1073870,60,"low",12,"sunlight.","No",199.67993164063,199.67993164063,199.67993164063,199.67993164063,"Frequency corpus",1314,3.81,9
"7762",1073870,31,"low",4,"trendy","Yes",266.860107421875,NA,600.9599609375,867.919921875,"Frequency corpus",758,3.58,6
"7763",1073870,31,"low",8,"museum","No",198.099853515625,NA,297.979736328125,297.979736328125,"Frequency corpus",7902,4.59,6
"7764",1073870,31,"low",9,"of","No",232.69995117188,232.69995117188,232.69995117188,232.69995117188,"Frequency corpus",3779783,7.27,2
"7765",1073870,31,"low",10,"contemporary","No",300.73999023437,NA,434.73999023437,434.73999023437,"Frequency corpus",3416,4.23,12
"7766",1073870,19,"high",4,"performance","No",NA,NA,NA,202.10009765625,"Frequency corpus",18899,4.97,11
"7767",1073870,19,"high",5,"stage","Yes",393.699951171875,NA,1093.21997070312,1093.21997070312,"Frequency corpus",31143,5.19,5
"7768",1073870,19,"high",9,"decorated","No",367.52001953124,367.52001953124,367.52001953124,367.52001953124,"Frequency corpus",2178,4.03,9
"7769",1073870,105,NA,2,"break","No",431.06005859375,431.06005859375,431.06005859375,1392.80004882812,"Single-line corpus",34145,5.23,5
"7770",1073870,105,NA,3,"was","No",99.400146484375,99.400146484375,99.400146484375,264.980224609375,"Single-line corpus",1509144,6.87,3
"7771",1073870,105,NA,4,"long","No",NA,NA,NA,1225.67993164063,"Single-line corpus",128115,5.8,4
"7772",1073870,136,NA,1,"Some","No",NA,NA,NA,600.199951171875,"Single-line corpus",379473,6.27,4
"7773",1073870,136,NA,2,"people","No",332.300048828125,332.300048828125,332.300048828125,1365.87988281251,"Single-line corpus",448926,6.35,6
"7774",1073870,136,NA,3,"were","No",99.71997070313,99.71997070313,99.71997070313,99.71997070313,"Single-line corpus",448329,6.35,4
"7775",1073870,138,NA,1,"Timothy","No",199.60009765625,199.60009765625,199.60009765625,199.60009765625,"Single-line corpus",646,3.51,7
"7776",1073870,140,NA,2,"was","No",599.39990234375,NA,1171.89990234375,1171.89990234375,"Single-line corpus",1509144,6.87,3
"7777",1073870,140,NA,3,"quite","No",129.84008789063,129.84008789063,129.84008789063,129.84008789063,"Single-line corpus",165758,5.92,5
"7778",1073870,110,NA,2,"got","No",399.780029296875,399.780029296875,399.780029296875,399.780029296875,"Single-line corpus",590673,6.47,3
"7779",1073870,110,NA,4,"at","No",332.2001953125,NA,832.96020507813,832.96020507813,"Single-line corpus",984810,6.69,2
"7780",1073870,126,NA,3,"sang","No",NA,NA,NA,291.599853515625,"Single-line corpus",2414,4.08,4
"7781",1073870,126,NA,4,"along.","No",NA,NA,NA,901.57983398438,"Single-line corpus",42924,5.33,6
"7782",1073870,111,NA,2,"was","No",365.679931640625,365.679931640625,365.679931640625,1066.64013671876,"Single-line corpus",1509144,6.87,3
"7783",1073870,114,NA,2,"sand","No",334.14013671875,334.14013671875,334.14013671875,334.14013671875,"Single-line corpus",6499,4.51,4
"7784",1073870,114,NA,3,"felt","No",567.820068359375,567.820068359375,567.820068359375,567.820068359375,"Single-line corpus",28192,5.15,4
"7785",1073870,116,NA,1,"The","No",133.9599609375,133.9599609375,133.9599609375,133.9599609375,"Single-line corpus",9418422,7.67,3
"7786",1073870,116,NA,3,"shined","No",137.33984375,NA,902.39990234375,902.39990234375,"Single-line corpus",50,2.4,6
"7787",1073870,106,NA,2,"opened","No",899.619873046875,NA,1496.01977539062,1496.01977539062,"Single-line corpus",11495,4.76,6
"7788",1073870,101,NA,4,"fed","No",NA,NA,NA,975.40014648438,"Single-line corpus",5430,4.43,3
"7789",1073870,101,NA,5,"up.","No",505.18017578125,505.18017578125,505.18017578125,505.18017578125,"Single-line corpus",683393,6.53,3
"7790",1073870,133,NA,2,"took","No",NA,NA,NA,469.47998046875,"Single-line corpus",56568,5.45,4
"7791",1073870,133,NA,3,"away","No",897.059814453125,897.059814453125,897.059814453125,897.059814453125,"Single-line corpus",139294,5.84,4
"7792",1073870,109,NA,3,"ended","No",466.840087890625,NA,564.2802734375,564.2802734375,"Single-line corpus",11194,4.74,5
"7793",1073870,125,NA,3,"is","No",903.0400390625,903.0400390625,903.0400390625,903.0400390625,"Single-line corpus",3047923,7.18,2
"7794",1073870,118,NA,4,"fruits.","No",665.72021484375,665.72021484375,665.72021484375,665.72021484375,"Single-line corpus",1429,3.85,7
"7795",1073870,128,NA,2,"river","No",NA,NA,NA,300.06005859374,"Single-line corpus",17027,4.93,5
"7796",1073870,128,NA,3,"dried","No",200.21997070313,NA,333.56005859376,433.61987304689,"Single-line corpus",2832,4.15,5
"7797",1073870,119,NA,2,"liked","No",335.14013671875,335.14013671875,335.14013671875,335.14013671875,"Single-line corpus",13943,4.84,5
"7798",1073870,119,NA,3,"music.","No",142,142,142,142,"Single-line corpus",44883,5.35,6
"7799",1073870,129,NA,2,"bus","No",595.97998046875,595.97998046875,595.97998046875,595.97998046875,"Single-line corpus",11117,4.74,3
"7800",1073870,103,NA,2,"made","No",99.719970703125,99.719970703125,99.719970703125,99.719970703125,"Single-line corpus",162547,5.91,4
"7801",1073870,117,NA,1,"Several","No",868.43994140625,868.43994140625,868.43994140625,868.43994140625,"Single-line corpus",13435,4.82,7
"7802",1073870,132,NA,1,"Michael","No",NA,NA,NA,267.84008789062,"Single-line corpus",28584,5.15,7
"7803",1073870,132,NA,2,"drew","No",200.02001953126,200.02001953126,200.02001953126,200.02001953126,"Single-line corpus",3417,4.23,4
"7804",1073870,120,NA,1,"The","No",400.099853515625,400.099853515625,400.099853515625,400.099853515625,"Single-line corpus",9418422,7.67,3
"7805",1073870,130,NA,3,"got","No",100.239990234375,100.239990234375,100.239990234375,100.239990234375,"Single-line corpus",590673,6.47,3
"7806",1073870,130,NA,4,"scared.","No",400.239990234375,400.239990234375,400.239990234375,400.239990234375,"Single-line corpus",13053,4.81,7
"7807",1073870,121,NA,3,"saw","No",299.840087890625,299.840087890625,299.840087890625,299.840087890625,"Single-line corpus",50895,5.4,3
"7808",1073870,112,NA,4,"empty.","No",101.10009765625,101.10009765625,101.10009765625,101.10009765625,"Single-line corpus",9620,4.68,6
"7809",1073870,107,NA,2,"got","No",232.72021484375,NA,860.16015625,960.21997070312,"Single-line corpus",590673,6.47,3
"7810",1073870,107,NA,3,"paid","No",200.0400390625,NA,599.8798828125,867.13989257812,"Single-line corpus",30840,5.18,4
"7811",1073870,102,NA,2,"green","No",399.6201171875,399.6201171875,399.6201171875,399.6201171875,"Single-line corpus",33158,5.22,5
"7812",1073870,108,NA,1,"Samantha","No",334.43994140625,334.43994140625,334.43994140625,334.43994140625,"Single-line corpus",1169,3.76,8
"7813",1073870,108,NA,2,"drew","No",132.9599609375,132.9599609375,132.9599609375,132.9599609375,"Single-line corpus",3417,4.23,4
"7814",1073870,108,NA,3,"the","No",166.09985351563,166.09985351563,166.09985351563,166.09985351563,"Single-line corpus",9418422,7.67,3
"7815",1073870,131,NA,2,"bird","No",633.8798828125,633.8798828125,633.8798828125,633.8798828125,"Single-line corpus",14348,4.85,4
"7816",1073870,131,NA,3,"flew","No",234.340087890625,234.340087890625,234.340087890625,234.340087890625,"Single-line corpus",2765,4.14,4
"7817",1073870,131,NA,4,"away.","No",200.739990234375,200.739990234375,200.739990234375,200.739990234375,"Single-line corpus",139294,5.84,5
"7818",1073870,104,NA,3,"very","No",133.719970703125,133.719970703125,133.719970703125,133.719970703125,"Single-line corpus",519645,6.41,4
"7819",1073870,139,NA,3,"this","No",500.3798828125,NA,833.39990234375,833.39990234375,"Single-line corpus",1568879,6.89,4
"7820",1073870,137,NA,3,"broke","No",299.2001953125,299.2001953125,299.2001953125,299.2001953125,"Single-line corpus",8794,4.64,5
"7821",1073870,137,NA,4,"down.","No",400.139892578125,400.139892578125,400.139892578125,400.139892578125,"Single-line corpus",247982,6.09,5
"7822",1073870,113,NA,3,"his","No",433.27978515625,433.27978515625,433.27978515625,1266.01977539062,"Single-line corpus",502568,6.4,3
"7823",1073870,113,NA,4,"soup","No",399.2001953125,399.2001953125,399.2001953125,399.2001953125,"Single-line corpus",5237,4.41,4
"7824",1073870,122,NA,3,"late","No",268.3798828125,268.3798828125,268.3798828125,268.3798828125,"Single-line corpus",32464,5.21,4
"7825",1073870,122,NA,4,"again.","No",299.780029296875,299.780029296875,299.780029296875,299.780029296875,"Single-line corpus",138518,5.84,6
"7826",1073870,124,NA,4,"clean","No",388.680175781255,388.680175781255,388.680175781255,388.680175781255,"Single-line corpus",18677,4.97,5
"7827",1073871,22,"low",1,"None","No",267.5,267.5,267.5,401.89990234375,"Frequency corpus",15329,4.88,4
"7828",1073871,22,"low",2,"of","No",334.39990234375,334.39990234375,334.39990234375,334.39990234375,"Frequency corpus",3779783,7.27,2
"7829",1073871,22,"low",5,"could","No",232.2998046875,232.2998046875,232.2998046875,232.2998046875,"Frequency corpus",375249,6.27,5
"7830",1073871,22,"low",8,"the","No",NA,NA,NA,298.5,"Frequency corpus",9418422,7.67,3
"7831",1073871,22,"low",9,"tempo","Yes",99.30004882813,99.30004882813,99.30004882813,465.70019531251,"Frequency corpus",774,3.59,5
"7832",1073871,22,"low",11,"by","No",703.39990234376,703.39990234376,703.39990234376,703.39990234376,"Frequency corpus",381382,6.28,2
"7833",1073871,42,"high",1,"Thanks","No",131.800048828125,131.800048828125,131.800048828125,131.800048828125,"Frequency corpus",54341,5.43,6
"7834",1073871,42,"high",4,"proper","Yes",NA,NA,NA,166.5,"Frequency corpus",15399,4.88,6
"7835",1073871,42,"high",5,"response","No",400.19995117187,400.19995117187,400.19995117187,400.19995117187,"Frequency corpus",9788,4.69,8
"7836",1073871,42,"high",7,"the","No",997.90014648437,997.90014648437,997.90014648437,997.90014648437,"Frequency corpus",9418422,7.67,3
"7837",1073871,42,"high",10,"dispute","No",201,201,201,201,"Frequency corpus",2285,4.05,7
"7838",1073871,60,"high",1,"After","No",NA,NA,NA,200.7001953125,"Frequency corpus",175461,5.94,5
"7839",1073871,60,"high",2,"the","No",NA,NA,NA,166.5,"Frequency corpus",9418422,7.67,3
"7840",1073871,60,"high",3,"house","No",NA,NA,NA,132.30004882813,"Frequency corpus",135288,5.83,5
"7841",1073871,60,"high",8,"floor","Yes",NA,NA,NA,201.5,"Frequency corpus",22323,5.04,5
"7842",1073871,60,"high",12,"sunlight.","No",400.199951171875,400.199951171875,400.199951171875,400.199951171875,"Frequency corpus",1314,3.81,9
"7843",1073871,49,"high",2,"long","No",NA,NA,NA,132.699951171875,"Frequency corpus",128115,5.8,4
"7844",1073871,49,"high",3,"after","No",163.89990234375,163.89990234375,163.89990234375,163.89990234375,"Frequency corpus",175461,5.94,5
"7845",1073871,49,"high",5,"fight","Yes",330.90014648437,330.90014648437,330.90014648437,564.90014648437,"Frequency corpus",22129,5.04,5
"7846",1073871,49,"high",8,"the","No",166.60009765625,166.60009765625,166.60009765625,166.60009765625,"Frequency corpus",9418422,7.67,3
"7847",1073871,49,"high",10,"the","No",98.39990234374,98.39990234374,98.39990234374,98.39990234374,"Frequency corpus",9418422,7.67,3
"7848",1073871,43,"high",1,"Many","No",NA,NA,NA,131.30004882812,"Frequency corpus",149674,5.87,4
"7849",1073871,43,"high",2,"spectators","No",669.10009765625,669.10009765625,669.10009765625,903.19995117188,"Frequency corpus",834,3.62,10
"7850",1073871,43,"high",4,"fascinated","No",199,199,199,299,"Frequency corpus",1668,3.92,10
"7851",1073871,43,"high",8,"hair","No",100.600097656259,100.600097656259,100.600097656259,200.50024414063,"Frequency corpus",21445,5.03,4
"7852",1073871,43,"high",11,"lead","No",165.5,165.5,165.5,165.5,"Frequency corpus",30576,5.18,4
"7853",1073871,33,"high",4,"strong","Yes",100,100,100,100,"Frequency corpus",35613,5.25,6
"7854",1073871,33,"high",5,"enough","No",98.60009765624,98.60009765624,98.60009765624,98.60009765624,"Frequency corpus",89973,5.65,6
"7855",1073871,33,"high",9,"in","No",200.69995117187,200.69995117187,200.69995117187,200.69995117187,"Frequency corpus",2950040,7.17,2
"7856",1073871,33,"high",10,"the","No",234.60009765625,234.60009765625,234.60009765625,234.60009765625,"Frequency corpus",9418422,7.67,3
"7857",1073871,17,"low",2,"visited","No",366.60009765625,366.60009765625,366.60009765625,366.60009765625,"Frequency corpus",4343,4.33,7
"7858",1073871,17,"low",4,"tavern","Yes",236,236,236,236,"Frequency corpus",259,3.11,6
"7859",1073871,17,"low",7,"outside","No",201.39990234375,201.39990234375,201.39990234375,201.39990234375,"Frequency corpus",42170,5.32,7
"7860",1073871,17,"low",11,"centre.","No",98.80004882812,98.80004882812,98.80004882812,98.80004882812,"Frequency corpus",30957,5.19,7
"7861",1073871,2,"low",1,"The","No",101.5,101.5,101.5,101.5,"Frequency corpus",9418422,7.67,3
"7862",1073871,2,"low",2,"house","No",100.400146484375,100.400146484375,100.400146484375,100.400146484375,"Frequency corpus",135288,5.83,5
"7863",1073871,2,"low",4,"recognisable","No",99.599853515625,99.599853515625,99.599853515625,267.800048828125,"Frequency corpus",664,3.52,12
"7864",1073871,2,"low",7,"beige","Yes",132.800048828125,132.800048828125,132.800048828125,432.500000000005,"Frequency corpus",254,3.1,5
"7865",1073871,45,"high",3,"big","No",NA,NA,NA,132.599853515625,"Frequency corpus",176888,5.94,3
"7866",1073871,45,"high",4,"city,","No",168.099853515625,168.099853515625,168.099853515625,168.099853515625,"Frequency corpus",50313,5.4,5
"7867",1073871,45,"high",6,"was","No",NA,NA,NA,266,"Frequency corpus",1509144,6.87,3
"7868",1073871,45,"high",8,"real","Yes",166.89990234375,166.89990234375,166.89990234375,166.89990234375,"Frequency corpus",68410,5.53,4
"7869",1073871,45,"high",12,"family","No",166.10009765624,NA,267.30004882812,267.30004882812,"Frequency corpus",97165,5.68,6
"7870",1073871,54,"high",2,"new","No",NA,NA,NA,202.5,"Frequency corpus",191855,5.98,3
"7871",1073871,54,"high",3,"theory","No",100.900146484375,100.900146484375,100.900146484375,434.300048828115,"Frequency corpus",5599,4.44,6
"7872",1073871,54,"high",4,"led","No",300.199951171875,300.199951171875,300.199951171875,300.199951171875,"Frequency corpus",13748,4.83,3
"7873",1073871,54,"high",7,"problem","Yes",NA,NA,NA,100.09985351563,"Frequency corpus",65012,5.51,7
"7874",1073871,54,"high",8,"which","No",98.39990234375,98.39990234375,98.39990234375,98.39990234375,"Frequency corpus",370900,6.26,5
"7875",1073871,54,"high",9,"was","No",99.69995117187,99.69995117187,99.69995117187,99.69995117187,"Frequency corpus",1509144,6.87,3
"7876",1073871,54,"high",10,"seemingly","No",266,266,266,266,"Frequency corpus",978,3.69,9
"7877",1073871,54,"high",12,"difficult","No",167.5,167.5,167.5,167.5,"Frequency corpus",51162,5.4,9
"7878",1073871,53,"high",2,"discovery","No",NA,NA,NA,265,"Frequency corpus",3372,4.22,9
"7879",1073871,53,"high",6,"record","Yes",NA,NA,NA,468.59985351562,"Frequency corpus",26257,5.11,6
"7880",1073871,53,"high",7,"shed","No",165.999999999995,165.999999999995,165.999999999995,165.999999999995,"Frequency corpus",4872,4.38,4
"7881",1073871,53,"high",11,"the","No",100.89990234376,100.89990234376,100.89990234376,100.89990234376,"Frequency corpus",9418422,7.67,3
"7882",1073871,53,"high",12,"police","No",368.39990234376,368.39990234376,368.39990234376,368.39990234376,"Frequency corpus",64109,5.5,6
"7883",1073871,56,"high",6,"bird","Yes",NA,NA,NA,502.39990234376,"Frequency corpus",14348,4.85,4
"7884",1073871,56,"high",7,"nesting","No",167.5,NA,333.5,500.89990234375,"Frequency corpus",801,3.6,7
"7885",1073871,56,"high",8,"in","No",100.400146484375,100.400146484375,100.400146484375,100.400146484375,"Frequency corpus",2950040,7.17,2
"7886",1073871,56,"high",12,"the","No",234,234,234,234,"Frequency corpus",9418422,7.67,3
"7887",1073871,38,"high",2,"citizens","No",134.099853515625,134.099853515625,134.099853515625,233.5,"Frequency corpus",3477,4.24,8
"7888",1073871,38,"high",3,"were","No",131.5,131.5,131.5,131.5,"Frequency corpus",448329,6.35,4
"7889",1073871,38,"high",4,"concerned","No",NA,NA,NA,398,"Frequency corpus",17041,4.93,9
"7890",1073871,38,"high",5,"with","No",101.000000000005,101.000000000005,101.000000000005,101.000000000005,"Frequency corpus",1141430,6.75,4
"7891",1073871,25,"low",10,"intended","No",199.19995117188,NA,899.39990234375,899.39990234375,"Frequency corpus",2649,4.12,8
"7892",1073871,15,"low",2,"mountaineers","No",132.199951171875,NA,466.60009765625,1167.39990234376,"Frequency corpus",97,2.69,12
"7893",1073871,15,"low",4,"numb","Yes",NA,NA,NA,164.69995117187,"Frequency corpus",588,3.47,4
"7894",1073871,15,"low",9,"heavy","No",167.59985351562,167.59985351562,167.59985351562,167.59985351562,"Frequency corpus",16048,4.9,5
"7895",1073871,27,"low",1,"The","No",99.699951171875,99.699951171875,99.699951171875,99.699951171875,"Frequency corpus",9418422,7.67,3
"7896",1073871,27,"low",3,"family","No",100.900146484375,NA,202,202,"Frequency corpus",97165,5.68,6
"7897",1073871,27,"low",5,"looking","No",NA,NA,NA,333.199951171875,"Frequency corpus",141942,5.85,7
"7898",1073871,27,"low",6,"to","No",233.699951171875,233.699951171875,233.699951171875,233.699951171875,"Frequency corpus",5327272,7.42,2
"7899",1073871,27,"low",8,"a","No",134.2001953125,134.2001953125,134.2001953125,134.2001953125,"Frequency corpus",4809384,7.38,1
"7900",1073871,46,"high",2,"night,","No",267.000000000005,267.000000000005,267.000000000005,267.000000000005,"Frequency corpus",90177,5.65,6
"7901",1073871,46,"high",5,"by","No",NA,NA,NA,133.69995117188,"Frequency corpus",381382,6.28,2
"7902",1073871,46,"high",7,"wine","Yes",164.60009765625,164.60009765625,164.60009765625,164.60009765625,"Frequency corpus",14006,4.84,4
"7903",1073871,21,"low",1,"The","No",165.10009765625,165.10009765625,165.10009765625,165.10009765625,"Frequency corpus",9418422,7.67,3
"7904",1073871,21,"low",2,"maintenance","No",335.5,335.5,335.5,335.5,"Frequency corpus",2385,4.07,11
"7905",1073871,21,"low",5,"sewer","Yes",134.7998046875,134.7998046875,134.7998046875,134.7998046875,"Frequency corpus",552,3.44,5
"7906",1073871,21,"low",9,"necessary","No",163.5,163.5,163.5,163.5,"Frequency corpus",7193,4.55,9
"7907",1073871,3,"low",1,"Building","No",96.599853515625,96.599853515625,96.599853515625,96.599853515625,"Frequency corpus",34959,5.24,8
"7908",1073871,3,"low",2,"a","No",134,134,134,134,"Frequency corpus",4809384,7.38,1
"7909",1073871,3,"low",5,"sizable","Yes",99.300048828125,99.300048828125,99.300048828125,298.700195312505,"Frequency corpus",303,3.18,7
"7910",1073871,3,"low",6,"amount","No",NA,NA,NA,133.30004882813,"Frequency corpus",23624,5.07,6
"7911",1073871,3,"low",8,"money","No",334.700195312505,334.700195312505,334.700195312505,334.700195312505,"Frequency corpus",138993,5.84,5
"7912",1073871,37,"high",1,"Sarah","No",199.699951171875,199.699951171875,199.699951171875,199.699951171875,"Frequency corpus",12655,4.8,5
"7913",1073871,37,"high",2,"always","No",101.199951171875,101.199951171875,101.199951171875,101.199951171875,"Frequency corpus",117021,5.76,6
"7914",1073871,37,"high",3,"tried","No",167,167,167,167,"Frequency corpus",28644,5.15,5
"7915",1073871,37,"high",6,"careful","Yes",97.699951171875,97.699951171875,97.699951171875,97.699951171875,"Frequency corpus",14069,4.84,7
"7916",1073871,37,"high",7,"use","No",132.500000000005,132.500000000005,132.500000000005,132.500000000005,"Frequency corpus",74133,5.57,3
"7917",1073871,37,"high",10,"money.","No",167.39990234374,167.39990234374,167.39990234374,167.39990234374,"Frequency corpus",138993,5.84,6
"7918",1073871,39,"high",3,"Samantha","No",330.800048828125,330.800048828125,330.800048828125,330.800048828125,"Frequency corpus",1169,3.76,8
"7919",1073871,39,"high",6,"happy","Yes",NA,NA,NA,434.59985351562,"Frequency corpus",73554,5.56,5
"7920",1073871,39,"high",8,"who","No",100,100,100,398.80004882813,"Frequency corpus",423246,6.32,3
"7921",1073871,32,"high",3,"inspector","No",NA,NA,NA,234.39990234374,"Frequency corpus",3014,4.18,9
"7922",1073871,32,"high",4,"examined","No",133.199951171875,133.199951171875,133.199951171875,368.800048828115,"Frequency corpus",1187,3.77,8
"7923",1073871,32,"high",6,"large","Yes",100.7998046875,100.7998046875,100.7998046875,100.7998046875,"Frequency corpus",25532,5.1,5
"7924",1073871,28,"low",2,"military","No",NA,NA,NA,331.899902343755,"Frequency corpus",13261,4.82,8
"7925",1073871,28,"low",3,"leader","No",100.5,100.5,100.5,100.5,"Frequency corpus",21298,5.02,6
"7926",1073871,28,"low",5,"terrain","Yes",232.39990234375,NA,365.59985351563,365.59985351563,"Frequency corpus",1015,3.7,7
"7927",1073871,12,"low",2,"progress","No",NA,NA,NA,201.999999999995,"Frequency corpus",9586,4.68,8
"7928",1073871,12,"low",3,"of","No",96.900146484375,96.900146484375,96.900146484375,96.900146484375,"Frequency corpus",3779783,7.27,2
"7929",1073871,12,"low",5,"docile","Yes",231,231,231,231,"Frequency corpus",148,2.87,6
"7930",1073871,41,"high",2,"friends","No",199.699951171875,NA,532.09985351562,532.09985351562,"Frequency corpus",42631,5.33,7
"7931",1073871,41,"high",9,"usual","Yes",NA,NA,NA,133.60009765626,"Frequency corpus",11185,4.74,5
"7932",1073871,41,"high",10,"jokes","No",234.80004882813,234.80004882813,234.80004882813,234.80004882813,"Frequency corpus",3200,4.2,5
"7933",1073871,47,"high",2,"the","No",NA,NA,NA,266.59985351562,"Frequency corpus",9418422,7.67,3
"7934",1073871,47,"high",3,"summer,","No",332.800048828125,332.800048828125,332.800048828125,332.800048828125,"Frequency corpus",20209,5,7
"7935",1073871,47,"high",5,"hotel","Yes",NA,NA,NA,130.89990234376,"Frequency corpus",11614,4.76,5
"7936",1073871,47,"high",6,"attracted","No",98.19995117187,98.19995117187,98.19995117187,98.19995117187,"Frequency corpus",2597,4.11,9
"7937",1073871,47,"high",8,"tourists","No",NA,NA,NA,168.80004882813,"Frequency corpus",3245,4.21,8
"7938",1073871,47,"high",9,"with","No",132.59985351562,132.59985351562,132.59985351562,132.59985351562,"Frequency corpus",1141430,6.75,4
"7939",1073871,6,"low",1,"During","No",164.39990234375,164.39990234375,164.39990234375,164.39990234375,"Frequency corpus",30343,5.18,6
"7940",1073871,6,"low",5,"astute","Yes",265.80004882812,265.80004882812,265.80004882812,265.80004882812,"Frequency corpus",347,3.24,6
"7941",1073871,26,"low",2,"patient","No",99.599853515625,NA,234.2998046875,703.7998046875,"Frequency corpus",10649,4.72,7
"7942",1073871,26,"low",3,"reported","No",232.300048828125,232.300048828125,232.300048828125,232.300048828125,"Frequency corpus",4847,4.38,8
"7943",1073871,26,"low",4,"feeling","No",432.59985351563,432.59985351563,432.59985351563,432.59985351563,"Frequency corpus",38817,5.28,7
"7944",1073871,50,"high",2,"large","No",165.900146484375,165.900146484375,165.900146484375,165.900146484375,"Frequency corpus",25532,5.1,5
"7945",1073871,50,"high",3,"production","No",132.10009765625,NA,265.10009765625,265.10009765625,"Frequency corpus",7159,4.55,10
