"","Rec_Session_Id","Trial_Nr","Trial_Id","Task_Name","question_accuracy","trial_start","trial_end"
"3255",1252276,35,30,"sentence",1,1741099825334,1741099828387
"3256",1252276,36,31,"sentence",1,1741099855242,1741099858886
"3257",1252276,37,38,"sentence",1,1741099862460,1741099866975
"3258",1252276,38,36,"sentence",1,1741099869645,1741099872824
"3259",1252276,39,47,"sentence",1,1741099875981,1741099880171
"3260",1252276,40,55,"sentence",1,1741099882500,1741099886279
"3261",1252276,41,44,"sentence",1,1741099912392,1741099915024
"3262",1252276,42,11,"sentence",1,1741099918176,1741099920985
"3263",1252276,43,37,"sentence",1,1741099924347,1741099927983
"3264",1252276,44,18,"sentence",1,1741099931231,1741099934811
"3265",1252276,45,48,"sentence",1,1741099937899,1741099941809
"3266",1252276,46,15,"sentence",1,1741099967574,1741099970789
"3267",1252276,47,49,"sentence",1,1741099972959,1741099976740
"3268",1252276,48,57,"sentence",1,1741099979446,1741099982939
"3269",1252276,49,41,"sentence",1,1741099985612,1741099988991
"3270",1252276,50,13,"sentence",1,1741099991781,1741099995145
"3271",1252276,51,25,"sentence",0,1741100021623,1741100024057
"3272",1252276,52,39,"sentence",1,1741100028525,1741100032044
"3273",1252276,53,2,"sentence",1,1741100034577,1741100037984
"3274",1252276,54,32,"sentence",1,1741100041013,1741100044509
"3275",1252276,55,45,"sentence",1,1741100047032,1741100050089
"3276",1252276,56,22,"sentence",1,1741100077506,1741100079823
"3277",1252276,57,27,"sentence",1,1741100082808,1741100085785
"3278",1252276,58,34,"sentence",1,1741100088410,1741100091331
"3279",1252276,59,19,"sentence",1,1741100094762,1741100097800
"3280",1252276,60,33,"sentence",1,1741100100680,1741100103538
"3281",1252277,1,5,"sentence",1,1741098628623,1741098631937
"3282",1252277,2,12,"sentence",1,1741098634038,1741098638508
"3283",1252277,3,37,"sentence",1,1741098641551,1741098646610
"3284",1252277,4,55,"sentence",1,1741098649664,1741098652808
"3285",1252277,5,19,"sentence",1,1741098655534,1741098658279
"3286",1252277,6,48,"sentence",1,1741098686615,1741098689496
"3287",1252277,7,10,"sentence",0,1741098691313,1741098696772
"3288",1252277,8,31,"sentence",1,1741098699509,1741098702672
"3289",1252277,9,23,"sentence",1,1741098704822,1741098708272
"3290",1252277,10,42,"sentence",1,1741098710870,1741098714308
"3291",1252277,11,30,"sentence",1,1741098741273,1741098744068
"3292",1252277,12,18,"sentence",1,1741098746087,1741098749270
"3293",1252277,13,28,"sentence",1,1741098751701,1741098757794
"3294",1252277,14,7,"sentence",1,1741098759947,1741098763167
"3295",1252277,15,14,"sentence",1,1741098765267,1741098767065
"3296",1252277,16,58,"sentence",1,1741098802012,1741098804786
"3297",1252277,17,32,"sentence",1,1741098806462,1741098808419
"3298",1252277,18,50,"sentence",1,1741098810375,1741098813601
"3299",1252277,19,41,"sentence",1,1741098816729,1741098821367
"3300",1252277,20,3,"sentence",1,1741098823402,1741098826639
"3301",1252277,21,16,"sentence",1,1741098854154,1741098856859
"3302",1252277,22,46,"sentence",1,1741098859767,1741098861843
"3303",1252277,23,53,"sentence",1,1741098863401,1741098872010
"3304",1252277,24,25,"sentence",1,1741098874042,1741098877357
"3305",1252277,25,38,"sentence",1,1741098879414,1741098884058
"3306",1252277,26,35,"sentence",1,1741098919129,1741098921013
"3307",1252277,27,44,"sentence",1,1741098922696,1741098924701
"3308",1252277,28,9,"sentence",1,1741098926305,1741098929184
"3309",1252277,29,24,"sentence",1,1741098930889,1741098933468
"3310",1252277,30,36,"sentence",1,1741098934968,1741098937261
"3311",1252277,31,51,"sentence",1,1741098963155,1741098966005
"3312",1252277,32,57,"sentence",1,1741098968955,1741098972651
"3313",1252277,33,39,"sentence",1,1741098974799,1741098977146
"3314",1252277,34,52,"sentence",1,1741098979266,1741098981755
"3315",1252277,35,13,"sentence",1,1741098983914,1741098987214
"3316",1252277,36,33,"sentence",1,1741099013132,1741099014725
"3317",1252277,37,15,"sentence",1,1741099016616,1741099019060
"3318",1252277,38,29,"sentence",1,1741099020928,1741099023992
"3319",1252277,39,40,"sentence",1,1741099026443,1741099029528
"3320",1252277,40,6,"sentence",1,1741099031677,1741099035102
"3321",1252277,41,20,"sentence",1,1741099061063,1741099063171
"3322",1252277,42,47,"sentence",1,1741099064842,1741099067056
"3323",1252277,43,11,"sentence",1,1741099068892,1741099071109
"3324",1252277,44,4,"sentence",1,1741099072973,1741099075485
"3325",1252277,45,8,"sentence",1,1741099077057,1741099079641
"3326",1252277,46,2,"sentence",1,1741099109071,1741099111201
"3327",1252277,47,17,"sentence",1,1741099112856,1741099117157
"3328",1252277,48,54,"sentence",1,1741099118570,1741099122507
"3329",1252277,49,26,"sentence",1,1741099124784,1741099128394
"3330",1252277,50,21,"sentence",1,1741099130333,1741099134018
"3331",1252277,51,60,"sentence",1,1741099167312,1741099170361
"3332",1252277,52,49,"sentence",1,1741099173944,1741099176619
"3333",1252277,53,43,"sentence",1,1741099178563,1741099181719
"3334",1252277,54,56,"sentence",1,1741099183757,1741099186084
"3335",1252277,55,1,"sentence",1,1741099187654,1741099189963
"3336",1252277,56,59,"sentence",1,1741099252324,1741099255158
"3337",1252277,57,27,"sentence",1,1741099257374,1741099260811
"3338",1252277,58,45,"sentence",1,1741099263572,1741099267571
"3339",1252277,59,22,"sentence",1,1741099274685,1741099277383
"3340",1252277,60,34,"sentence",1,1741099279714,1741099281836
"3341",1252277,1,29,"sentence_DC",1,1741099310784,1741099312231
"3342",1252277,2,19,"sentence_DC",1,1741099314013,1741099315603
"3343",1252277,3,30,"sentence_DC",1,1741099317546,1741099318396
"3344",1252277,4,25,"sentence_DC",1,1741099320215,1741099321336
"3345",1252277,5,13,"sentence_DC",1,1741099323144,1741099324088
"3346",1252277,6,5,"sentence_DC",1,1741099349883,1741099350881
"3347",1252277,7,10,"sentence_DC",1,1741099352582,1741099353450
"3348",1252277,8,24,"sentence_DC",1,1741099355760,1741099356760
"3349",1252277,9,11,"sentence_DC",1,1741099358218,1741099359083
"3350",1252277,10,7,"sentence_DC",1,1741099360609,1741099361546
"3351",1252277,11,38,"sentence_DC",1,1741099405305,1741099406877
"3352",1252277,12,32,"sentence_DC",1,1741099409186,1741099410138
"3353",1252277,13,20,"sentence_DC",1,1741099411741,1741099412717
"3354",1252277,14,16,"sentence_DC",1,1741099414587,1741099415783
"3355",1252277,15,27,"sentence_DC",1,1741099417632,1741099418443
"3356",1252277,16,33,"sentence_DC",1,1741099444367,1741099445755
"3357",1252277,17,14,"sentence_DC",1,1741099447570,1741099448398
"3358",1252277,18,4,"sentence_DC",1,1741099450434,1741099451457
"3359",1252277,19,31,"sentence_DC",1,1741099453535,1741099454492
"3360",1252277,20,23,"sentence_DC",1,1741099456485,1741099457283
"3361",1252277,21,26,"sentence_DC",1,1741099500496,1741099502268
"3362",1252277,22,28,"sentence_DC",1,1741099504593,1741099505383
"3363",1252277,23,15,"sentence_DC",1,1741099508125,1741099509002
"3364",1252277,24,34,"sentence_DC",1,1741099512991,1741099514612
"3365",1252277,25,35,"sentence_DC",1,1741099516221,1741099517151
"3366",1252277,26,18,"sentence_DC",1,1741099550411,1741099551771
"3367",1252277,27,39,"sentence_DC",1,1741099553071,1741099555396
"3368",1252277,28,17,"sentence_DC",1,1741099557421,1741099558299
"3369",1252277,29,6,"sentence_DC",1,1741099559798,1741099560601
"3370",1252277,30,2,"sentence_DC",1,1741099562936,1741099563871
"3371",1252277,31,36,"sentence_DC",1,1741099611644,1741099613308
"3372",1252277,32,9,"sentence_DC",1,1741099614863,1741099615954
"3373",1252277,33,1,"sentence_DC",1,1741099618075,1741099620332
"3374",1252277,34,12,"sentence_DC",1,1741099621974,1741099622765
"3375",1252277,35,40,"sentence_DC",1,1741099624192,1741099625091
"3376",1252277,36,37,"sentence_DC",1,1741099675987,1741099676956
"3377",1252277,37,3,"sentence_DC",1,1741099679513,1741099680447
"3378",1252277,38,22,"sentence_DC",1,1741099682562,1741099683597
"3379",1252277,39,21,"sentence_DC",1,1741099689247,1741099690240
"3380",1252277,40,8,"sentence_DC",1,1741099692324,1741099693191
"3381",1252282,1,60,"sentence",1,1741098649428,1741098652969
"3382",1252282,2,15,"sentence",1,1741098656587,1741098661455
"3383",1252282,3,17,"sentence",1,1741098665003,1741098667801
"3384",1252282,4,46,"sentence",1,1741098670091,1741098673799
"3385",1252282,5,19,"sentence",1,1741098692364,1741098695035
"3386",1252282,6,45,"sentence",1,1741098720430,1741098723081
"3387",1252282,7,47,"sentence",1,1741098726504,1741098730665
"3388",1252282,8,29,"sentence",1,1741098732836,1741098736633
"3389",1252282,9,59,"sentence",1,1741098738855,1741098741957
"3390",1252282,10,11,"sentence",1,1741098743959,1741098748933
"3391",1252282,11,1,"sentence",1,1741098782715,1741098788692
"3392",1252282,12,42,"sentence",1,1741098790727,1741098793161
"3393",1252282,13,9,"sentence",1,1741098794990,1741098797888
"3394",1252282,14,23,"sentence",1,1741098800329,1741098802820
"3395",1252282,15,57,"sentence",1,1741098804933,1741098808573
"3396",1252282,16,4,"sentence",1,1741098841266,1741098843799
"3397",1252282,17,54,"sentence",1,1741098845446,1741098848221
"3398",1252282,18,18,"sentence",1,1741098849890,1741098850040
"3399",1252282,19,26,"sentence",1,1741098852500,1741098854885
"3400",1252282,20,16,"sentence",1,1741098857318,1741098860289
"3401",1252282,21,51,"sentence",1,1741098886132,1741098888188
"3402",1252282,22,31,"sentence",0,1741098892006,1741098894692
"3403",1252282,23,3,"sentence",1,1741098898658,1741098901175
"3404",1252282,24,44,"sentence",1,1741098904191,1741098907609
"3405",1252282,25,49,"sentence",1,1741098909343,1741098913301
"3406",1252282,26,36,"sentence",1,1741098938539,1741098940579
"3407",1252282,27,24,"sentence",1,1741098943575,1741098947830
"3408",1252282,28,50,"sentence",1,1741098950050,1741098952649
"3409",1252282,29,34,"sentence",1,1741098955306,1741098958459
"3410",1252282,30,28,"sentence",1,1741098960438,1741098963351
"3411",1252282,31,40,"sentence",1,1741098988913,1741098991957
"3412",1252282,32,35,"sentence",1,1741098994493,1741098997131
"3413",1252282,33,14,"sentence",1,1741098998833,1741099001972
"3414",1252282,34,56,"sentence",1,1741099003880,1741099007297
"3415",1252282,35,10,"sentence",1,1741099008609,1741099011531
"3416",1252282,36,12,"sentence",1,1741099037887,1741099041611
"3417",1252282,37,58,"sentence",1,1741099044032,1741099047266
"3418",1252282,38,33,"sentence",1,1741099049545,1741099052368
"3419",1252282,39,27,"sentence",1,1741099054415,1741099057645
"3420",1252282,40,6,"sentence",1,1741099060210,1741099069976
"3421",1252282,41,41,"sentence",1,1741099095113,1741099114655
"3422",1252282,42,25,"sentence",1,1741099117546,1741099120339
"3423",1252282,43,7,"sentence",1,1741099122559,1741099125963
"3424",1252282,44,21,"sentence",1,1741099128156,1741099131949
"3425",1252282,45,52,"sentence",1,1741099133703,1741099138465
"3426",1252282,46,43,"sentence",1,1741099175493,1741099178357
"3427",1252282,47,32,"sentence",1,1741099181173,1741099183865
"3428",1252282,48,30,"sentence",1,1741099185748,1741099189693
"3429",1252282,49,5,"sentence",1,1741099193818,1741099196957
"3430",1252282,50,13,"sentence",1,1741099199641,1741099203158
"3431",1252282,51,22,"sentence",1,1741099228462,1741099418718
"3432",1252282,52,2,"sentence",1,1741099424834,1741099428223
"3433",1252282,53,39,"sentence",1,1741099433485,1741099437321
"3434",1252282,54,37,"sentence",0,1741099445386,1741099445480
"3435",1252282,55,53,"sentence",1,1741099448212,1741099452681
"3436",1252282,56,48,"sentence",1,1741099478463,1741099482653
"3437",1252282,57,38,"sentence",1,1741099484705,1741099487509
"3438",1252282,58,55,"sentence",1,1741099490470,1741099493461
"3439",1252282,59,8,"sentence",1,1741099495349,1741099498477
"3440",1252282,60,20,"sentence",1,1741099501035,1741099504335
"3441",1252282,1,17,"sentence_DC",1,1741099532931,1741099594291
"3442",1252282,2,12,"sentence_DC",1,1741099597370,1741099599188
"3443",1252282,3,25,"sentence_DC",1,1741099600946,1741099602270
"3444",1252282,4,15,"sentence_DC",1,1741099604612,1741099606083
"3445",1252282,5,22,"sentence_DC",1,1741099608237,1741099609397
"3446",1252282,6,9,"sentence_DC",1,1741099634627,1741099636175
"3447",1252282,7,29,"sentence_DC",1,1741099637696,1741099638757
"3448",1252282,8,30,"sentence_DC",1,1741099640376,1741099641713
"3449",1252282,9,6,"sentence_DC",1,1741099643939,1741099645175
"3450",1252282,10,13,"sentence_DC",1,1741099647139,1741099648536
"3451",1252282,11,26,"sentence_DC",1,1741099675216,1741099676713
"3452",1252282,12,37,"sentence_DC",1,1741099678529,1741099679957
"3453",1252282,13,1,"sentence_DC",1,1741099685730,1741099686815
"3454",1252282,14,24,"sentence_DC",1,1741099688276,1741099690059
"3455",1252282,15,23,"sentence_DC",1,1741099691581,1741099692895
"3456",1252282,16,19,"sentence_DC",1,1741099718486,1741099721833
"3457",1252282,17,7,"sentence_DC",1,1741099723846,1741099725267
"3458",1252282,18,18,"sentence_DC",1,1741099727393,1741099728873
"3459",1252282,19,21,"sentence_DC",1,1741099730769,1741099732179
"3460",1252282,20,32,"sentence_DC",1,1741099734060,1741099735433
"3461",1252282,21,27,"sentence_DC",1,1741099760922,1741099762331
"3462",1252282,22,14,"sentence_DC",0,1741099764130,1741099765109
"3463",1252282,23,38,"sentence_DC",0,1741099766977,1741099768817
"3464",1252282,24,33,"sentence_DC",1,1741099771351,1741099772933
"3465",1252282,25,2,"sentence_DC",1,1741099774747,1741099776079
"3466",1252282,26,40,"sentence_DC",1,1741099802615,1741099804153
"3467",1252282,27,11,"sentence_DC",1,1741099805629,1741099807164
"3468",1252282,28,10,"sentence_DC",1,1741099809220,1741099810881
"3469",1252282,29,28,"sentence_DC",1,1741099822730,1741099823865
"3470",1252282,30,34,"sentence_DC",1,1741099826993,1741099828489
"3471",1252282,31,3,"sentence_DC",1,1741099853238,1741099855569
"3472",1252282,32,36,"sentence_DC",1,1741099903230,1741099904743
"3473",1252282,33,5,"sentence_DC",1,1741099906568,1741099907855
"3474",1252282,34,35,"sentence_DC",1,1741099910040,1741099911105
"3475",1252282,35,16,"sentence_DC",1,1741099912518,1741099913647
"3476",1252282,36,31,"sentence_DC",1,1741099939575,1741099946837
"3477",1252282,37,39,"sentence_DC",1,1741099948436,1741099949753
"3478",1252282,38,20,"sentence_DC",1,1741099952913,1741099954071
"3479",1252282,39,4,"sentence_DC",1,1741099956726,1741099957605
"3480",1252282,40,8,"sentence_DC",1,1741099958793,1741099959973
"3481",1252283,1,31,"sentence",1,1741098575055,1741098579687
"3482",1252283,2,38,"sentence",1,1741098581910,1741098584859
"3483",1252283,3,4,"sentence",1,1741098587681,1741098591222
"3484",1252283,4,58,"sentence",1,1741098593135,1741098596953
"3485",1252283,5,49,"sentence",1,1741098598590,1741098602531
"3486",1252283,6,46,"sentence",1,1741098628126,1741098631785
"3487",1252283,7,56,"sentence",1,1741098633613,1741098638119
"3488",1252283,8,57,"sentence",1,1741098640301,1741098644421
"3489",1252283,9,27,"sentence",1,1741098646823,1741098650487
"3490",1252283,10,30,"sentence",1,1741098652893,1741098656543
"3491",1252283,11,50,"sentence",1,1741098690186,1741098693009
"3492",1252283,12,60,"sentence",1,1741098695523,1741098698379
"3493",1252283,13,42,"sentence",1,1741098699959,1741098702986
"3494",1252283,14,33,"sentence",1,1741098706998,1741098709466
"3495",1252283,15,32,"sentence",1,1741098712819,1741098715679
"3496",1252283,16,20,"sentence",1,1741098741522,1741098744887
"3497",1252283,17,36,"sentence",1,1741098747777,1741098751183
"3498",1252283,18,8,"sentence",1,1741098755065,1741098760217
"3499",1252283,19,34,"sentence",1,1741098762956,1741098765736
"3500",1252283,20,37,"sentence",1,1741098771162,1741098774167
"3501",1252283,21,12,"sentence",1,1741098813459,1741098815875
"3502",1252283,22,26,"sentence",1,1741098818664,1741098821351
"3503",1252283,23,28,"sentence",1,1741098823367,1741098827418
"3504",1252283,24,10,"sentence",1,1741098829872,1741098833043
"3505",1252283,25,29,"sentence",1,1741098836843,1741098840864
"3506",1252283,26,40,"sentence",1,1741098867282,1741098870405
"3507",1252283,27,59,"sentence",1,1741098874053,1741098876609
"3508",1252283,28,5,"sentence",1,1741098882745,1741098885343
"3509",1252283,29,23,"sentence",1,1741098887530,1741098890143
"3510",1252283,30,53,"sentence",1,1741098893418,1741098898570
"3511",1252283,31,24,"sentence",1,1741098923956,1741098927269
"3512",1252283,32,41,"sentence",1,1741098929283,1741098932975
"3513",1252283,33,2,"sentence",1,1741098937649,1741098944777
"3514",1252283,34,35,"sentence",1,1741098946858,1741098949403
"3515",1252283,35,11,"sentence",1,1741098951194,1741098954180
"3516",1252283,36,52,"sentence",1,1741098987870,1741098991107
"3517",1252283,37,7,"sentence",1,1741098993473,1741098997964
"3518",1252283,38,22,"sentence",1,1741099000981,1741099005971
"3519",1252283,39,55,"sentence",1,1741099021112,1741099024092
"3520",1252283,40,54,"sentence",1,1741099025865,1741099029268
"3521",1252283,41,16,"sentence",1,1741099054602,1741099056851
"3522",1252283,42,18,"sentence",1,1741099058821,1741099061875
"3523",1252283,43,17,"sentence",1,1741099065560,1741099068287
"3524",1252283,44,13,"sentence",0,1741099077135,1741099082190
"3525",1252283,45,14,"sentence",1,1741099087992,1741099095483
"3526",1252283,46,44,"sentence",1,1741099121200,1741099123673
"3527",1252283,47,3,"sentence",0,1741099125253,1741099127373
"3528",1252283,48,47,"sentence",1,1741099137395,1741099137651
"3529",1252283,49,51,"sentence",1,1741099141064,1741099146189
"3530",1252283,50,6,"sentence",1,1741099149153,1741099152161
"3531",1252283,51,9,"sentence",1,1741099185313,1741099188000
"3532",1252283,52,19,"sentence",1,1741099190116,1741099192286
"3533",1252283,53,25,"sentence",0,1741099195320,1741099198504
"3534",1252283,54,15,"sentence",1,1741099206644,1741099210797
"3535",1252283,55,45,"sentence",1,1741099213166,1741099216154
"3536",1252283,56,43,"sentence",1,1741099246607,1741099250587
"3537",1252283,57,48,"sentence",1,1741099253361,1741099258238
"3538",1252283,58,1,"sentence",1,1741099272491,1741099274799
"3539",1252283,59,39,"sentence",1,1741099276711,1741099279945
"3540",1252283,60,21,"sentence",1,1741099281765,1741099284555
"3541",1252283,1,19,"sentence_DC",1,1741099314805,1741099316336
"3542",1252283,2,34,"sentence_DC",1,1741099318391,1741099319563
"3543",1252283,3,35,"sentence_DC",1,1741099321276,1741099322674
"3544",1252283,4,10,"sentence_DC",1,1741099326780,1741099328430
"3545",1252283,5,6,"sentence_DC",1,1741099331567,1741099341982
"3546",1252283,6,15,"sentence_DC",1,1741099367160,1741099368458
"3547",1252283,7,27,"sentence_DC",1,1741099371896,1741099372862
"3548",1252283,8,21,"sentence_DC",1,1741099380251,1741099390296
"3549",1252283,9,26,"sentence_DC",1,1741099393577,1741099394576
"3550",1252283,10,29,"sentence_DC",1,1741099397296,1741099398648
"3551",1252283,11,22,"sentence_DC",0,1741099435207,1741099437010
"3552",1252283,12,13,"sentence_DC",1,1741099443930,1741099445576
"3553",1252283,13,28,"sentence_DC",1,1741099447599,1741099448790
"3554",1252283,14,32,"sentence_DC",1,1741099457822,1741099464158
"3555",1252283,15,40,"sentence_DC",1,1741099468513,1741099469436
"3556",1252283,16,9,"sentence_DC",1,1741099494782,1741099496160
"3557",1252283,17,7,"sentence_DC",1,1741099497653,1741099499209
"3558",1252283,18,37,"sentence_DC",1,1741099501171,1741099502241
"3559",1252283,19,20,"sentence_DC",1,1741099504956,1741099506317
"3560",1252283,20,8,"sentence_DC",1,1741099508259,1741099510561
"3561",1252283,21,17,"sentence_DC",1,1741099536378,1741099537956
"3562",1252283,22,4,"sentence_DC",1,1741099541282,1741099542378
"3563",1252283,23,2,"sentence_DC",1,1741099550823,1741099551811
"3564",1252283,24,39,"sentence_DC",1,1741099553257,1741099554187
"3565",1252283,25,36,"sentence_DC",1,1741099556293,1741099557451
"3566",1252283,26,16,"sentence_DC",1,1741099595070,1741099596337
"3567",1252283,27,18,"sentence_DC",1,1741099598455,1741099599387
"3568",1252283,28,31,"sentence_DC",1,1741099600624,1741099601513
"3569",1252283,29,3,"sentence_DC",1,1741099603059,1741099604001
"3570",1252283,30,23,"sentence_DC",1,1741099605728,1741099606607
"3571",1252283,31,33,"sentence_DC",1,1741099643003,1741099644823
"3572",1252283,32,12,"sentence_DC",1,1741099646522,1741099647483
"3573",1252283,33,38,"sentence_DC",1,1741099649775,1741099652105
"3574",1252283,34,25,"sentence_DC",1,1741099667371,1741099668384
"3575",1252283,35,1,"sentence_DC",1,1741099671440,1741099672695
"3576",1252283,36,14,"sentence_DC",1,1741099698409,1741099699651
"3577",1252283,37,24,"sentence_DC",1,1741099704030,1741099705970
"3578",1252283,38,11,"sentence_DC",1,1741099710768,1741099712767
"3579",1252283,39,5,"sentence_DC",1,1741099718158,1741099719093
"3580",1252283,40,30,"sentence_DC",1,1741099721042,1741099722261
"3581",1252295,1,18,"sentence",1,1741099639892,1741099647121
"3582",1252295,2,26,"sentence",1,1741099653610,1741099655855
"3583",1252295,3,31,"sentence",0,1741099660342,1741099670922
"3584",1252295,4,37,"sentence",1,1741099688609,1741099692871
"3585",1252295,5,35,"sentence",1,1741099701974,1741099708354
"3586",1252295,6,15,"sentence",1,1741099734174,1741099738270
"3587",1252295,7,45,"sentence",1,1741099743308,1741099746636
"3588",1252295,8,34,"sentence",1,1741099753023,1741099756819
"3589",1252295,9,50,"sentence",1,1741099760674,1741099764387
"3590",1252295,10,12,"sentence",1,1741099770478,1741099777136
"3591",1252295,11,47,"sentence",1,1741099804673,1741099807485
"3592",1252295,12,39,"sentence",1,1741099814041,1741099818585
"3593",1252295,13,25,"sentence",0,1741099827072,1741099830219
"3594",1252295,14,48,"sentence",1,1741099842039,1741099847368
"3595",1252295,15,4,"sentence",1,1741099853405,1741099863484
"3596",1252295,16,42,"sentence",1,1741099892155,1741099895934
"3597",1252295,17,16,"sentence",1,1741099898521,1741099901051
"3598",1252295,18,22,"sentence",1,1741099903401,1741099906901
"3599",1252295,19,56,"sentence",1,1741099911671,1741099918150
"3600",1252295,20,20,"sentence",1,1741099919389,1741099923000
"3601",1252295,21,5,"sentence",1,1741099949103,1741099951533
"3602",1252295,22,36,"sentence",1,1741099965787,1741099973182
"3603",1252295,23,52,"sentence",1,1741099978186,1741099983449
"3604",1252295,24,10,"sentence",1,1741099992903,1741099997831
"3605",1252295,25,17,"sentence",1,1741100006802,1741100012749
"3606",1252295,26,54,"sentence",1,1741100038752,1741100047098
"3607",1252295,27,14,"sentence",1,1741100052618,1741100056514
"3608",1252295,28,58,"sentence",1,1741100062819,1741100075263
"3609",1252295,29,27,"sentence",1,1741100082503,1741100086563
"3610",1252295,30,23,"sentence",1,1741100089985,1741100096398
"3611",1252295,31,24,"sentence",1,1741100123117,1741100127713
"3612",1252295,32,7,"sentence",1,1741100130150,1741100136513
"3613",1252295,33,11,"sentence",1,1741100139818,1741100145030
"3614",1252295,34,3,"sentence",1,1741100149466,1741100151796
"3615",1252295,35,21,"sentence",1,1741100162952,1741100176928
"3616",1252295,36,29,"sentence",1,1741100202515,1741100205728
"3617",1252295,37,53,"sentence",1,1741100212548,1741100221728
"3618",1252295,38,51,"sentence",1,1741100229981,1741100233111
"3619",1252295,39,60,"sentence",1,1741100239764,1741100243694
"3620",1252295,40,19,"sentence",1,1741100246698,1741100249360
"3621",1252295,41,40,"sentence",1,1741100301096,1741100308192
"3622",1252295,42,8,"sentence",1,1741100311430,1741100318277
"3623",1252295,43,13,"sentence",1,1741100321663,1741100326043
"3624",1252295,44,6,"sentence",1,1741100331997,1741100344142
"3625",1252295,45,1,"sentence",1,1741100349799,1741100355091
"3626",1252295,46,46,"sentence",1,1741100380778,1741100382991
"3627",1252295,47,2,"sentence",1,1741100387295,1741100392624
"3628",1252295,48,44,"sentence",1,1741100396361,1741100399509
"3629",1252295,49,43,"sentence",0,1741100401345,1741100405791
"3630",1252295,50,30,"sentence",1,1741100408161,1741100414240
"3631",1252295,51,49,"sentence",1,1741100447394,1741100450723
"3632",1252295,52,55,"sentence",1,1741100459859,1741100467272
"3633",1252295,53,57,"sentence",1,1741100475959,1741100486955
"3634",1252295,54,33,"sentence",1,1741100496876,1741100500071
"3635",1252295,55,59,"sentence",1,1741100510660,1741100515988
"3636",1252295,56,38,"sentence",1,1741100542076,1741100544604
"3637",1252295,57,41,"sentence",1,1741100546576,1741100550004
"3638",1252295,58,9,"sentence",1,1741100552541,1741100555487
"3639",1252295,59,28,"sentence",0,1741100558741,1741100562270
"3640",1252295,60,32,"sentence",1,1741100568476,1741100571920
"3641",1252295,1,2,"sentence_DC",1,1741099196316,1741099200763
"3642",1252295,2,17,"sentence_DC",1,1741099207616,1741099209629
"3643",1252295,3,6,"sentence_DC",1,1741099214983,1741099216480
"3644",1252295,4,24,"sentence_DC",1,1741099222366,1741099224595
"3645",1252295,5,30,"sentence_DC",1,1741099227566,1741099229661
"3646",1252295,6,11,"sentence_DC",1,1741099260283,1741099262344
"3647",1252295,7,9,"sentence_DC",1,1741099265048,1741099266277
"3648",1252295,8,31,"sentence_DC",1,1741099269619,1741099270811
"3649",1252295,9,39,"sentence_DC",1,1741099275948,1741099280194
"3650",1252295,10,33,"sentence_DC",1,1741099282931,1741099285644
"3651",1252295,11,8,"sentence_DC",1,1741099317298,1741099319693
"3652",1252295,12,18,"sentence_DC",1,1741099326681,1741099327910
"3653",1252295,13,37,"sentence_DC",1,1741099335681,1741099336760
"3654",1252295,14,38,"sentence_DC",1,1741099343997,1741099345926
"3655",1252295,15,22,"sentence_DC",1,1741099355280,1741099357926
"3656",1252295,16,28,"sentence_DC",1,1741099386330,1741099388327
"3657",1252295,17,13,"sentence_DC",1,1741099393330,1741099394826
"3658",1252295,18,5,"sentence_DC",1,1741099400382,1741099401459
"3659",1252295,19,4,"sentence_DC",1,1741099408782,1741099410292
"3660",1252295,20,35,"sentence_DC",1,1741099416047,1741099417042
"3661",1252295,21,1,"sentence_DC",1,1741099445129,1741099446375
"3662",1252295,22,40,"sentence_DC",1,1741099449662,1741099450691
"3663",1252295,23,16,"sentence_DC",1,1741099457512,1741099459741
"3664",1252295,24,3,"sentence_DC",1,1741099462529,1741099464791
"3665",1252295,25,29,"sentence_DC",1,1741099467414,1741099469041
"3666",1252295,26,23,"sentence_DC",1,1741099494245,1741099495291
"3667",1252295,27,25,"sentence_DC",1,1741099497679,1741099499241
"3668",1252295,28,12,"sentence_DC",1,1741099502481,1741099504057
"3669",1252295,29,34,"sentence_DC",0,1741099507645,1741099509757
"3670",1252295,30,15,"sentence_DC",1,1741099518478,1741099520107
"3671",1252295,31,14,"sentence_DC",1,1741099546861,1741099548223
"3672",1252295,32,27,"sentence_DC",1,1741099552260,1741099553456
"3673",1252295,33,36,"sentence_DC",1,1741099557693,1741099558840
"3674",1252295,34,10,"sentence_DC",1,1741099560330,1741099561573
"3675",1252295,35,32,"sentence_DC",1,1741099564344,1741099565889
"3676",1252295,36,7,"sentence_DC",1,1741099592310,1741099594356
"3677",1252295,37,20,"sentence_DC",1,1741099596376,1741099597589
"3678",1252295,38,21,"sentence_DC",1,1741099600493,1741099601572
"3679",1252295,39,26,"sentence_DC",1,1741099605060,1741099606939
"3680",1252295,40,19,"sentence_DC",1,1741099609411,1741099610822
"3681",1252299,1,3,"sentence",1,1741099169199,1741099171228
"3682",1252299,2,25,"sentence",0,1741099174199,1741099176795
"3683",1252299,3,38,"sentence",1,1741099180832,1741099183428
"3684",1252299,4,2,"sentence",1,1741099185783,1741099188379
"3685",1252299,5,12,"sentence",1,1741099190616,1741099193546
"3686",1252299,6,54,"sentence",1,1741099219516,1741099222013
"3687",1252299,7,26,"sentence",1,1741099223701,1741099226579
"3688",1252299,8,41,"sentence",1,1741099230717,1741099235079
