"","trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","sub","Freq"
"124",54,4453.40014648438,4750.30004882813,1122.18353271484,975.23407459259,44.5996251869193,7.69827200317341,-59.175825119018,12.2783696651451,296.89990234375,11,"low"
"125",54,4992.90014648438,5843.90014648438,1166.52446746826,788.979592323303,186.185778860092,37.6643296000946,-76.4389848709134,18.5330343246462,851,11,"low"
"126",9,34.800048828125,2054.19995117188,1223.79988670349,781.935993432999,216.80567611313,20.9530914831167,-54.2926120758051,16.2927353382112,2019.39990234376,11,"high"
"127",9,2117,2791.60009765625,1007.79535293579,858.687329292298,62.6298733978248,10.3104811263084,52.4166965484617,-19.5501172542571,674.60009765625,11,"high"
"128",9,2836.80004882813,3729.80004882813,1092.46285438538,890.829302072525,146.29208128738,20.1958750133513,-56.688356399535,8.40722322463989,893,11,"high"
"129",9,3800.19995117188,4145.40014648438,873.135051727295,1040.00847816467,26.543007413864,12.6234876236936,24.4816303253172,-15.5560934543595,345.2001953125,11,"high"
"130",9,4200.30004882813,4920.60009765625,1050.16234397888,981.261942386628,60.0485972557064,13.8589192843441,-34.6907615661617,14.3840539455406,720.30004882812,11,"high"
"131",9,4967.5,5491.40014648438,1141.23062133789,863.397535085677,30.3215889301293,48.3635673544394,-20.8750343322752,-13.4183514118192,523.90014648438,11,"high"
"132",30,3.199951171875,646.199951171875,1009.02389526367,840.375137329102,76.1645425071738,16.3579054255492,58.4755754470829,-13.3170926570891,643,11,"high"
"133",30,802.60009765625,1075.80004882813,1187.91140556335,779.148137569427,50.5020946598014,8.67542864871076,-43.9081239700316,8.15178036689764,273.19995117188,11,"high"
"134",30,1318,1592.69995117188,918.683176040649,876.572588682175,17.7194267177581,9.26984135055593,50.450706481933,-17.1475768089297,274.69995117188,11,"high"
"135",30,1959.19995117188,3639.60009765625,1120.14958381653,887.490788698197,115.40206922722,8.91681088399971,70.1922321319583,18.9026427268985,1680.40014648437,11,"high"
"136",30,3686.80004882813,4354.5,957.63482093811,992.851027250289,47.0830299568175,25.0760750341406,-63.2893180847171,-20.1560389995583,667.69995117187,11,"high"
"137",30,4903.80004882813,5460.10009765625,1225.64114570618,784.259752035141,73.1089818649292,10.356403400658,48.1057405471799,13.0340659618373,556.30004882812,11,"high"
"138",30,5522.5,5640.60009765625,976.151428222658,885.37410736084,7.76104994201829,2.48218880081261,34.5581245422372,-15.6954395771021,118.10009765625,11,"high"
"139",34,3.60009765625,82.199951171875,1176.99770927429,794.082741737365,28.0664752864839,7.03942177677121,48.0596256256116,-15.5025243759152,78.599853515625,11,"low"
"140",34,113.60009765625,566.199951171875,1112.17827796936,799.452395439148,82.3252074623099,14.0239658789636,-57.1750736236563,10.045355558395,452.599853515625,11,"low"
"141",34,613.800048828125,2118.10009765625,1191.86845779419,830.989787578582,153.673550926208,23.8506645140661,-64.599533081055,-11.5405046939852,1504.30004882812,11,"low"
"142",34,2180.60009765625,2673.90014648438,1002.51212120056,915.603107213974,80.0083621788048,31.861468850612,-32.4391746520993,-19.7062003612518,493.30004882813,11,"low"
"143",34,2744.10009765625,3032.30004882813,952.095785140991,1000.89971423149,15.9216022853843,12.4873273644454,28.0816745758045,-10.2131223678587,288.19995117188,11,"low"
"144",29,45.300048828125,647.5,1105.93723297119,800.733740329743,172.318570484159,30.5710640759473,-55.0081825256339,16.0991120338439,602.199951171875,11,"high"
"145",29,701.60009765625,1303.90014648438,1158.92162322998,835.803151130676,144.315537677762,14.9177879920001,-67.0815563201901,-16.8780040740965,602.30004882813,11,"high"
"146",29,1390.10009765625,2154.5,1117.748670578,895.546288490295,177.825001653671,12.0522826108936,66.2008810043344,16.6314339637759,764.39990234375,11,"high"
"147",29,2201.10009765625,2732.80004882813,987.057304382325,981.57420516014,30.284926048279,16.9948363952633,-34.7179412841799,-19.1642653942115,531.69995117188,11,"high"
"148",29,2825.69995117188,3052.10009765625,1146.45390510559,966.229652166366,28.6443433856964,7.68225408482551,-49.5156669616692,14.4239974021912,226.40014648437,11,"high"
"149",44,135.699951171875,228.800048828125,1598.61442565918,895.348191261291,20.1061053886447,20.7109616389268,52.1256399154649,16.9009745121,93.10009765625,11,"low"
"150",44,275.400146484375,2725.69995117188,1165.90867996216,789.568090438843,210.671875591273,31.513178542614,-71.9019985198984,-15.8151948451997,2450.29980468751,11,"low"
"151",44,2741.60009765625,2836.19995117188,1554.6390914917,763.190088272095,13.9131465568516,1.76674299001778,-33.9936542510984,2.67083644866915,94.59985351563,11,"low"
"152",44,2914.60009765625,3941.5,1078.50093841553,838.924319744109,155.358120563505,27.7687077870376,-47.9622364044201,-13.1604945659636,1026.89990234375,11,"low"
"153",44,4010.90014648438,4277.60009765625,971.966047286987,914.669280052185,59.1472531013485,7.20685435724334,50.3113746643062,-18.3851909637451,266.69995117187,11,"low"
"154",44,4308.60009765625,4450,1192.10982322693,872.576397657394,26.8111427364348,8.14169952034959,-45.6145000457766,13.9114379882812,141.39990234375,11,"low"
"155",13,45.300048828125,366.699951171875,1207.74192810059,789.674799442292,39.5713667907698,17.1024602637277,60.2967309951783,-14.233957529068,321.39990234375,11,"high"
"156",13,382,1871.5,1179.63975906372,786.439862251282,184.321457885738,31.1711872372637,-62.0497369766217,12.4746537208561,1489.5,11,"high"
"157",13,1950.90014648438,3184.80004882813,1092.84938812256,836.851165294647,198.933616996765,36.0282750084389,-70.9948062896717,-16.9042897224423,1233.89990234375,11,"high"
"158",13,3452.80004882813,3907.5,938.79919052124,923.932085037231,20.2463235912318,10.389266379118,-51.4022636413567,-16.250442266464,454.69995117187,11,"high"
