"","Trial_Id","Trial_Nr","Task_Name","timestamp","sub","x","y","time","conf","el_x","el_y","el_pupil_left","el_pupil_right","el_time","time_start","time_diff","Freq"
"1242",97,18,"experimental_task_B",1750155619712,1,727.888170878092,178.912349045277,1750155619654.6,0.73517587923021,1050.2,108,415,313,2012807,2000.60009765625,33,"high"
"1243",97,18,"experimental_task_B",1750155619754,1,686.249001820882,132.772125303745,1750155619702.2,1,1040.9,95,415,321,2012854,2048.2001953125,47.60009765625,"high"
"1244",13,19,"experimental_task_B",1750155620134,1,162.874868181017,88.7395739555359,1750155620085.7,1,295.4,103.35,415,260,2013238,16.7001953125,NA,"low"
"1245",13,19,"experimental_task_B",1750155620171,1,197.87109957801,95.1856374740601,1750155620117.7,1,293.05,102.7,411,250,2013270,48.7001953125,32,"low"
"1246",13,19,"experimental_task_B",1750155620203,1,170.468499925401,89.3227756023407,1750155620149.8,1,297,97.25,410,256,2013302,80.800048828125,32.099853515625,"low"
"1247",13,19,"experimental_task_B",1750155620241,1,224.418716960483,94.0391719341278,1750155620181.6,1,298.15,95.05,408,253,2013334,112.60009765625,31.800048828125,"low"
"1248",13,19,"experimental_task_B",1750155620262,1,192.325192027622,95.5989360809326,1750155620245.3,1,298.7,99,405,248,2013397,176.300048828125,63.699951171875,"low"
"1249",13,19,"experimental_task_B",1750155620302,1,136.608823140462,102.946773171425,1750155620277.5,1,298.35,99.35,404,251,2013430,208.5,32.199951171875,"low"
"1250",13,19,"experimental_task_B",1750155620359,1,164.284504784478,81.6897749900818,1750155620325.7,1,554.3,120.15,384,274,2013478,256.7001953125,48.2001953125,"low"
"1251",13,19,"experimental_task_B",1750155620391,1,249.883834520976,84.594801068306,1750155620357.2,1,562.4,117.8,382,267,2013509,288.2001953125,31.5,"low"
"1252",13,19,"experimental_task_B",1750155620415,1,315.839340951708,75.338676571846,1750155620389.4,1,561,119.25,383,264,2013541,320.400146484375,32.199951171875,"low"
"1253",13,19,"experimental_task_B",1750155620447,1,328.619252310859,86.5094810724258,1750155620421,1,563.1,122.3,377,265,2013573,352,31.599853515625,"low"
"1254",13,19,"experimental_task_B",1750155620486,1,290.266882048713,63.4617209434509,1750155620453.3,1,565.35,122.2,377,262,2013605,384.300048828125,32.300048828125,"low"
"1255",13,19,"experimental_task_B",1750155620515,1,282.707516352336,41.1705672740936,1750155620485.2,1,576.05,123.05,376,266,2013637,416.2001953125,31.900146484375,"low"
"1256",13,19,"experimental_task_B",1750155620552,1,348.055730925666,65.6791180372238,1750155620517.1,1,922.55,99.9,386,289,2013669,448.10009765625,31.89990234375,"low"
"1257",13,19,"experimental_task_B",1750155620578,1,459.797856542799,53.1840473413467,1750155620548.6,1,952.7,99.9,387,291,2013701,479.60009765625,31.5,"low"
"1258",13,19,"experimental_task_B",1750155620607,1,625.336154301961,77.085018157959,1750155620579.6,1,950.55,101.4,388,289,2013732,510.60009765625,31,"low"
"1259",13,19,"experimental_task_B",1750155620652,1,585.814963446723,53.9910495281219,1750155620611.6,1,950.65,103.5,383,290,2013764,542.60009765625,32,"low"
"1260",13,19,"experimental_task_B",1750155620682,1,579.058618015713,75.305312871933,1750155620643,1,950.2,101.1,380,284,2013795,574,31.39990234375,"low"
"1261",13,19,"experimental_task_B",1750155620706,1,594.119400448269,89.9264365434647,1750155620675.1,1,936.05,100.4,379,289,2013827,606.10009765625,32.10009765625,"low"
"1262",13,19,"experimental_task_B",1750155620742,1,606.422130266825,64.4029378890991,1750155620708,1,851.9,106.5,385,287,2013860,639,32.89990234375,"low"
"1263",13,19,"experimental_task_B",1750155620774,1,524.297950002882,74.0663856267929,1750155620738.7,1,850.05,104.25,381,281,2013891,669.7001953125,30.7001953125,"low"
"1264",13,19,"experimental_task_B",1750155620810,1,521.043814553155,53.0326366424561,1750155620770.9,1,848,105.25,380,277,2013923,701.900146484375,32.199951171875,"low"
"1265",13,19,"experimental_task_B",1750155620837,1,503.465656439463,65.9535378217697,1750155620803,1,847.3,107.9,380,282,2013955,734,32.099853515625,"low"
"1266",13,19,"experimental_task_B",1750155620871,1,539.53693707784,65.5886679887772,1750155620835,1,795.9,164.35,397,290,2013987,766,32,"low"
"1267",13,19,"experimental_task_B",1750155620905,1,523.983078532749,87.1888846158981,1750155620867.1,1,389.55,521.6,465,333,2014019,798.10009765625,32.10009765625,"low"
"1268",13,19,"experimental_task_B",1750155620938,1,206.387994024489,271.757330745459,1750155620898.9,1,233.6,689.75,457,361,2014051,829.900146484375,31.800048828125,"low"
"1269",13,19,"experimental_task_B",1750155620971,1,115.098592970106,422.640040516853,1750155620931,0.879279106898583,223.35,689.45,458,358,2014083,862,32.099853515625,"low"
"1270",13,19,"experimental_task_B",1750155621007,1,91.51062435574,414.785757660866,1750155620978.9,0.874396478962537,221.15,691.5,453,358,2014131,909.900146484375,47.900146484375,"low"
"1271",13,19,"experimental_task_B",1750155621040,1,95.2036221822103,391.975224018097,1750155621011,0.762143174506314,221.6,692.05,455,365,2014163,942,32.099853515625,"low"
"1272",13,19,"experimental_task_B",1750155621078,1,88.5182592603895,396.280273795128,1750155621044.7,0.848389900165514,224.55,692.9,466,369,2014197,975.7001953125,33.7001953125,"low"
"1273",13,19,"experimental_task_B",1750155621104,1,115.070512559679,404.528081417084,1750155621074.8,0.746448572388027,265.9,693,477,374,2014227,1005.80004882812,30.099853515625,"low"
"1274",13,19,"experimental_task_B",1750155621153,1,90.1956664191352,401.17584168911,1750155621107.6,0.752690005216591,487.55,687.05,495,338,2014260,1038.60009765625,32.800048828125,"low"
"1275",13,19,"experimental_task_B",1750155621192,1,171.499474843343,417.126283049583,1750155621142,0.615208300602555,490.95,683.55,501,347,2014294,1073,34.39990234375,"low"
"1276",13,19,"experimental_task_B",1750155621213,1,220.70865896013,434.166505932808,1750155621175.1,0.615208300602555,492.1,684.55,507,349,2014327,1106.10009765625,33.10009765625,"low"
"1277",13,19,"experimental_task_B",1750155621251,1,213.767181502448,438.214510679245,1750155621205.7,0.643161968986893,491.4,682.8,510,355,2014358,1136.7001953125,30.60009765625,"low"
"1278",13,19,"experimental_task_B",1750155621290,1,209.468918376499,400.866478681564,1750155621238,0.778066633291064,534.65,683.4,517,363,2014390,1169,32.2998046875,"low"
"1279",13,19,"experimental_task_B",1750155621323,1,234.723419613308,412.213608622551,1750155621269.7,0.683294348851017,NA,NA,485,0,2014422,1200.7001953125,31.7001953125,"low"
"1280",13,19,"experimental_task_B",1750155621345,1,350.284726089901,428.009271621704,1750155621302,0.683294348851017,NA,NA,483,0,2014454,1233,32.2998046875,"low"
"1281",13,19,"experimental_task_B",1750155621383,1,589.4867155287,407.365664839745,1750155621334.5,0.725286623262116,NA,NA,487,0,2014486,1265.5,32.5,"low"
"1282",13,19,"experimental_task_B",1750155621414,1,579.732190238105,416.144490242004,1750155621365.7,0.549366110290352,NA,NA,488,0,2014518,1296.7001953125,31.2001953125,"low"
"1283",13,19,"experimental_task_B",1750155621458,1,568.654587533739,418.243855237961,1750155621398.1,0.429297482189018,NA,NA,489,0,2014550,1329.10009765625,32.39990234375,"low"
"1284",13,19,"experimental_task_B",1750155621491,1,543.759171168009,406.479850411415,1750155621430.9,0.744728595755241,NA,NA,488,0,2014583,1361.90014648438,32.800048828125,"low"
"1285",13,19,"experimental_task_B",1750155621515,1,596.735050943163,406.045153737068,1750155621462.5,0.744728595755241,NA,NA,512,0,2014614,1393.5,31.599853515625,"low"
"1286",13,19,"experimental_task_B",1750155621546,1,400.761359930038,400.055170059204,1750155621493.8,0.46313802721395,NA,NA,511,0,2014646,1424.80004882812,31.300048828125,"low"
"1287",13,19,"experimental_task_B",1750155621572,1,364.918613433838,413.584113121033,1750155621555.9,0.516237042941952,NA,NA,518,0,2014708,1486.90014648438,62.10009765625,"low"
"1288",13,19,"experimental_task_B",1750155621629,1,396.374726295471,410.307437181473,1750155621604.1,0.423931850949417,NA,NA,518,0,2014756,1535.10009765625,48.199951171875,"low"
"1289",13,19,"experimental_task_B",1750155621676,1,353.782478968302,404.517605900764,1750155621635.7,0.449880284648022,NA,NA,503,0,2014788,1566.7001953125,31.60009765625,"low"
"1290",13,19,"experimental_task_B",1750155621697,1,383.300116327074,407.157346606255,1750155621668.4,0.449880284648022,1222.6,706.5,509,375,2014820,1599.40014648438,32.699951171875,"low"
"1291",13,19,"experimental_task_B",1750155621725,1,654.950629340278,453.859880566597,1750155621701,0.473943382186273,1228.35,704.8,513,377,2014853,1632,32.599853515625,"low"
"1292",13,19,"experimental_task_B",1750155621753,1,709.556590186225,433.592692017555,1750155621732,0.572812574624459,1225.65,706.8,516,381,2014884,1663,31,"low"
"1293",13,19,"experimental_task_B",1750155621784,1,686.762873331706,429.196059703827,1750155621762.9,0.370318703890493,1225.6,707.55,519,379,2014915,1693.90014648438,30.900146484375,"low"
"1294",13,19,"experimental_task_B",1750155621817,1,719.163216484917,459.853276610374,1750155621794.9,0.460912099172451,1225.65,710.2,518,379,2014947,1725.90014648438,32,"low"
"1295",13,19,"experimental_task_B",1750155621857,1,693.477800157335,425.48768222332,1750155621827,0.591704397041448,1227.4,709.6,516,379,2014979,1758,32.099853515625,"low"
"1296",13,19,"experimental_task_B",1750155621882,1,683.061610327827,453.270047903061,1750155621858.9,0.555161961136547,1228.3,717.35,520,371,2015011,1789.90014648438,31.900146484375,"low"
"1297",13,19,"experimental_task_B",1750155621916,1,691.213406456841,451.95335149765,1750155621890.9,0.421993904002264,1224.5,721,511,373,2015043,1821.90014648438,32,"low"
"1298",13,19,"experimental_task_B",1750155621949,1,723.737038506402,442.629307508469,1750155621923.1,0.500432611650407,1226.35,723.55,518,366,2015075,1854.10009765625,32.199951171875,"low"
"1299",27,20,"experimental_task_B",1750155622311,1,243.628446261088,124.894976615906,1750155622291.9,1,411.5,212.5,467,359,2015444,27.900146484375,NA,"low"
"1300",27,20,"experimental_task_B",1750155622340,1,181.149744987488,108.272328972816,1750155622323,1,410.9,207.05,466,356,2015475,59,31.099853515625,"low"
"1301",27,20,"experimental_task_B",1750155622379,1,149.742348988851,155.873171985149,1750155622354.9,1,409.7,206.5,465,355,2015507,90.900146484375,31.900146484375,"low"
"1302",27,20,"experimental_task_B",1750155622408,1,161.329915788439,124.682515859604,1750155622388.7,1,408.5,204.2,460,348,2015541,124.7001953125,33.800048828125,"low"
"1303",27,20,"experimental_task_B",1750155622440,1,146.042622460259,141.443580389023,1750155622418.9,1,403.8,155.85,447,335,2015571,154.900146484375,30.199951171875,"low"
"1304",27,20,"experimental_task_B",1750155622474,1,173.324171702067,87.0489776134491,1750155622450.8,1,388.55,150.5,442,330,2015603,186.800048828125,31.89990234375,"low"
"1305",27,20,"experimental_task_B",1750155622509,1,156.541675991482,113.7515604496,1750155622482.9,1,383.1,152.05,437,324,2015635,218.900146484375,32.10009765625,"low"
"1306",27,20,"experimental_task_B",1750155622546,1,164.662954542372,85.6270343065262,1750155622515.3,1,384.5,151.1,435,317,2015667,251.300048828125,32.39990234375,"low"
"1307",27,20,"experimental_task_B",1750155622574,1,127.339320712619,73.7955719232559,1750155622546.9,1,381.85,148.65,437,312,2015699,282.900146484375,31.60009765625,"low"
"1308",27,20,"experimental_task_B",1750155622609,1,176.767518785265,69.9320584535599,1750155622579.4,1,380.1,149.15,430,310,2015731,315.400146484375,32.5,"low"
"1309",27,20,"experimental_task_B",1750155622647,1,149.59569507175,98.5592752695084,1750155622611.4,1,378.45,148.25,432,307,2015763,347.400146484375,32,"low"
"1310",27,20,"experimental_task_B",1750155622673,1,140.444183349609,95.6961065530777,1750155622643.4,1,376.8,147.25,423,310,2015795,379.400146484375,32,"low"
"1311",27,20,"experimental_task_B",1750155622707,1,152.973980373806,102.293968200684,1750155622674.9,1,432.5,148.65,419,312,2015827,410.900146484375,31.5,"low"
"1312",27,20,"experimental_task_B",1750155622740,1,172.638161977132,97.4907726049423,1750155622707.9,1,661,144.85,412,305,2015860,443.900146484375,33,"low"
"1313",27,20,"experimental_task_B",1750155622773,1,291.583244005839,86.2883329391479,1750155622739.2,1,669.4,139.8,405,308,2015891,475.2001953125,31.300048828125,"low"
"1314",27,20,"experimental_task_B",1750155622810,1,362.672498491075,62.1992945671081,1750155622770.9,1,672.05,144.75,405,296,2015923,506.900146484375,31.699951171875,"low"
"1315",27,20,"experimental_task_B",1750155622839,1,375.624508327908,44.9809432029724,1750155622803,1,671.35,145.85,405,295,2015955,539,32.099853515625,"low"
"1316",27,20,"experimental_task_B",1750155622872,1,379.5137974951,56.141659617424,1750155622835,1,668.75,146.5,400,295,2015987,571,32,"low"
"1317",27,20,"experimental_task_B",1750155622905,1,382.207145955827,52.3831993341446,1750155622883,1,908.5,118.3,406,318,2016035,619,48,"low"
"1318",27,20,"experimental_task_B",1750155622938,1,391.843812995487,86.4176005125046,1750155622915.1,1,1028.8,101,394,319,2016067,651.10009765625,32.10009765625,"low"
"1319",27,20,"experimental_task_B",1750155622978,1,643.747764163547,75.3847360610962,1750155622947,1,1032.65,101.9,385,314,2016099,683,31.89990234375,"low"
"1320",27,20,"experimental_task_B",1750155623006,1,612.599224514431,78.6920785903931,1750155622979.4,1,1033,101.15,383,311,2016131,715.400146484375,32.400146484375,"low"
"1321",27,20,"experimental_task_B",1750155623047,1,634.607405132718,79.0862292051315,1750155623012.3,1,1033.9,99.25,381,310,2016164,748.300048828125,32.89990234375,"low"
"1322",27,20,"experimental_task_B",1750155623072,1,631.510798136393,72.8082805871964,1750155623043.3,1,1035.6,101.55,378,309,2016195,779.300048828125,31,"low"
"1323",27,20,"experimental_task_B",1750155623111,1,625.323836008708,85.0980132818222,1750155623075,1,859.15,254.5,433,315,2016227,811,31.699951171875,"low"
"1324",27,20,"experimental_task_B",1750155623154,1,584.868799315558,98.8851934671402,1750155623110,1,395.4,587.05,481,355,2016262,846,35,"low"
"1325",27,20,"experimental_task_B",1750155623186,1,253.317194514804,256.650483701378,1750155623141.8,1,317,663.6,480,360,2016294,877.800048828125,31.800048828125,"low"
"1326",27,20,"experimental_task_B",1750155623220,1,141.135915120443,399.015247821808,1750155623174.2,0.829990760497956,314,665.8,477,362,2016326,910.2001953125,32.400146484375,"low"
"1327",27,20,"experimental_task_B",1750155623245,1,170.129627651638,422.832474112511,1750155623207.2,0.829990760497956,306.5,665.9,475,361,2016359,943.2001953125,33,"low"
"1328",27,20,"experimental_task_B",1750155623282,1,152.363416883681,408.704832196236,1750155623238.4,0.977069998333831,305.8,666.7,477,359,2016390,974.400146484375,31.199951171875,"low"
"1329",27,20,"experimental_task_B",1750155623324,1,138.654825422499,412.208765745163,1750155623269.9,0.738489244999167,305,669.7,484,357,2016422,1005.90014648438,31.5,"low"
"1330",27,20,"experimental_task_B",1750155623346,1,132.238292694092,417.327255010605,1750155623301.6,0.667897613587152,305.95,668.8,486,370,2016454,1037.60009765625,31.699951171875,"low"
"1331",27,20,"experimental_task_B",1750155623382,1,162.348704867893,423.043072223663,1750155623334.6,0.606723504681326,306.4,669.25,490,368,2016487,1070.60009765625,33,"low"
"1332",27,20,"experimental_task_B",1750155623420,1,119.092157151964,391.278505325317,1750155623366.3,0.541222124495408,NA,NA,498,0,2016518,1102.30004882812,31.699951171875,"low"
"1333",27,20,"experimental_task_B",1750155623441,1,216.038807233175,442.497447133064,1750155623398.4,0.574031106431998,NA,NA,482,0,2016550,1134.40014648438,32.10009765625,"low"
"1334",27,20,"experimental_task_B",1750155623469,1,363.21913268831,377.440765500069,1750155623427.4,0.575751107437994,807.55,671.1,487,334,2016579,1163.40014648438,29,"low"
"1335",27,20,"experimental_task_B",1750155623515,1,354.827474223243,410.809114575386,1750155623459.1,0.512017443311721,810.55,667.05,496,324,2016611,1195.10009765625,31.699951171875,"low"
"1336",27,20,"experimental_task_B",1750155623541,1,392.147591378954,413.431778550148,1750155623494.1,0.512017443311721,811.1,669.9,501,331,2016646,1230.10009765625,35,"low"
"1337",27,20,"experimental_task_B",1750155623590,1,373.866469330258,396.89402282238,1750155623542.6,0.487378400198309,811.05,667.45,501,333,2016695,1278.60009765625,48.5,"low"
"1338",27,20,"experimental_task_B",1750155623621,1,394.698408577177,425.139605998993,1750155623573.7,0.49453471653401,811.45,667.75,503,327,2016726,1309.7001953125,31.10009765625,"low"
"1339",27,20,"experimental_task_B",1750155623646,1,377.861351437039,417.55510866642,1750155623606.6,0.49453471653401,NA,NA,502,0,2016759,1342.60009765625,32.89990234375,"low"
"1340",27,20,"experimental_task_B",1750155623683,1,374.666158358256,456.546202301979,1750155623637.9,0.602952573126023,NA,NA,487,0,2016790,1373.90014648438,31.300048828125,"low"
"1341",27,20,"experimental_task_B",1750155623724,1,372.960578070747,417.056456208229,1750155623670.8,0.505873469902587,NA,NA,486,0,2016823,1406.80004882812,32.89990234375,"low"
"1342",27,20,"experimental_task_B",1750155623745,1,466.095676687029,395.542666316032,1750155623702.9,0.505873469902587,NA,NA,483,0,2016855,1438.90014648438,32.10009765625,"low"
"1343",27,20,"experimental_task_B",1750155623779,1,471.315851476457,392.779842019081,1750155623732.1,0.563585171433572,NA,NA,487,0,2016884,1468.10009765625,29.199951171875,"low"
"1344",27,20,"experimental_task_B",1750155623807,1,499.461588594649,415.552318096161,1750155623763.1,0.413833108545354,NA,NA,485,0,2016915,1499.10009765625,31,"low"
"1345",27,20,"experimental_task_B",1750155623839,1,466.492650243971,407.651349902153,1750155623795.3,0.409723350485485,NA,NA,495,0,2016947,1531.30004882812,32.199951171875,"low"
"1346",27,20,"experimental_task_B",1750155623877,1,403.196815649668,406.668320298195,1750155623828.2,0.396050009160466,NA,NA,493,0,2016980,1564.2001953125,32.900146484375,"low"
"1347",27,20,"experimental_task_B",1750155623907,1,417.413278420766,445.902749896049,1750155623859.4,0.40793396045408,NA,NA,498,0,2017011,1595.40014648438,31.199951171875,"low"
"1348",27,20,"experimental_task_B",1750155623947,1,486.88145213657,408.150091767311,1750155623891.8,0.465859787004079,NA,NA,502,0,2017044,1627.80004882812,32.39990234375,"low"
"1349",27,20,"experimental_task_B",1750155623978,1,460.943676365746,411.809727549553,1750155623923.2,0.465859787004079,NA,NA,506,0,2017075,1659.2001953125,31.400146484375,"low"
"1350",27,20,"experimental_task_B",1750155624008,1,543.617802196079,461.603164672852,1750155623955,0.560831957557885,NA,NA,517,0,2017107,1691,31.7998046875,"low"
"1351",27,20,"experimental_task_B",1750155624045,1,453.769406345155,423.393100500107,1750155624021.5,0.558424789698379,NA,NA,518,0,2017174,1757.5,66.5,"low"
"1352",93,21,"experimental_task_B",1750155625622,1,243.58380900489,267.05758087337,1750155625603.4,0.45672752015211,342.8,382.65,429,224,2018755,6.400146484375,NA,"high"
"1353",93,21,"experimental_task_B",1750155625669,1,171.645228068034,284.939788281918,1750155625635.6,0.434509677126027,389.05,203.65,508,358,2018788,38.60009765625,32.199951171875,"high"
"1354",93,21,"experimental_task_B",1750155625698,1,264.553915129768,207.902625203133,1750155625667.6,0.507910806216421,386.05,197.9,494,364,2018820,70.60009765625,32,"high"
"1355",93,21,"experimental_task_B",1750155625734,1,265.465150939094,122.061058878899,1750155625699.3,0.592686863386188,392.9,201.35,484,369,2018851,102.300048828125,31.699951171875,"high"
"1356",93,21,"experimental_task_B",1750155625774,1,255.103347036574,99.3458330631256,1750155625732.7,0.981322432725752,393.55,202.9,473,353,2018885,135.7001953125,33.400146484375,"high"
"1357",93,21,"experimental_task_B",1750155625799,1,221.786416901482,100.428178906441,1750155625765.6,0.981322432725752,393.95,200.3,473,351,2018918,168.60009765625,32.89990234375,"high"
"1358",93,21,"experimental_task_B",1750155625836,1,253.625482983059,124.690890312195,1750155625797.1,1,260.05,137.55,478,331,2018949,200.10009765625,31.5,"high"
"1359",93,21,"experimental_task_B",1750155625867,1,215.667457050747,105.570927262306,1750155625829.4,1,236,120.25,471,322,2018981,232.400146484375,32.300048828125,"high"
"1360",93,21,"experimental_task_B",1750155625895,1,149.202993181017,102.226957678795,1750155625861.4,1,236.65,118.6,476,325,2019013,264.400146484375,32,"high"
"1361",93,21,"experimental_task_B",1750155625934,1,121.760008070204,75.0444829463959,1750155625893.6,1,233.2,122.5,473,321,2019046,296.60009765625,32.199951171875,"high"
"1362",93,21,"experimental_task_B",1750155625965,1,118.515290154351,124.817743897438,1750155625925.5,1,251.85,325.65,321,256,2019078,328.5,31.89990234375,"high"
"1363",93,21,"experimental_task_B",1750155625996,1,99.1956498887804,167.521245777607,1750155625957.5,1,NA,NA,0,0,2019110,360.5,32,"high"
"1364",93,21,"experimental_task_B",1750155626030,1,292.725984255473,344.531878829002,1750155625989.7,0.756081612922558,NA,NA,0,0,2019142,392.7001953125,32.2001953125,"high"
"1365",93,21,"experimental_task_B",1750155626062,1,382.226696279314,416.98232293129,1750155626021.9,0,NA,NA,0,0,2019174,424.900146484375,32.199951171875,"high"
"1366",93,21,"experimental_task_B",1750155626096,1,372.340881824493,407.739222049713,1750155626053.5,0,NA,NA,0,0,2019206,456.5,31.599853515625,"high"
"1367",93,21,"experimental_task_B",1750155626129,1,304.010534286499,322.501190006733,1750155626101.5,0,NA,NA,0,0,2019254,504.5,48,"high"
"1368",93,21,"experimental_task_B",1750155626170,1,209.730728467305,271.94750495255,1750155626133.1,0,440.75,247.35,316,282,2019285,536.10009765625,31.60009765625,"high"
"1369",93,21,"experimental_task_B",1750155626206,1,294.029829237196,169.382855296135,1750155626165.2,0,442.6,130,433,302,2019317,568.2001953125,32.10009765625,"high"
"1370",93,21,"experimental_task_B",1750155626246,1,326.078624195523,144.223839044571,1750155626199.8,0.48170124563267,445.55,94.1,463,313,2019352,602.800048828125,34.599853515625,"high"
"1371",93,21,"experimental_task_B",1750155626259,1,366.595636473762,144.884340465069,1750155626229.6,0.48170124563267,445.2,94.95,461,314,2019382,632.60009765625,29.800048828125,"high"
"1372",93,21,"experimental_task_B",1750155626303,1,356.102728843689,108.010515570641,1750155626260.7,1,445.2,98.6,455,315,2019413,663.7001953125,31.10009765625,"high"
"1373",93,21,"experimental_task_B",1750155626324,1,315.451076295641,90.3926193714142,1750155626292.1,1,738.8,116.55,469,334,2019444,695.10009765625,31.39990234375,"high"
"1374",93,21,"experimental_task_B",1750155626357,1,362.465849187639,89.798703789711,1750155626322.8,1,890.25,96.65,481,362,2019475,725.800048828125,30.699951171875,"high"
"1375",93,21,"experimental_task_B",1750155626386,1,643.161095513238,128.896430134773,1750155626355.2,1,897.15,91.95,486,362,2019507,758.2001953125,32.400146484375,"high"
"1376",93,21,"experimental_task_B",1750155626420,1,586.158021291097,127.015992999077,1750155626387.6,1,898.55,94.85,480,369,2019540,790.60009765625,32.39990234375,"high"
"1377",93,21,"experimental_task_B",1750155626453,1,623.968929714627,101.845502853394,1750155626420.1,1,900.25,96.85,482,371,2019572,823.10009765625,32.5,"high"
"1378",93,21,"experimental_task_B",1750155626486,1,631.300274531047,89.3667489290237,1750155626451,1,901.4,98.3,477,371,2019603,854,30.89990234375,"high"
"1379",93,21,"experimental_task_B",1750155626520,1,580.465698242188,117.768228054047,1750155626483,1,759.15,121.9,481,339,2019635,886,32,"high"
"1380",93,21,"experimental_task_B",1750155626569,1,546.361615922716,102.3059040308,1750155626515,1,743.25,120.7,465,337,2019667,918,32,"high"
"1381",93,21,"experimental_task_B",1750155626599,1,480.092363887363,89.5665884017944,1750155626551.2,1,743,123.55,451,324,2019703,954.2001953125,36.2001953125,"high"
"1382",93,21,"experimental_task_B",1750155626629,1,442.81285405159,76.8422335386276,1750155626582.3,1,739.7,117.9,446,318,2019734,985.300048828125,31.099853515625,"high"
"1383",93,21,"experimental_task_B",1750155626673,1,447.310392061869,83.9317589998245,1750155626614.1,1,738.05,119.15,440,313,2019766,1017.10009765625,31.800048828125,"high"
"1384",93,21,"experimental_task_B",1750155626705,1,438.356744580799,70.7193464040756,1750155626646.6,1,616.75,253.3,479,323,2019799,1049.60009765625,32.5,"high"
"1385",93,21,"experimental_task_B",1750155626757,1,135.23743947347,420.698121190071,1750155626679.9,1,280.2,580.45,517,391,2019832,1082.90014648438,33.300048828125,"high"
"1386",93,21,"experimental_task_B",1750155626774,1,99.9939812554253,510.331720113754,1750155626709.8,1,229.9,686.25,515,397,2019862,1112.80004882812,29.89990234375,"high"
"1387",93,21,"experimental_task_B",1750155626801,1,92.0056343078613,522.443354129791,1750155626757.4,1,226.7,699.8,510,396,2019909,1160.40014648438,47.60009765625,"high"
"1388",93,21,"experimental_task_B",1750155626837,1,103.03397708469,363.6759147048,1750155626819.2,0.885402482895607,221.05,701.75,510,396,2019971,1222.2001953125,61.800048828125,"high"
"1389",93,21,"experimental_task_B",1750155626874,1,133.923276265462,425.072863698006,1750155626851,0.870732396181286,221.3,700.75,521,399,2020003,1254,31.7998046875,"high"
"1390",93,21,"experimental_task_B",1750155626920,1,125.99008348253,416.925475001335,1750155626885.3,0.646403162931385,221.85,700.35,526,411,2020037,1288.30004882812,34.300048828125,"high"
"1391",93,21,"experimental_task_B",1750155626956,1,126.732042100694,399.171382188797,1750155626917.4,0.651228593024791,531.7,683.85,538,368,2020069,1320.40014648438,32.10009765625,"high"
"1392",93,21,"experimental_task_B",1750155626979,1,170.854791005452,401.160016655922,1750155626950.2,0.651228593024791,NA,NA,536,0,2020102,1353.2001953125,32.800048828125,"high"
"1393",93,21,"experimental_task_B",1750155627019,1,302.651005321079,424.479112029076,1750155626981.5,0.753631803436516,NA,NA,538,0,2020134,1384.5,31.2998046875,"high"
"1394",93,21,"experimental_task_B",1750155627051,1,290.286140971714,421.260744333267,1750155627013.4,0.718129194897228,NA,NA,540,0,2020165,1416.40014648438,31.900146484375,"high"
"1395",93,21,"experimental_task_B",1750155627099,1,260.835843616062,427.55538225174,1750155627045.3,0.603749673310586,NA,NA,540,0,2020197,1448.30004882812,31.89990234375,"high"
"1396",93,21,"experimental_task_B",1750155627122,1,247.143650054932,407.435715198517,1750155627077.7,0.603749673310586,NA,NA,538,0,2020230,1480.7001953125,32.400146484375,"high"
"1397",93,21,"experimental_task_B",1750155627152,1,254.288829697503,409.564062952995,1750155627111.1,0.826000595099766,NA,NA,518,0,2020263,1514.10009765625,33.39990234375,"high"
"1398",93,21,"experimental_task_B",1750155627193,1,327.390654881795,417.077153921127,1750155627142.8,0.479494103858795,NA,NA,506,0,2020295,1545.80004882812,31.699951171875,"high"
"1399",93,21,"experimental_task_B",1750155627225,1,523.708671993679,431.755006313324,1750155627174.8,0.696287755946436,NA,NA,503,0,2020327,1577.80004882812,32,"high"
"1400",93,21,"experimental_task_B",1750155627251,1,573.921691046821,433.010220527649,1750155627206.5,0.696287755946436,NA,NA,502,0,2020358,1609.5,31.699951171875,"high"
"1401",93,21,"experimental_task_B",1750155627284,1,594.035583072238,458.821654319763,1750155627238.2,0.569846481928536,NA,NA,503,0,2020390,1641.2001953125,31.7001953125,"high"
"1402",93,21,"experimental_task_B",1750155627323,1,593.04883480072,414.363130927086,1750155627270.5,0.362095076152731,NA,NA,497,0,2020422,1673.5,32.2998046875,"high"
"1403",93,21,"experimental_task_B",1750155627350,1,599.787987603082,435.98510324955,1750155627301.6,0.723929072454094,NA,NA,496,0,2020454,1704.60009765625,31.10009765625,"high"
"1404",93,21,"experimental_task_B",1750155627376,1,609.568513764275,441.485702991486,1750155627333.8,0.487521712222122,NA,NA,492,0,2020486,1736.80004882812,32.199951171875,"high"
"1405",93,21,"experimental_task_B",1750155627407,1,551.677303844028,419.88006234169,1750155627379.1,0.649268130387563,1162.05,702.55,492,346,2020531,1782.10009765625,45.300048828125,"high"
"1406",93,21,"experimental_task_B",1750155627439,1,655.843824810452,429.383233189583,1750155627410.8,0.409375659927001,1171.75,704.85,494,348,2020563,1813.80004882812,31.699951171875,"high"
