"","sub","item","Freq","word_num","wordID","target","FFD","SFD","GD","TVT","Tracker","word_length"
"10465",30,21,"high",6,"de","No",238.89990234375,238.89990234375,238.89990234375,238.89990234375,"Webcam",2
"10466",30,21,"high",7,"invierno.","No",352.30004882812,NA,528.80004882812,528.80004882812,"Webcam",9
"10467",30,72,"low",2,"que","No",NA,NA,NA,122,"Webcam",3
"10468",30,72,"low",3,"vigilar","No",263.699951171875,263.699951171875,263.699951171875,751.300048828115,"Webcam",7
"10469",30,72,"low",5,"fantasma","Yes",256.10009765625,256.10009765625,256.10009765625,741.10009765625,"Webcam",8
"10470",30,72,"low",6,"atentamente.","No",394.89990234375,394.89990234375,394.89990234375,489.5,"Webcam",12
"10471",30,95,"low",1,"Algunos","No",NA,NA,NA,160.10009765624,"Webcam",7
"10472",30,95,"low",2,"de","No",288,288,288,288,"Webcam",2
"10473",30,95,"low",4,"teléfonos","Yes",185.5,NA,368.5,809.90014648437,"Webcam",9
"10474",30,95,"low",6,"funcionan.","No",896.19995117188,NA,989.5,989.5,"Webcam",10
"10475",30,49,"high",2,"preciosas","No",229.2998046875,NA,389.7998046875,559.39965820313,"Webcam",9
"10476",30,49,"high",3,"estas","No",360,360,360,360,"Webcam",5
"10477",30,49,"high",5,"campestres.","No",657.89990234375,657.89990234375,657.89990234375,657.89990234375,"Webcam",11
"10478",30,76,"low",3,"criatura","Yes",147.300048828125,NA,241.099853515625,241.099853515625,"Webcam",8
"10479",30,76,"low",4,"apareció","No",263.10009765625,263.10009765625,263.10009765625,263.10009765625,"Webcam",8
"10480",30,76,"low",5,"fascinó","No",330.09985351563,330.09985351563,330.09985351563,330.09985351563,"Webcam",7
"10481",30,76,"low",7,"todos.","No",211,NA,708,708,"Webcam",6
"10482",30,90,"low",2,"podremos","No",207.900146484375,207.900146484375,207.900146484375,580.000000000005,"Webcam",8
"10483",30,90,"low",3,"terminar","No",230.199951171875,230.199951171875,230.199951171875,416.799804687505,"Webcam",8
"10484",30,90,"low",4,"las","No",171,171,171,171,"Webcam",3
"10485",30,90,"low",5,"galletas","Yes",190.90014648437,190.90014648437,190.90014648437,190.90014648437,"Webcam",8
"10486",30,90,"low",6,"esta","No",402.19995117187,402.19995117187,402.19995117187,402.19995117187,"Webcam",4
"10487",30,20,"high",1,"Para","No",218.5,218.5,218.5,218.5,"Webcam",4
"10488",30,20,"high",4,"la","No",347.300048828125,347.300048828125,347.300048828125,347.300048828125,"Webcam",2
"10489",30,20,"high",5,"madre","Yes",181.900146484375,181.900146484375,181.900146484375,449.900146484375,"Webcam",5
"10490",30,20,"high",6,"preparó","No",217.69995117188,217.69995117188,217.69995117188,588.30004882813,"Webcam",7
"10491",30,20,"high",7,"tortilla.","No",400.19995117188,400.19995117188,400.19995117188,400.19995117188,"Webcam",9
"10492",30,77,"low",1,"Creo","No",NA,NA,NA,800,"Webcam",4
"10493",30,77,"low",2,"que","No",NA,NA,NA,256.699951171865,"Webcam",3
"10494",30,77,"low",3,"podemos","No",192,192,192,944.10034179687,"Webcam",7
"10495",30,77,"low",4,"mejorar","No",255.10009765625,255.10009765625,255.10009765625,430.30004882813,"Webcam",7
"10496",30,77,"low",5,"esta","No",143.09985351563,143.09985351563,143.09985351563,351.499755859389,"Webcam",4
"10497",30,77,"low",6,"escalera","Yes",223.69995117187,223.69995117187,223.69995117187,415.2998046875,"Webcam",8
"10498",30,77,"low",7,"tan","No",NA,NA,NA,558.90014648437,"Webcam",3
"10499",30,77,"low",8,"vieja.","No",224.09985351563,224.09985351563,224.09985351563,367.79980468751,"Webcam",6
"10500",30,100,"low",1,"Esta","No",240.5,240.5,240.5,240.5,"Webcam",4
"10501",30,100,"low",3,"tengo","No",115.199951171875,115.199951171875,115.199951171875,115.199951171875,"Webcam",5
"10502",30,100,"low",4,"muchas","No",150.300048828125,NA,278.900146484375,278.900146484375,"Webcam",6
"10503",30,100,"low",5,"reuniones","Yes",160,160,160,160,"Webcam",9
"10504",30,100,"low",6,"por","No",165.30004882812,165.30004882812,165.30004882812,165.30004882812,"Webcam",3
"10505",30,100,"low",7,"delante.","No",409,409,409,409,"Webcam",8
"10506",30,27,"high",2,"preparando","No",115.199951171875,NA,419.69970703125,419.69970703125,"Webcam",10
"10507",30,27,"high",4,"leyes","Yes",203.89990234376,203.89990234376,203.89990234376,203.89990234376,"Webcam",5
"10508",30,27,"high",5,"para","No",144.10009765625,144.10009765625,144.10009765625,144.10009765625,"Webcam",4
"10509",30,27,"high",7,"congreso.","No",203.5,NA,495.19995117187,495.19995117187,"Webcam",9
"10510",30,75,"low",2,"que","No",232.89990234375,232.89990234375,232.89990234375,232.89990234375,"Webcam",3
"10511",30,75,"low",3,"cuidar","No",390.7001953125,390.7001953125,390.7001953125,612.30029296875,"Webcam",6
"10512",30,75,"low",4,"el","No",NA,NA,NA,94.30004882813,"Webcam",2
"10513",30,75,"low",5,"lenguaje","Yes",190.499755859375,190.499755859375,190.499755859375,190.499755859375,"Webcam",8
"10514",30,75,"low",7,"utilizamos.","No",161,NA,873.19995117187,873.19995117187,"Webcam",11
"10515",30,35,"high",2,"padre","No",214.199951171875,214.199951171875,214.199951171875,214.199951171875,"Webcam",5
"10516",30,35,"high",6,"estado","Yes",177.5,177.5,177.5,529.39990234375,"Webcam",6
"10517",30,35,"high",7,"no","No",NA,NA,NA,190.89990234376,"Webcam",2
"10518",30,35,"high",8,"se","No",209.19995117188,209.19995117188,209.19995117188,513,"Webcam",2
"10519",30,35,"high",9,"sostiene.","No",207.59985351563,207.59985351563,207.59985351563,504.59985351563,"Webcam",9
"10520",30,67,"low",1,"Mientras","No",219.39990234375,219.39990234375,219.39990234375,219.39990234375,"Webcam",8
"10521",30,67,"low",3,"maletas","Yes",420.900146484375,420.900146484375,420.900146484375,586.199951171875,"Webcam",7
"10522",30,67,"low",5,"esperaremos","No",239.39990234375,NA,501.60009765625,501.60009765625,"Webcam",11
"10523",30,67,"low",6,"aquí.","No",508.59985351563,508.59985351563,508.59985351563,508.59985351563,"Webcam",5
"10524",30,54,"low",1,"Todo","No",80.099853515625,NA,256.7998046875,546.2998046875,"Webcam",4
"10525",30,54,"low",2,"equipo","No",NA,NA,NA,143.899902343755,"Webcam",6
"10526",30,54,"low",3,"debe","No",223.60009765625,223.60009765625,223.60009765625,579.90014648437,"Webcam",4
"10527",30,54,"low",4,"tener","No",160,160,160,160,"Webcam",5
"10528",30,54,"low",8,"iniciativa.","No",195,NA,858.10009765625,858.10009765625,"Webcam",11
"10529",30,59,"low",2,"a","No",191.400146484375,191.400146484375,191.400146484375,191.400146484375,"Webcam",1
"10530",30,59,"low",3,"una","No",NA,NA,NA,144.40014648437,"Webcam",3
"10531",30,59,"low",4,"partida","Yes",431.699951171875,431.699951171875,431.699951171875,783.099853515625,"Webcam",7
"10532",30,59,"low",6,"ganar","No",223.60009765625,223.60009765625,223.60009765625,480.2001953125,"Webcam",5
"10533",30,59,"low",7,"el","No",NA,NA,NA,369.40014648437,"Webcam",2
"10534",30,59,"low",8,"torneo.","No",224.09985351563,224.09985351563,224.09985351563,544.19995117188,"Webcam",7
"10535",30,8,"high",2,"se","No",281.199951171875,281.199951171875,281.199951171875,281.199951171875,"Webcam",2
"10536",30,8,"high",4,"elegido","No",214.7998046875,214.7998046875,214.7998046875,342.99975585937,"Webcam",7
"10537",30,8,"high",6,"hacer","No",256.19995117187,256.19995117187,256.19995117187,256.19995117187,"Webcam",5
"10538",30,8,"high",8,"obra","Yes",257.10009765625,257.10009765625,257.10009765625,672.30029296875,"Webcam",4
"10539",30,8,"high",9,"todavía.","No",447,447,447,447,"Webcam",8
"10540",30,26,"high",2,"lejos","No",224.099853515625,224.099853515625,224.099853515625,224.099853515625,"Webcam",5
"10541",30,26,"high",3,"con","No",NA,NA,NA,110.7001953125,"Webcam",3
"10542",30,26,"high",4,"estas","No",240.100097656245,240.100097656245,240.100097656245,240.100097656245,"Webcam",5
"10543",30,26,"high",5,"ideas","Yes",143.89990234376,143.89990234376,143.89990234376,143.89990234376,"Webcam",5
"10544",30,26,"high",7,"proyecto.","No",480.09985351563,NA,704,704,"Webcam",9
"10545",30,25,"high",1,"Entre","No",341.699951171875,341.699951171875,341.699951171875,341.699951171875,"Webcam",5
"10546",30,25,"high",2,"amigos","No",142.800048828125,142.800048828125,142.800048828125,142.800048828125,"Webcam",6
"10547",30,25,"high",4,"ven","No",171.5,171.5,171.5,171.5,"Webcam",3
"10548",30,25,"high",5,"otros","No",144.500000000005,144.500000000005,144.500000000005,593.000244140635,"Webcam",5
"10549",30,25,"high",6,"tipos de","No",245.80004882813,245.80004882813,245.80004882813,879.30004882813,"Webcam",8
"10550",30,25,"high",7,"cariño.","No",167.39990234375,167.39990234375,167.39990234375,167.39990234375,"Webcam",7
"10551",30,58,"low",3,"sección","Yes",192.60009765625,NA,320.60009765625,320.60009765625,"Webcam",7
"10552",30,58,"low",4,"dedicada","No",342.7998046875,342.7998046875,342.7998046875,669.19995117187,"Webcam",8
"10553",30,58,"low",5,"a","No",297.2001953125,297.2001953125,297.2001953125,297.2001953125,"Webcam",1
"10554",30,58,"low",8,"historia.","No",487,487,487,487,"Webcam",9
"10555",30,22,"high",2,"te","No",309.900146484375,309.900146484375,309.900146484375,309.900146484375,"Webcam",2
"10556",30,22,"high",3,"fijas","No",NA,NA,NA,227.90014648437,"Webcam",5
"10557",30,22,"high",4,"en","No",160.39990234375,160.39990234375,160.39990234375,160.39990234375,"Webcam",2
"10558",30,22,"high",5,"los","No",173.2998046875,173.2998046875,173.2998046875,173.2998046875,"Webcam",3
"10559",30,22,"high",6,"datos","Yes",139.800048828125,139.800048828125,139.800048828125,139.800048828125,"Webcam",5
"10560",30,22,"high",7,"verás","No",294,294,294,294,"Webcam",5
"10561",30,22,"high",9,"no","No",158.69995117187,158.69995117187,158.69995117187,453.2998046875,"Webcam",2
"10562",30,22,"high",11,"estafan.","No",288.80004882812,288.80004882812,288.80004882812,507.49999999999,"Webcam",8
"10563",30,11,"high",1,"Cuando","No",207.699951171875,207.699951171875,207.699951171875,406.600097656245,"Webcam",6
"10564",30,11,"high",2,"llegamos","No",208.39990234375,208.39990234375,208.39990234375,400,"Webcam",8
"10565",30,11,"high",3,"el","No",321.099853515625,321.099853515625,321.099853515625,460.499999999995,"Webcam",2
"10566",30,11,"high",5,"nos","No",175.69995117188,175.69995117188,175.69995117188,482.19995117188,"Webcam",3
"10567",30,11,"high",6,"saludó.","No",304.30004882812,304.30004882812,304.30004882812,304.30004882812,"Webcam",7
"10568",30,13,"high",1,"Cuando","No",NA,NA,NA,208.89990234375,"Webcam",6
"10569",30,13,"high",2,"veas","No",NA,NA,NA,175.60009765625,"Webcam",4
"10570",30,13,"high",3,"el","No",192.5,192.5,192.5,192.5,"Webcam",2
"10571",30,13,"high",4,"lugar","Yes",176.60009765625,NA,265.19995117188,265.19995117188,"Webcam",5
"10572",30,48,"high",1,"Tengo","No",NA,NA,NA,384.39990234375,"Webcam",5
"10573",30,48,"high",3,"revisar","No",256.199951171875,256.199951171875,256.199951171875,592.100097656255,"Webcam",7
"10574",30,48,"high",6,"antes","No",208.39990234375,208.39990234375,208.39990234375,208.39990234375,"Webcam",5
"10575",30,48,"high",8,"llegar.","No",593.30004882812,593.30004882812,593.30004882812,593.30004882812,"Webcam",7
"10576",30,85,"low",1,"Sorprendentemente","No",221.10009765625,221.10009765625,221.10009765625,627.39990234375,"Webcam",17
"10577",30,85,"low",2,"los","No",108.5,108.5,108.5,396.39990234376,"Webcam",3
"10578",30,85,"low",3,"doctores","Yes",258,258,258,367.5,"Webcam",8
"10579",30,85,"low",5,"han","No",112,112,112,256,"Webcam",3
"10580",30,85,"low",6,"resuelto.","No",447.39990234376,447.39990234376,447.39990234376,447.39990234376,"Webcam",9
"10581",30,79,"low",2,"alejarnos","No",266.300048828125,266.300048828125,266.300048828125,266.300048828125,"Webcam",9
"10582",30,79,"low",3,"de","No",160.10009765625,160.10009765625,160.10009765625,160.10009765625,"Webcam",2
"10583",30,79,"low",5,"frontera","Yes",223.30004882813,223.30004882813,223.30004882813,223.30004882813,"Webcam",8
"10584",30,79,"low",6,"por","No",175.90014648437,NA,664.2001953125,803.7001953125,"Webcam",3
"10585",30,79,"low",8,"guerra.","No",436.10009765624,436.10009765624,436.10009765624,436.10009765624,"Webcam",7
"10586",30,7,"high",1,"Estamos","No",NA,NA,NA,177.199951171875,"Webcam",7
"10587",30,7,"high",2,"preparando","No",213.800048828125,213.800048828125,213.800048828125,427.500244140625,"Webcam",10
"10588",30,7,"high",4,"casa","Yes",303.69995117187,303.69995117187,303.69995117187,303.69995117187,"Webcam",4
"10589",30,7,"high",5,"para","No",183,183,183,183,"Webcam",4
"10590",30,7,"high",7,"invitados.","No",408.89990234376,408.89990234376,408.89990234376,408.89990234376,"Webcam",10
"10591",30,52,"low",2,"esperabamos","No",96,96,96,428.19995117188,"Webcam",11
"10592",30,52,"low",3,"que","No",283.900146484375,283.900146484375,283.900146484375,283.900146484375,"Webcam",3
"10593",30,52,"low",4,"el","No",144.199951171875,144.199951171875,144.199951171875,144.199951171875,"Webcam",2
"10594",30,52,"low",5,"pescado","Yes",181.89990234375,181.89990234375,181.89990234375,605.19995117188,"Webcam",7
"10595",30,52,"low",6,"saltase","No",297.10009765624,297.10009765624,297.10009765624,751.60009765624,"Webcam",7
"10596",30,52,"low",8,"la","No",NA,NA,NA,159.90014648437,"Webcam",2
"10597",30,52,"low",9,"red.","No",509.80004882813,509.80004882813,509.80004882813,509.80004882813,"Webcam",4
"10598",30,61,"low",2,"se","No",159.2998046875,159.2998046875,159.2998046875,159.2998046875,"Webcam",2
"10599",30,61,"low",3,"esperaba","No",175.199951171875,175.199951171875,175.199951171875,175.199951171875,"Webcam",8
"10600",30,61,"low",6,"de","No",257.19995117187,257.19995117187,257.19995117187,257.19995117187,"Webcam",2
"10601",30,61,"low",7,"este","No",191.40014648437,191.40014648437,191.40014648437,191.40014648437,"Webcam",4
"10602",30,5,"high",2,"confíes","No",192.19995117187,192.19995117187,192.19995117187,192.19995117187,"Webcam",7
"10603",30,5,"high",4,"que","No",207.69995117188,207.69995117188,207.69995117188,207.69995117188,"Webcam",3
"10604",30,5,"high",6,"amor","Yes",175.89990234376,175.89990234376,175.89990234376,175.89990234376,"Webcam",4
"10605",30,5,"high",7,"lo","No",767.39990234376,767.39990234376,767.39990234376,767.39990234376,"Webcam",2
"10606",30,5,"high",9,"todo.","No",560.10009765625,560.10009765625,560.10009765625,560.10009765625,"Webcam",5
"10607",30,84,"low",2,"gustan","No",192.300048828125,192.300048828125,192.300048828125,192.300048828125,"Webcam",6
"10608",30,84,"low",3,"los","No",NA,NA,NA,517.7001953125,"Webcam",3
"10609",30,84,"low",4,"consejos","Yes",180.300048828125,NA,272.899902343755,784.699951171875,"Webcam",8
"10610",30,84,"low",7,"das","No",176.80004882812,176.80004882812,176.80004882812,176.80004882812,"Webcam",3
"10611",30,84,"low",8,"siempre.","No",266.10009765625,266.10009765625,266.10009765625,618.19995117188,"Webcam",8
"10612",30,29,"high",2,"que","No",NA,NA,NA,191,"Webcam",3
"10613",30,29,"high",3,"preparar","No",223.900146484375,223.900146484375,223.900146484375,368.60009765625,"Webcam",8
"10614",30,29,"high",4,"las","No",112.099853515625,112.099853515625,112.099853515625,112.099853515625,"Webcam",3
"10615",30,29,"high",5,"obras","Yes",176.500000000005,176.500000000005,176.500000000005,368.299804687505,"Webcam",5
"10616",30,29,"high",6,"para","No",NA,NA,NA,208.19995117187,"Webcam",4
"10617",30,29,"high",7,"la","No",192.09985351563,192.09985351563,192.09985351563,192.09985351563,"Webcam",2
"10618",30,29,"high",8,"casa.","No",142.69995117187,142.69995117187,142.69995117187,142.69995117187,"Webcam",5
"10619",30,87,"low",1,"Mientras","No",NA,NA,NA,96.10009765625,"Webcam",8
"10620",30,87,"low",2,"las","No",271.89990234375,271.89990234375,271.89990234375,271.89990234375,"Webcam",3
"10621",30,87,"low",3,"montañas","Yes",256.39990234375,NA,352.69995117188,577.59985351563,"Webcam",8
"10622",30,87,"low",4,"estén","No",240.5,240.5,240.5,240.5,"Webcam",5
"10623",30,87,"low",5,"nevadas","No",224.09985351563,224.09985351563,224.09985351563,224.09985351563,"Webcam",7
"10624",30,87,"low",7,"frío.","No",159.10009765625,NA,607.80029296873,607.80029296873,"Webcam",5
"10625",30,33,"high",2,"movimiento","No",173.300048828125,173.300048828125,173.300048828125,365.200195312495,"Webcam",10
"10626",30,33,"high",3,"del","No",187,187,187,187,"Webcam",3
"10627",30,33,"high",4,"hombre","Yes",344.599853515625,344.599853515625,344.599853515625,613.499999999995,"Webcam",6
"10628",30,33,"high",5,"fue","No",339.90014648437,339.90014648437,339.90014648437,339.90014648437,"Webcam",3
"10629",30,33,"high",6,"inesperado.","No",177.69995117188,177.69995117188,177.69995117188,177.69995117188,"Webcam",11
"10630",30,71,"low",2,"el","No",268.300048828125,268.300048828125,268.300048828125,268.300048828125,"Webcam",2
"10631",30,71,"low",3,"amanecer","Yes",227.2001953125,227.2001953125,227.2001953125,483.2001953125,"Webcam",8
"10632",30,71,"low",4,"será","No",242.7998046875,242.7998046875,242.7998046875,242.7998046875,"Webcam",4
"10633",30,71,"low",5,"precioso","No",144.30004882813,NA,351.7001953125,351.7001953125,"Webcam",8
"10634",30,56,"low",2,"niño","No",436.39990234375,436.39990234375,436.39990234375,724.79980468751,"Webcam",4
"10635",30,56,"low",3,"miraba","No",274.2001953125,274.2001953125,274.2001953125,460.80004882813,"Webcam",6
"10636",30,56,"low",4,"cómo","No",268.10009765625,268.10009765625,268.10009765625,268.10009765625,"Webcam",4
"10637",30,56,"low",5,"la","No",96.90014648437,96.90014648437,96.90014648437,96.90014648437,"Webcam",2
"10638",30,56,"low",6,"revista","Yes",249.80004882813,249.80004882813,249.80004882813,559.10009765626,"Webcam",7
"10639",30,56,"low",7,"se","No",NA,NA,NA,193.59985351563,"Webcam",2
"10640",30,56,"low",8,"imprimía.","No",186,186,186,386.5,"Webcam",9
"10641",30,66,"low",1,"Confiamos","No",NA,NA,NA,454.200195312505,"Webcam",9
"10642",30,66,"low",2,"en","No",NA,NA,NA,176.10009765625,"Webcam",2
"10643",30,66,"low",3,"las","No",NA,NA,NA,127.19995117187,"Webcam",3
"10644",30,66,"low",4,"visitas","Yes",NA,NA,NA,176.399902343755,"Webcam",7
"10645",30,66,"low",5,"y","No",143.400146484375,143.400146484375,143.400146484375,367.300048828135,"Webcam",1
"10646",30,66,"low",7,"educación.","No",800,NA,919.19995117187,919.19995117187,"Webcam",10
"10647",30,15,"high",2,"por","No",159.699951171875,159.699951171875,159.699951171875,159.699951171875,"Webcam",3
"10648",30,15,"high",4,"más","No",355.10009765625,355.10009765625,355.10009765625,612.10009765625,"Webcam",3
"10649",30,15,"high",5,"poder","Yes",NA,NA,NA,729.69995117187,"Webcam",5
"10650",30,15,"high",7,"harán","No",80.30004882813,80.30004882813,80.30004882813,80.30004882813,"Webcam",5
"10651",30,15,"high",9,"caso.","No",117.89990234375,117.89990234375,117.89990234375,117.89990234375,"Webcam",5
"10652",30,57,"low",2,"la","No",NA,NA,NA,108.900146484375,"Webcam",2
"10653",30,57,"low",3,"subasta","No",182.60009765625,182.60009765625,182.60009765625,428.800048828125,"Webcam",7
"10654",30,57,"low",5,"pintura","Yes",185.7001953125,185.7001953125,185.7001953125,185.7001953125,"Webcam",7
"10655",30,57,"low",7,"vendió.","No",566.90014648437,566.90014648437,566.90014648437,566.90014648437,"Webcam",7
"10656",31,68,"high",2,"minerales","No",239.89990234375,NA,389,788.19995117187,"Webcam",9
"10657",31,68,"high",3,"valiosos","No",127.599853515625,127.599853515625,127.599853515625,239.699707031245,"Webcam",8
"10658",31,68,"high",6,"tierras","Yes",463,463,463,463,"Webcam",7
"10659",31,68,"high",8,"sur.","No",240.30004882813,240.30004882813,240.30004882813,240.30004882813,"Webcam",4
"10660",31,4,"low",2,"mañana","No",679.5,679.5,679.5,679.5,"Webcam",6
"10661",31,4,"low",5,"está","No",542,542,542,542,"Webcam",4
"10662",31,4,"low",8,"patos","No",845.7998046875,845.7998046875,845.7998046875,845.7998046875,"Webcam",5
"10663",31,4,"low",10,"peces.","No",643,643,643,643,"Webcam",6
"10664",31,16,"low",1,"Estando","No",352.2001953125,352.2001953125,352.2001953125,352.2001953125,"Webcam",7
"10665",31,16,"low",3,"la","No",217.800048828125,217.800048828125,217.800048828125,217.800048828125,"Webcam",2
"10666",31,16,"low",4,"ciudad,","No",112.39990234375,112.39990234375,112.39990234375,112.39990234375,"Webcam",7
"10667",31,16,"low",7,"se","No",482.30004882812,482.30004882812,482.30004882812,482.30004882812,"Webcam",2
"10668",31,55,"high",2,"a","No",284.599853515625,284.599853515625,284.599853515625,284.599853515625,"Webcam",1
"10669",31,55,"high",3,"sacar","No",149.60009765625,149.60009765625,149.60009765625,149.60009765625,"Webcam",5
"10670",31,55,"high",5,"informe","Yes",282.099853515625,282.099853515625,282.099853515625,282.099853515625,"Webcam",7
"10671",31,55,"high",8,"reunión.","No",501.39990234374,501.39990234374,501.39990234374,501.39990234374,"Webcam",8
"10672",31,10,"low",3,"dejar","No",121.89990234375,121.89990234375,121.89990234375,121.89990234375,"Webcam",5
"10673",31,10,"low",4,"de","No",150.89990234375,150.89990234375,150.89990234375,150.89990234375,"Webcam",2
"10674",31,10,"low",6,"fama","Yes",522.10009765626,522.10009765626,522.10009765626,522.10009765626,"Webcam",4
"10675",31,10,"low",8,"riqueza.","No",488.10009765625,488.10009765625,488.10009765625,488.10009765625,"Webcam",8
"10676",31,17,"low",1,"Tengo","No",226.7001953125,NA,317.300048828125,317.300048828125,"Webcam",5
"10677",31,17,"low",3,"de","No",134.5,134.5,134.5,134.5,"Webcam",2
"10678",31,17,"low",5,"caiga","No",162.89990234375,162.89990234375,162.89990234375,162.89990234375,"Webcam",5
"10679",31,17,"low",7,"nieve","Yes",328,328,328,328,"Webcam",5
"10680",31,17,"low",8,"por","No",232.30004882812,232.30004882812,232.30004882812,232.30004882812,"Webcam",3
"10681",31,83,"high",2,"diferentes","No",448.099853515625,NA,623.899658203125,623.899658203125,"Webcam",10
"10682",31,83,"high",3,"estudios","Yes",192.300048828125,192.300048828125,192.300048828125,192.300048828125,"Webcam",8
"10683",31,83,"high",6,"concluyentes.","No",480.5,NA,799.30004882812,799.30004882812,"Webcam",13
"10684",31,34,"low",2,"profesor","No",512,512,512,512,"Webcam",8
"10685",31,34,"low",3,"dibujó","No",208.900146484375,208.900146484375,208.900146484375,208.900146484375,"Webcam",6
"10686",31,34,"low",4,"un","No",95.800048828125,95.800048828125,95.800048828125,95.800048828125,"Webcam",2
"10687",31,34,"low",5,"objeto","Yes",504.2001953125,504.2001953125,504.2001953125,504.2001953125,"Webcam",6
"10688",31,34,"low",7,"la","No",176.30004882812,176.30004882812,176.30004882812,176.30004882812,"Webcam",2
"10689",31,14,"low",2,"ir","No",272.800048828125,272.800048828125,272.800048828125,272.800048828125,"Webcam",2
"10690",31,14,"low",4,"grano","Yes",175.7998046875,NA,346.2998046875,346.2998046875,"Webcam",5
"10691",31,14,"low",8,"asunto","No",733.5,733.5,733.5,733.5,"Webcam",6
"10692",31,14,"low",9,"contigo.","No",207.80004882813,207.80004882813,207.80004882813,207.80004882813,"Webcam",8
"10693",31,24,"low",1,"Desde","No",208.60009765625,NA,432.300048828125,432.300048828125,"Webcam",5
"10694",31,24,"low",3,"se","No",304,304,304,304,"Webcam",2
"10695",31,24,"low",5,"peces","Yes",207.500000000005,207.500000000005,207.500000000005,207.500000000005,"Webcam",5
"10696",31,24,"low",6,"chapoteando.","No",209.40014648438,NA,385.5,385.5,"Webcam",12
"10697",31,53,"high",2,"mañana","No",362.2998046875,362.2998046875,362.2998046875,362.2998046875,"Webcam",6
"10698",31,53,"high",4,"derecho","Yes",143,143,143,143,"Webcam",7
"10699",31,53,"high",6,"trabajar.","No",235.5,235.5,235.5,235.5,"Webcam",9
"10700",31,63,"high",2,"la","No",719.599853515625,719.599853515625,719.599853515625,719.599853515625,"Webcam",2
"10701",31,63,"high",3,"sala","No",208.600097656255,208.600097656255,208.600097656255,208.600097656255,"Webcam",4
"10702",31,63,"high",5,"espera","No",127,127,127,127,"Webcam",6
"10703",31,63,"high",7,"minutos","Yes",368.10009765625,368.10009765625,368.10009765625,368.10009765625,"Webcam",7
"10704",31,63,"high",8,"pasan","No",368.5,368.5,368.5,368.5,"Webcam",5
"10705",31,63,"high",9,"lento.","No",287.19995117187,287.19995117187,287.19995117187,287.19995117187,"Webcam",6
"10706",31,78,"high",2,"trata","No",342.300048828125,342.300048828125,342.300048828125,342.300048828125,"Webcam",5
"10707",31,78,"high",3,"de","No",137.800048828125,137.800048828125,137.800048828125,137.800048828125,"Webcam",2
"10708",31,78,"high",5,"reflejo","No",320.300048828125,320.300048828125,320.300048828125,320.300048828125,"Webcam",7
"10709",31,78,"high",6,"de","No",224.89990234375,224.89990234375,224.89990234375,224.89990234375,"Webcam",2
"10710",31,78,"high",8,"sociedad","Yes",256,256,256,256,"Webcam",8
"10711",31,78,"high",9,"decadente.","No",150.10009765625,NA,527.80004882812,527.80004882812,"Webcam",10
"10712",31,96,"high",2,"que","No",496.300048828125,496.300048828125,496.300048828125,496.300048828125,"Webcam",3
"10713",31,96,"high",4,"canciones","Yes",81.60009765625,NA,338.60009765625,338.60009765625,"Webcam",9
"10714",31,96,"high",6,"un","No",223.5,223.5,223.5,223.5,"Webcam",2
"10715",31,96,"high",7,"rato","No",304,304,304,304,"Webcam",4
"10716",31,28,"low",1,"Entre","No",528.099853515625,528.099853515625,528.099853515625,528.099853515625,"Webcam",5
"10717",31,28,"low",2,"todas","No",153.39990234375,153.39990234375,153.39990234375,153.39990234375,"Webcam",5
"10718",31,28,"low",3,"las","No",96.89990234375,96.89990234375,96.89990234375,96.89990234375,"Webcam",3
"10719",31,28,"low",6,"favorita","No",490.7998046875,490.7998046875,490.7998046875,490.7998046875,"Webcam",8
"10720",31,28,"low",7,"es","No",336.30004882813,336.30004882813,336.30004882813,336.30004882813,"Webcam",2
"10721",31,44,"low",1,"Me","No",518.60009765625,518.60009765625,518.60009765625,518.60009765625,"Webcam",2
"10722",31,44,"low",3,"devuelto","No",127.800048828125,127.800048828125,127.800048828125,127.800048828125,"Webcam",8
"10723",31,44,"low",4,"unos","No",106.5,106.5,106.5,106.5,"Webcam",4
"10724",31,44,"low",5,"gastos","Yes",175.5,175.5,175.5,175.5,"Webcam",6
"10725",31,44,"low",7,"no","No",486,486,486,486,"Webcam",2
"10726",31,74,"high",1,"Aunque","No",240,240,240,240,"Webcam",6
"10727",31,74,"high",3,"artículo","Yes",207.199951171875,207.199951171875,207.199951171875,207.199951171875,"Webcam",8
"10728",31,74,"high",4,"era","No",112.400146484375,112.400146484375,112.400146484375,112.400146484375,"Webcam",3
"10729",31,74,"high",5,"sencillo,","No",192.500000000005,192.500000000005,192.500000000005,192.500000000005,"Webcam",9
"10730",31,74,"high",6,"contaba","No",95.7998046875,NA,270.7998046875,270.7998046875,"Webcam",7
"10731",31,74,"high",7,"mucho.","No",223.19995117187,223.19995117187,223.19995117187,223.19995117187,"Webcam",6
"10732",31,94,"high",2,"parecer","No",213.39990234375,213.39990234375,213.39990234375,213.39990234375,"Webcam",7
"10733",31,94,"high",5,"los","No",143.5,143.5,143.5,143.5,"Webcam",3
"10734",31,94,"high",6,"políticos","Yes",192.39990234375,192.39990234375,192.39990234375,192.39990234375,"Webcam",9
"10735",31,94,"high",8,"afables.","No",309.90014648438,309.90014648438,309.90014648438,309.90014648438,"Webcam",8
"10736",31,18,"low",2,"sé","No",688.7998046875,688.7998046875,688.7998046875,688.7998046875,"Webcam",2
