"","Rec_Session_Id","Trial_Id","Trial_Nr","Block_Name","Block_Nr","Task_Name","Task_Nr","answer_column_number","Condition_Id","current_answer","frec","has_question_column_number","key_pressed_sentence","question_column_number","RT_sentence","sentence2_column_nr","trial_end","trial_start","list","subject","answer_value","has_question_value","index_value","question_value...36","question_value...37","sentence_line1_value","sentence_line2_value"
"1175",1374541,4,75,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1521,5,1751303549568,1751303548047,"B",20,NA,0,NA,NA,NA,"Esta mañana el hijo está","jugando en el parque."
"1176",1374541,35,76,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1539,5,1751303568710,1751303567171,"B",20,NA,0,NA,NA,NA,"Mi padre dice que el","estado no se sostiene."
"1177",1374541,24,77,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1732,5,1751303570742,1751303569010,"B",20,"SI",1,"SI","¿Se escucha algo?","¿Se escucha algo?","Desde aquí se oyen pasos","que se acercan. "
"1178",1374541,97,78,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2210,5,1751303574446,1751303572237,"B",20,NA,0,NA,NA,NA,"En el libro aparecen las","criaturas más raras."
"1179",1374541,67,79,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1855,5,1751303576599,1751303574745,"B",20,NA,0,NA,NA,NA,"Mientras las maletas","llegan, esperaremos aquí."
"1180",1374541,84,80,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1848,5,1751303578710,1751303576862,"B",20,"SI",1,"SI","¿Le agradan los consejos?","¿Le agradan los consejos?","Me gustan los consejos","que me das siempre. "
"1181",1374541,16,81,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1851,5,1751303582038,1751303580188,"B",20,"NO",1,"NO","¿Subió al autobús?","¿Subió al autobús?","Estando en la ciudad, la","mujer llamó a un taxi. "
"1182",1374541,42,82,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2066,5,1751303585502,1751303583437,"B",20,NA,0,NA,NA,NA,"Cuantos más metros","recorramos mejor. "
"1183",1374541,86,83,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1878,5,1751303587654,1751303585776,"B",20,NA,0,NA,NA,NA,"Esperemos que estas","ventanas aíslen del frío."
"1184",1374541,69,84,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1258,5,1751303589214,1751303587956,"B",20,"SI",1,"SI","¿Serán refrescantes?","¿Serán refrescantes?","Con el calor las bebidas","frías vienen muy bien. "
"1185",1374541,46,85,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2214,5,1751303593071,1751303590858,"B",20,NA,0,NA,NA,NA,"Al empezar el partido las","líneas estaban claras. "
"1186",1374541,28,86,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1914,5,1751303595278,1751303593365,"B",20,"NO",1,"NO","¿Todas tienen volcanes?","¿Todas tienen volcanes?","Entre todas las islas solo","una tiene volcanes. "
"1187",1374541,53,87,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1524,5,1751303598310,1751303596787,"B",20,"NO",1,"NO","¿Se encontraba bien?","¿Se encontraba bien?","Esta mañana fui enfermo a","trabajar. "
"1188",1374541,62,88,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,2605,5,1751303602231,1751303599626,"B",20,"NO",1,"NO","¿Está escuchando música?","¿Está escuchando música?","Me encanta observar los","colores de este cuadro. "
"1189",1374541,64,89,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2349,5,1751303606182,1751303603833,"B",20,NA,0,NA,NA,NA,"Si colaboran todos los","equipos saldrán adelante. "
"1190",1374541,41,90,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1609,5,1751303608094,1751303606485,"B",20,NA,0,NA,NA,NA,"Cuantos más puntos haces","más puedes ganar. "
"1191",1374541,6,91,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1820,5,1751303610207,1751303608387,"B",20,"NO",1,"NO","¿Seguirá todo igual?","¿Seguirá todo igual?","Cuando llegue el momento","la vida mejorará."
"1192",1374541,52,92,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2181,5,1751303613844,1751303611664,"B",20,NA,0,NA,NA,NA,"No esperábamos que el","pescado saltase a la red."
"1193",1374541,100,93,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1786,5,1751303615909,1751303614122,"B",20,NA,0,NA,NA,NA,"Esta semana tengo muchas","reuniones por delante. "
"1194",1374541,36,94,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1580,5,1751303617789,1751303616210,"B",20,"NO",1,"NO","¿Quedó limpia la ciudad?","¿Quedó limpia la ciudad?","Después del partido la","ciudad quedó sucia. "
"1195",1374541,2,95,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1966,5,1751303621244,1751303619278,"B",20,NA,0,NA,NA,NA,"Es importante usar el","tipo de ropa adecuado. "
"1196",1374541,23,96,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1816,5,1751303623365,1751303621549,"B",20,NA,0,NA,NA,NA,"Cuando se den estos casos","reacciona deprisa. "
"1197",1374541,14,97,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1538,5,1751303625199,1751303623661,"B",20,NA,0,NA,NA,NA,"Quiero ir al grupo para","hablarlo con todos."
"1198",1374541,89,98,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1995,5,1751303627493,1751303625499,"B",20,"SI",1,"SI","¿Hay muchas tarjetas?","¿Hay muchas tarjetas?","Hay tantas tarjetas que","no puedo elegir. "
"1199",1374541,7,99,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,2251,5,1751303631284,1751303629033,"B",20,"SI",1,NA,"¿Se espera visita?","¿Se espera visita?","Estamos preparando la","casa para los invitados. "
"1200",1374541,47,100,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1765,5,1751303634468,1751303632704,"B",20,"SI",1,"SI","¿Es aburrido?","¿Es aburrido?","Me cansan las calles","de este laberinto. "
"1201",1385657,65,1,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,3713,5,1752249922489,1752249918776,"B",22,NA,0,NA,NA,NA,"En esta comunidad los","efectos ni se notaron."
"1202",1385657,30,2,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2102,5,1752249924890,1752249922789,"B",22,NA,0,NA,NA,NA,"He mirado bien las zonas","por las que iremos. "
"1203",1385657,14,3,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1937,5,1752249927105,1752249925169,"B",22,NA,0,NA,NA,NA,"Quiero ir al grupo para","hablarlo con todos."
"1204",1385657,42,4,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2296,5,1752249929673,1752249927377,"B",22,NA,0,NA,NA,NA,"Cuantos más metros","recorramos mejor. "
"1205",1385657,61,5,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1740,5,1752249931713,1752249929974,"B",22,NA,0,NA,NA,NA,"Nadie se esperaba los","regalos de este año. "
"1206",1385657,88,6,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1441,5,1752249933449,1752249932008,"B",22,NA,0,NA,NA,NA,"Se pueden ver las","imágenes en esta cámara. "
"1207",1385657,95,7,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1251,5,1752249935001,1752249933750,"B",22,"NO",1,"NO","¿Todos están correctamente?","¿Todos están correctamente?","Algunos de los teléfonos","no funcionan. "
"1208",1385657,2,8,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1388,5,1752249939089,1752249937701,"B",22,NA,0,NA,NA,NA,"Es importante usar el","tipo de ropa adecuado. "
"1209",1385657,8,9,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1548,5,1752249940937,1752249939390,"B",22,NA,0,NA,NA,NA,"No se ha elegido dónde","hacer la obra todavía. "
"1210",1385657,80,10,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1471,5,1752249942705,1752249941235,"B",22,NA,0,NA,NA,NA,"No será molestia ocuparme","de los recados. "
"1211",1385657,66,11,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1077,5,1752249944081,1752249943005,"B",22,NA,0,NA,NA,NA,"Confiamos en las","visitas y su educación."
"1212",1385657,84,12,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1270,5,1752249945649,1752249944380,"B",22,"SI",1,"SI","¿Le agradan los consejos?","¿Le agradan los consejos?","Me gustan los consejos","que me das siempre. "
"1213",1385657,60,13,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1204,5,1752249948561,1752249947357,"B",22,NA,0,NA,NA,NA,"Tener buena calidad es","fundamental para vender."
"1214",1385657,93,14,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1257,5,1752249950121,1752249948864,"B",22,NA,0,NA,NA,NA,"Este año los impuestos","han subido de nuevo. "
"1215",1385657,100,15,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1166,5,1752249951585,1752249950420,"B",22,NA,0,NA,NA,NA,"Esta semana tengo muchas","reuniones por delante. "
"1216",1385657,13,16,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1253,5,1752249953129,1752249951877,"B",22,NA,0,NA,NA,NA,"Cuando veas el lugar","te encantará. "
"1217",1385657,94,17,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1233,5,1752249954657,1752249953425,"B",22,NA,0,NA,NA,NA,"Al parecer no todos los","intereses serán buenos."
"1218",1385657,32,18,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1353,5,1752249956298,1752249954945,"B",22,NA,0,NA,NA,NA,"No me acuerdo del nombre","del profesor de historia."
"1219",1385657,63,19,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1459,5,1752249958049,1752249956590,"B",22,"SI",1,"SI","¿Se cotillea?","¿Se cotillea?","En la sala de espera los","rumores son silenciosos."
"1220",1385657,15,20,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2884,5,1752249965313,1752249962429,"B",22,NA,0,NA,NA,NA,"No por tener más poder","te harán más caso. "
"1221",1385657,71,21,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1092,5,1752249966673,1752249965582,"B",22,NA,0,NA,NA,NA,"Mañana el amanecer será","precioso. "
"1222",1385657,24,22,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1560,5,1752249968529,1752249966969,"B",22,"SI",1,"SI","¿Se escucha algo?","¿Se escucha algo?","Desde aquí se oyen pasos","que se acercan. "
"1223",1385657,72,23,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1193,5,1752249971161,1752249969968,"B",22,NA,0,NA,NA,NA,"Tengo que vigilar al","fantasma atentamente. "
"1224",1385657,87,24,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1259,5,1752249972713,1752249971454,"B",22,NA,0,NA,NA,NA,"Mientras las montañas","estén nevadas hará frío. "
"1225",1385657,67,25,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1336,5,1752249974345,1752249973009,"B",22,NA,0,NA,NA,NA,"Mientras las maletas","llegan, esperaremos aquí."
"1226",1385657,49,26,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,2018,5,1752249993937,1752249991920,"B",22,"NO",1,"NO","¿Parecen feas?","¿Parecen feas?","Son preciosas estas","flores campestres."
"1227",1385657,1,27,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1582,5,1752249998417,1752249996835,"B",22,"SI",1,"SI","¿Se veía algo positivo?","¿Se veía algo positivo?","Se podía ver que el país","iba a mejor. "
"1228",1385657,4,28,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1235,5,1752250001298,1752250000063,"B",22,NA,0,NA,NA,NA,"Esta mañana el hijo está","jugando en el parque."
"1229",1385657,86,29,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1011,5,1752250002601,1752250001590,"B",22,NA,0,NA,NA,NA,"Esperemos que estas","ventanas aíslen del frío."
"1230",1385657,46,30,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,4778,5,1752250007673,1752250002896,"B",22,NA,0,NA,NA,NA,"Al empezar el partido las","líneas estaban claras. "
"1231",1385657,76,31,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1760,5,1752250009737,1752250007977,"B",22,"SI",1,"SI","¿Sucedió algo sorprendente?","¿Sucedió algo sorprendente?","Cuando la criatura","apareció fascinó a todos."
"1232",1385657,79,32,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1803,5,1752250013481,1752250011678,"B",22,NA,0,NA,NA,NA,"Podemos alejarnos de la","frontera por la guerra."
"1233",1385657,58,33,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1480,5,1752250015289,1752250013809,"B",22,NA,0,NA,NA,NA,"Hay una sección dedicada","a libros de historia."
"1234",1385657,90,34,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1151,5,1752250016737,1752250015586,"B",22,"SI",1,"SI","¿Van cortos de tiempo?","¿Van cortos de tiempo?","No podremos terminar las","galletas esta tarde. "
"1235",1385657,50,35,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1386,5,1752250021873,1752250020487,"B",22,NA,0,NA,NA,NA,"Si pones tantas reglas","será muy difícil. "
"1236",1385657,48,36,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1266,5,1752250023433,1752250022167,"B",22,NA,0,NA,NA,NA,"Tengo que revisar estas","clases antes de llegar. "
"1237",1385657,92,37,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1296,5,1752250025033,1752250023737,"B",22,NA,0,NA,NA,NA,"Son demasiados los","empleados en la empresa. "
"1238",1385657,96,38,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1332,5,1752250026665,1752250025334,"B",22,NA,0,NA,NA,NA,"Deja que las emociones","fluyan contigo. "
"1239",1385657,77,39,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1650,5,1752250028610,1752250026960,"B",22,NA,0,NA,NA,NA,"Creo que podemos mejorar","esta escalera tan vieja."
"1240",1385657,12,40,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1260,5,1752250030161,1752250028902,"B",22,NA,0,NA,NA,NA,"Para recorrer el mundo","necesitarás ayuda. "
"1241",1385657,21,41,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1486,5,1752250031937,1752250030452,"B",22,"NO",1,"NO","¿Tiene calor?","¿Tiene calor?","Tengo frío en los meses","de invierno. "
"1242",1385657,33,42,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1370,5,1752250036193,1752250034823,"B",22,NA,0,NA,NA,NA,"El movimiento del hombre","fue inesperado. "
"1243",1385657,38,43,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1032,5,1752250037521,1752250036489,"B",22,NA,0,"SI",NA,NA,"En mi pueblo la tierra es","muy fértil. "
"1244",1385657,9,44,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1155,5,1752250038977,1752250037823,"B",22,NA,0,NA,NA,NA,"Espero que la zona esté","bien habilitada. "
"1245",1385657,81,45,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1124,5,1752250040425,1752250039301,"B",22,NA,0,NA,NA,NA,"Todos los abogados están","preocupados con el caso. "
"1246",1385657,82,46,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1100,5,1752250041817,1752250040717,"B",22,NA,0,NA,NA,NA,"Se sospecha que los","informes tengan errores. "
"1247",1385657,18,47,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1161,5,1752250043273,1752250042113,"B",22,NA,0,NA,NA,NA,"No sé cómo terminar la","serie de números. "
"1248",1385657,16,48,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1351,5,1752250044921,1752250043571,"B",22,"NO",1,"NO","¿Subió al autobús?","¿Subió al autobús?","Estando en la ciudad, la","mujer llamó a un taxi. "
"1249",1385657,37,49,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1203,5,1752250047745,1752250046542,"B",22,NA,0,NA,NA,NA,"Me duele la manera","en la que me hablas."
"1250",1385657,85,50,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1057,5,1752250049105,1752250048049,"B",22,NA,0,NA,NA,NA,"Sorprendentemente los","doctores lo han resuelto."
"1251",1385657,69,51,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1949,5,1752250068609,1752250066661,"B",22,"SI",1,"SI","¿Serán refrescantes?","¿Serán refrescantes?","Con el calor las bebidas","frías vienen muy bien. "
"1252",1385657,89,52,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1121,5,1752250071433,1752250070313,"B",22,"SI",1,"SI","¿Hay muchas tarjetas?","¿Hay muchas tarjetas?","Hay tantas tarjetas que","no puedo elegir. "
"1253",1385657,7,53,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,883,5,1752250073777,1752250072895,"B",22,"SI",1,NA,"¿Se espera visita?","¿Se espera visita?","Estamos preparando la","casa para los invitados. "
"1254",1385657,62,54,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,892,5,1752250076105,1752250075214,"B",22,"NO",1,"NO","¿Está escuchando música?","¿Está escuchando música?","Me encanta observar los","colores de este cuadro. "
"1255",1385657,34,55,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1140,5,1752250082761,1752250081622,"B",22,NA,0,NA,NA,NA,"El profesor dibujó un","número en la pizarra. "
"1256",1385657,35,56,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1072,5,1752250084137,1752250083065,"B",22,NA,0,NA,NA,NA,"Mi padre dice que el","estado no se sostiene."
"1257",1385657,40,57,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1816,5,1752250086249,1752250084433,"B",22,NA,0,NA,NA,NA,"Al final del juego la","verdad sale a la luz. "
"1258",1385657,27,58,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1146,5,1752250087689,1752250086543,"B",22,"NO",1,"NO","¿Preparan recetas?","¿Preparan recetas?","Están preparando las","leyes para el congreso. "
"1259",1385657,43,59,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1205,5,1752250090497,1752250089293,"B",22,NA,0,NA,NA,NA,"Seguro que tus amigos","están a punto de llegar. "
"1260",1385657,23,60,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1122,5,1752250091955,1752250090834,"B",22,NA,0,NA,NA,NA,"Cuando se den estos casos","reacciona deprisa. "
"1261",1385657,39,61,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1469,5,1752250093691,1752250092222,"B",22,NA,0,NA,NA,NA,"Esta mañana la cabeza","me daba vueltas. "
"1262",1385657,99,62,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1677,5,1752250095657,1752250093980,"B",22,"NO",1,"NO","¿Fue a por dulces?","¿Fue a por dulces?","El niño fue a por","pastillas para el abuelo."
"1263",1385657,36,63,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,932,5,1752250098569,1752250097637,"B",22,"NO",1,"NO","¿Quedó limpia la ciudad?","¿Quedó limpia la ciudad?","Después del partido la","ciudad quedó sucia. "
"1264",1385657,55,64,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1450,5,1752250101281,1752250099831,"B",22,NA,0,NA,NA,NA,"Vamos a sacar el cristal","para limpiarlo. "
"1265",1385657,5,65,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1311,5,1752250102884,1752250101573,"B",22,NA,0,NA,NA,NA,"No confíes en que el amor","lo soluciona todo."
"1266",1385657,75,66,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1293,5,1752250104449,1752250103156,"B",22,NA,0,NA,NA,NA,"Hay que cuidar el","lenguaje que utilizamos."
"1267",1385657,70,67,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1335,5,1752250106081,1752250104746,"B",22,NA,0,NA,NA,NA,"Esta tarde las tiendas","del centro cerrarán."
"1268",1385657,53,68,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1152,5,1752250107529,1752250106378,"B",22,"NO",1,"NO","¿Se encontraba bien?","¿Se encontraba bien?","Esta mañana fui enfermo a","trabajar. "
"1269",1385657,52,69,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1262,5,1752250110145,1752250108884,"B",22,NA,0,NA,NA,NA,"No esperábamos que el","pescado saltase a la red."
"1270",1385657,20,70,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1136,5,1752250111609,1752250110473,"B",22,"SI",1,"SI","¿Hizo comida?","¿Hizo comida?","Para la cena la madre","preparó tortilla. "
"1271",1385657,74,71,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1160,5,1752250114105,1752250112945,"B",22,NA,0,NA,NA,NA,"Aunque el universo parece","basto, es asombroso. "
"1272",1385657,26,72,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2092,5,1752250116529,1752250114438,"B",22,NA,0,NA,NA,NA,"Llegaremos lejos con","estas ideas de proyecto. "
"1273",1385657,68,73,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,3505,5,1752250120337,1752250116833,"B",22,NA,0,NA,NA,NA,"Hay minerales valiosos","en las piedras del pozo."
"1274",1385657,57,74,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1211,5,1752250121841,1752250120630,"B",22,"SI",1,"NO","¿Compraron la obra?","¿Compraron la obra?","Durante la subasta la","pintura se vendió. "
"1275",1385657,83,75,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2010,5,1752250128298,1752250126288,"B",22,NA,0,NA,NA,NA,"Los diferentes sistemas","funcionan adecuadamente. "
"1276",1385657,11,76,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,2123,5,1752250148009,1752250145886,"B",22,"NO",1,"NO","¿El señor fue descortés?","¿El señor fue descortés?","Cuando llegamos el señor","nos saludó. "
"1277",1385657,22,77,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,5142,5,1752250155042,1752250149901,"B",22,NA,0,NA,NA,NA,"Si te fijas en los datos","verás que no te estafan. "
"1278",1385657,41,78,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1472,5,1752250156785,1752250155314,"B",22,NA,0,NA,NA,NA,"Cuantos más puntos haces","más puedes ganar. "
"1279",1385657,54,79,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1234,5,1752250158345,1752250157112,"B",22,NA,0,NA,NA,NA,"Todo equipo debe tener un","jugador con iniciativa. "
"1280",1385657,59,80,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1025,5,1752250159665,1752250158641,"B",22,"SI",1,"SI","¿Está cerca de vencer?","¿Está cerca de vencer?","Estoy a una partida de","ganar el torneo. "
"1281",1385657,78,81,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1212,5,1752250162593,1752250161382,"B",22,NA,0,NA,NA,NA,"Se trata de un reflejo de","la pantalla por la luz. "
"1282",1385657,10,82,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1536,5,1752250164425,1752250162890,"B",22,NA,0,NA,NA,NA,"No puede dejar de pensar","en la hora del almuerzo."
"1283",1385657,19,83,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1152,5,1752250165873,1752250164721,"B",22,NA,0,NA,NA,NA,"Es fácil trabajar con la","gente adecuada."
"1284",1385657,3,84,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1446,5,1752250167617,1752250166171,"B",22,NA,0,NA,NA,NA,"No me ha gustado el modo","de hablar del médico. "
"1285",1385657,64,85,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1466,5,1752250169380,1752250167914,"B",22,NA,0,NA,NA,NA,"Si colaboran todos los","equipos saldrán adelante. "
"1286",1385657,97,86,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2430,5,1752250172073,1752250169643,"B",22,NA,0,NA,NA,NA,"En el libro aparecen las","criaturas más raras."
"1287",1385657,98,87,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1312,5,1752250173689,1752250172378,"B",22,NA,0,NA,NA,NA,"Podremos ver diferentes","ocasiones para actuar. "
"1288",1385657,28,88,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1692,5,1752250175673,1752250173982,"B",22,"NO",1,"NO","¿Todas tienen volcanes?","¿Todas tienen volcanes?","Entre todas las islas solo","una tiene volcanes. "
"1289",1385657,44,89,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,986,5,1752250178425,1752250177439,"B",22,"SI",1,"SI","¿Se han recuperado los libros?","¿Se han recuperado los libros?","Me han devuelto unos","libros que extrañaba. "
"1290",1385657,31,90,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1153,5,1752250181745,1752250180592,"B",22,"NO",1,"NO","¿Dará tiempo?","¿Dará tiempo?","No tenemos el tiempo","adecuado para ese plan. "
"1291",1385657,45,91,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1194,5,1752250184777,1752250183583,"B",22,"SI",1,"SI","¿Se necesita compromiso?","¿Se necesita compromiso?","Hacen falta unos padres","más comprometidos."
"1292",1385657,6,92,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,878,5,1752250187841,1752250186964,"B",22,"NO",1,"NO","¿Seguirá todo igual?","¿Seguirá todo igual?","Cuando llegue el momento","la vida mejorará."
"1293",1385657,47,93,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,858,5,1752250191265,1752250190408,"B",22,"SI",1,"SI","¿Es aburrido?","¿Es aburrido?","Me cansan las calles","de este laberinto. "
"1294",1385657,73,94,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1075,5,1752250193857,1752250192782,"B",22,"NO",1,"NO","¿Estaban entretenidos?","¿Estaban entretenidos?","Durante la lectura el","tribunal estaba aburrido. "
"1295",1385657,17,95,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1077,5,1752250196281,1752250195204,"B",22,NA,0,NA,NA,NA,"Tengo ganas de que caiga","la noche por fin. "
