Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,Exp_Subject_Id,Rec_Session_Id,Session_Nr,variable_name,timestamp,value
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405388,282.7365405857563
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405407,283.47782269120216
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405435,258.6910530924797
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405461,246.95148020982742
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405481,236.1463688313961
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405501,235.22509709000587
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405522,266.54236167669296
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405563,198.5411697998643
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405597,209.4195943325758
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405611,207.2951875627041
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405629,222.71184604614973
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405648,219.56896763294935
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405666,198.47714882344007
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405696,205.81162087619305
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405714,206.4355093985796
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405735,226.76049806177616
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405748,225.98508819937706
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405765,218.46061516553164
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405779,220.7602070644498
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405807,205.10314218699932
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405829,207.9515442252159
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405846,210.90441327542067
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405869,211.5164129063487
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405881,200.22843517363071
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405909,202.61420477181673
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405948,222.89842050522566
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692405999,217.26223435252905
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406022,199.51025191694498
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406034,195.89751586318016
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406056,208.32354314625263
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406080,193.8525527715683
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406099,189.13621678948402
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406120,190.21176919341087
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406142,183.3473525941372
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406165,233.1512365490198
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406177,234.76462215185165
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406199,249.1309929639101
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406216,421.97906970977783
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406234,485.8156979084015
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406257,499.9131739139557
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406274,492.304927110672
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406286,471.8004584312439
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406325,356.0327634215355
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406348,288.9061711728573
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406370,85.0820705294609
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406393,166.08904749155045
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406415,108.98118317127228
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406438,174.80565011501312
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406455,166.61797910928726
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406479,192.81411208212376
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406504,194.28558200597763
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406522,177.95901596546173
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406539,174.9816231429577
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406561,167.01257228851318
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406583,170.04731744527817
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406606,174.883970618248
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406627,177.91858837008476
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406650,183.62520597875118
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406732,177.58633643388748
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406747,176.42595916986465
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406770,182.27116651833057
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406781,184.90160554647446
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406800,200.458300486207
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406813,191.31242036819458
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406838,187.76838071644306
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406859,186.99722215533257
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406875,188.3519422262907
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406896,173.85669127106667
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406915,165.48612713813782
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406932,189.34571407735348
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406948,187.83324658870697
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406965,189.46110270917416
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692406982,189.48720060288906
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407006,197.28797301650047
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407046,191.94608554244041
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407067,191.14842675626278
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407087,184.52063463628292
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407104,180.80481961369514
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407120,171.28458693623543
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407142,204.9976559355855
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407159,202.9009111225605
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407183,171.10686711966991
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407199,171.09598740935326
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407221,184.3410473316908
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407238,181.15916289389133
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407259,190.33054411411285
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407280,187.13430985808372
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407304,199.71493631601334
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407318,186.15354672074318
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407334,170.4129159450531
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407356,203.34987603127956
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407414,205.4985735565424
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407440,225.5087412893772
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407451,235.52318774163723
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407479,195.77622301876545
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407501,165.68754762411118
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407521,176.8207535147667
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407544,201.97541657835245
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407561,196.4765578508377
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407582,186.56973503530025
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407606,210.27136500924826
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407628,209.30574294179678
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407645,183.63129794597626
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407667,179.93179745972157
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407688,215.33470675349236
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407705,220.83213217556477
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407728,234.28380265831947
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407749,212.28410974144936
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407771,214.51051253825426
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407794,225.7127769291401
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407813,220.8491139113903
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407832,193.66955906152725
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407856,192.91650876402855
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407873,222.19297103583813
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407889,207.32574127614498
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407909,191.89426861703396
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407928,181.62843883037567
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407947,190.53656123578548
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407963,226.76384411752224
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692407986,285.8504645526409
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408005,301.55310183763504
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408029,259.4851344823837
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408047,261.311162263155
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408065,237.52577528357506
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408091,237.47574873268604
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408169,274.31093752384186
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408189,265.45050144195557
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408211,269.90381330251694
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408232,270.87527588009834
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408248,267.8122267127037
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408266,274.8216837644577
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408284,271.19119986891747
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408306,242.83238165080547
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408319,246.84308543801308
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408348,275.0711627304554
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408371,261.8190988898277
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408387,259.90011245012283
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408410,262.5803768634796
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408428,268.3202773332596
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408459,253.6785140633583
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408493,256.4034104347229
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408514,218.98683439940214
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408536,214.59467355161905
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408556,269.428525865078
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408576,271.77993804216385
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408601,266.0233274102211
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408618,268.3858036994934
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408638,270.6910215318203
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408662,265.7725341618061
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408694,264.53825533390045
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408719,282.87027552723885
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408733,284.51804369688034
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408754,281.1910852789879
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408772,284.85687375068665
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408800,268.15221682190895
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408823,281.4679026603699
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408866,286.48679181933403
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408899,289.6374486386776
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408921,312.95467615127563
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408943,312.41217255592346
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408972,283.193589001894
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692408994,279.14008051157
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409021,274.2737218737602
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409047,280.90963438153267
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409065,286.6105355322361
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409093,316.07000827789307
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409115,330.88869005441666
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409132,360.44754534959793
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409148,322.2297012805939
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409176,317.95491725206375
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409192,337.0712220668793
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409232,319.78919953107834
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409256,317.1381041407585
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409279,324.93670731782913
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409301,331.64754062891006
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409315,324.05306696891785
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409337,301.87048092484474
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409355,299.7824013233185
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409372,300.9388893842697
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409389,305.57237192988396
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409411,335.3547692298889
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409432,333.8416412472725
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409454,315.9578785300255
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409472,307.13581815361977
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409495,310.6561303138733
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409518,319.2042365670204
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409551,340.7068356871605
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409579,331.54955953359604
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409599,328.71174216270447
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409679,324.75635558366776
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409691,318.0495858192444
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409710,326.676307618618
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409726,321.27028852701187
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409750,339.90073800086975
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409773,342.1021342277527
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409791,323.8931268453598
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409812,270.75426802039146
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409831,275.1594342291355
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409852,291.7004629969597
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409864,291.0024382174015
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409888,296.2482087314129
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409901,298.06058406829834
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409925,299.4458846747875
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409944,283.2060478627682
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409962,285.1420260965824
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692409979,298.2011519372463
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410000,287.8817617893219
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410021,305.7549834251404
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410036,306.320708245039
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410054,282.581777125597
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410075,271.7393293976784
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410097,253.49101424217224
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410119,258.78371000289917
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410140,250.36425925791264
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410161,250.2560120075941
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410180,250.08265748620033
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410197,248.84397648274899
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410217,250.9394858032465
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410236,270.93824073672295
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410257,261.31612434983253
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410288,250.2223502844572
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410316,262.92829290032387
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410329,257.7012374997139
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410385,263.4899541735649
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410411,271.2658256292343
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410431,275.4558451473713
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410449,227.92218625545502
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410467,259.090755879879
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410488,255.35069704055786
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410511,202.0192639902234
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410522,206.17062784731388
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410541,230.0034061074257
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410559,232.685973867774
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410582,203.81695590913296
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410594,200.7279597222805
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410613,218.41287352144718
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410627,223.416256159544
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410664,206.19928892701864
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410685,210.9586726874113
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410706,222.09220379590988
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410729,183.30699875950813
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410751,183.75088088214397
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410772,219.71906907856464
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410790,215.04419669508934
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410812,198.6460441723466
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410825,196.9218699261546
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410842,187.12491877377033
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410860,196.85116857290268
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410879,194.33210156857967
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410892,194.19238194823265
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410914,199.48680438101292
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410930,209.39254257827997
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410950,179.90307435393333
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692410982,210.434652864933
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411004,216.69564116746187
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411030,230.21850921213627
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411060,254.06707897782326
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411088,279.1684649884701
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411116,273.94896671175957
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411135,271.48890495300293
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411157,243.49948726594448
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411169,237.88725659251213
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411197,262.07335218787193
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411221,247.84852489829063
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411244,255.9600681066513
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411264,263.387668132782
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411285,268.26422587037086
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411306,259.7127065062523
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411318,257.9750709235668
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411348,250.65606012940407
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411372,264.3654875457287
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411389,261.4098943769932
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411408,247.3676148802042
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411426,246.59128971397877
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411446,246.2681371718645
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411470,248.81018735468388
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411491,250.84026753902435
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411513,269.1529020667076
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411531,272.26918637752533
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411550,281.70999214053154
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411571,277.090859413147
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411596,265.6365863978863
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411609,260.99581494927406
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411631,250.9150542318821
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411649,256.2155216932297
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411671,286.1596830189228
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411712,290.524347871542
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411728,286.619608104229
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411751,297.12910652160645
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411775,295.64258605241776
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411827,367.0559450984001
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411848,349.6266558766365
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411861,353.33751887083054
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411884,321.4359015226364
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411905,337.7775013446808
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411921,336.7841050028801
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411942,339.6515741944313
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411959,335.65382212400436
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411976,322.8855684399605
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692411992,318.4448093175888
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692412011,317.3361986875534
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692412024,321.8308836221695
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692412046,344.23933178186417
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692412059,344.4229692220688
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692412088,334.13248658180237
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692412108,320.23301124572754
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692412130,324.85236525535583
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692412147,317.6184073090553
7,3,block_1,1,sentence,3,927112,1084058,1,gaze_y,1717692412164,321.3900491595268
