"","sub","item","Page","wordID","word_number","skipped"
"1928",1078223,2,1,"later,",3,1
"1929",1078223,2,1,"the",4,1
"1930",1078223,2,1,"British",5,0
"1931",1078223,2,1,"astronomer",6,0
"1932",1078223,2,1,"Richard",7,0
"1933",1078223,2,1,"Carrington",8,0
"1934",1078223,2,1,"was",9,0
"1935",1078223,2,1,"observing",10,0
"1936",1078223,2,1,"the",11,0
"1937",1078223,2,2,"telescope",1,1
"1938",1078223,2,2,"when",2,1
"1939",1078223,2,2,"he",3,1
"1940",1078223,2,2,"saw",4,1
"1941",1078223,2,2,"what",5,0
"1942",1078223,2,2,"he",6,0
"1943",1078223,2,2,"described",7,0
"1944",1078223,2,2,"as",8,1
"1945",1078223,2,2,"""two",9,1
"1946",1078223,2,2,"patches",10,1
"1947",1078223,2,2,"of",11,1
"1948",1078223,2,2,"intensely",12,0
"1949",1078223,2,2,"bright",13,0
"1950",1078223,2,2,"and ",14,1
"1951",1078223,2,3,"white",1,1
"1952",1078223,2,3,"light""",2,1
"1953",1078223,2,3,"over",3,0
"1954",1078223,2,3,"the",4,1
"1955",1078223,2,3,"sunspots.",5,0
"1956",1078223,2,3,"He",6,0
"1957",1078223,2,3,"jotted",7,0
"1958",1078223,2,3,"a",8,1
"1959",1078223,2,3,"note",9,0
"1960",1078223,2,3,"in",10,0
"1961",1078223,2,3,"his",11,0
"1962",1078223,2,3,"painstaking",12,0
"1963",1078223,2,3,"record.",13,0
"1964",1078223,2,4,"That",1,1
"1965",1078223,2,4,"night",2,1
"1966",1078223,2,4,"there",3,1
"1967",1078223,2,4,"was",4,1
"1968",1078223,2,4,"scarcely",5,0
"1969",1078223,2,4,"a",6,0
"1970",1078223,2,4,"square",7,0
"1971",1078223,2,4,"inch",8,0
"1972",1078223,2,4,"of",9,0
"1973",1078223,2,4,"earth",10,0
"1974",1078223,2,4,"that",11,1
"1975",1078223,2,4,"was",12,1
"1976",1078223,2,4,"not",13,0
"1977",1078223,2,4,"illuminated ",14,0
"1978",1078223,2,5,"by",1,1
"1979",1078223,2,5,"aurora.",2,1
"1980",1078223,3,1,"I",1,1
"1981",1078223,3,1,"agree",2,1
"1982",1078223,3,1,"that",3,1
"1983",1078223,3,1,"California's",4,0
"1984",1078223,3,1,"""three",5,1
"1985",1078223,3,1,"strikes",6,0
"1986",1078223,3,1,"and",7,0
"1987",1078223,3,1,"you're",8,0
"1988",1078223,3,1,"out""",9,0
"1989",1078223,3,1,"law will",10,0
"1990",1078223,3,1,"be",11,1
"1991",1078223,3,1,"a",12,1
"1992",1078223,3,2,"financial",1,1
"1993",1078223,3,2,"disaster",2,1
"1994",1078223,3,2,"for",3,0
"1995",1078223,3,2,"taxpayers",4,0
"1996",1078223,3,2,"who",5,0
"1997",1078223,3,2,"care",6,0
"1998",1078223,3,2,"about",7,0
"1999",1078223,3,2,"education",8,0
"2000",1078223,3,2,"and",9,0
"2001",1078223,3,2,"other",10,0
"2002",1078223,3,2,"vital",11,0
"2003",1078223,3,3,"services.",1,1
"2004",1078223,3,3,"But",2,1
"2005",1078223,3,3,"it's",3,1
"2006",1078223,3,3,"far",4,0
"2007",1078223,3,3,"from",5,0
"2008",1078223,3,3,"clear",6,0
"2009",1078223,3,3,"that",7,0
"2010",1078223,3,3,"the",8,1
"2011",1078223,3,3,"law",9,0
"2012",1078223,3,3,"can",10,0
"2013",1078223,3,3,"even",11,0
"2014",1078223,3,3,"be",12,0
"2015",1078223,3,3,"credited",13,0
"2016",1078223,3,3,"with",14,0
"2017",1078223,3,3,"a",15,0
"2018",1078223,3,4,"reduction",1,1
"2019",1078223,3,4,"in",2,1
"2020",1078223,3,4,"crime",3,1
"2021",1078223,3,4,"in",4,1
"2022",1078223,3,4,"California.",5,0
"2023",1078223,3,4,"While",6,0
"2024",1078223,3,4,"it's",7,0
"2025",1078223,3,4,"true",8,0
"2026",1078223,3,4,"that",9,0
"2027",1078223,3,4,"crime",10,1
"2028",1078223,3,4,"declined in",11,0
"2029",1078223,3,5,"California",1,1
"2030",1078223,3,5,"last",2,1
"2031",1078223,3,5,"year,",3,1
"2032",1078223,3,5,"crime",4,0
"2033",1078223,3,5,"also",5,0
"2034",1078223,3,5,"dropped",6,0
"2035",1078223,3,5,"nationwide.",7,0
"2036",1078223,12,1,"Some",1,0
"2037",1078223,12,1,"months",2,0
"2038",1078223,12,1,"later,",3,0
"2039",1078223,12,1,"Michael",4,0
"2040",1078223,12,1,"Larson",5,0
"2041",1078223,12,1,"saw",6,0
"2042",1078223,12,1,"another",7,0
"2043",1078223,12,1,"opportunity",8,0
"2044",1078223,12,1,"to",9,1
"2045",1078223,12,1,"stack",10,0
"2046",1078223,12,1,"the",11,0
"2047",1078223,12,1,"odds",12,0
"2048",1078223,12,1,"in",13,1
"2049",1078223,12,2,"his",1,0
"2050",1078223,12,2,"favour",2,0
"2051",1078223,12,2,"with",3,0
"2052",1078223,12,2,"a",4,0
"2053",1078223,12,2,"dash",5,0
"2054",1078223,12,2,"of",6,0
"2055",1078223,12,2,"ingenuity.",7,0
"2056",1078223,12,2,"He",8,1
"2057",1078223,12,2,"walked",9,0
"2058",1078223,12,2,"into",10,0
"2059",1078223,12,2,"his",11,0
"2060",1078223,12,2,"bank",12,1
"2061",1078223,12,2,"one",13,0
"2062",1078223,12,2,"day",14,0
"2063",1078223,12,2,"and",15,0
"2064",1078223,12,2,"asked",16,0
"2065",1078223,12,2,"to ",17,1
"2066",1078223,12,3,"withdraw",1,0
"2067",1078223,12,3,"his",2,0
"2068",1078223,12,3,"entire",3,0
"2069",1078223,12,3,"account",4,0
"2070",1078223,12,3,"balance,",5,0
"2071",1078223,12,3,"but",6,1
"2072",1078223,12,3,"with",7,0
"2073",1078223,12,3,"an",8,0
"2074",1078223,12,3,"unusual",9,0
"2075",1078223,12,3,"stipulation:",10,0
"2076",1078223,12,3,"He",11,0
"2077",1078223,12,4,"wanted",1,0
"2078",1078223,12,4,"as",2,0
"2079",1078223,12,4,"much",3,0
"2080",1078223,12,4,"of",4,1
"2081",1078223,12,4,"the",5,1
"2082",1078223,12,4,"cash",6,0
"2083",1078223,12,4,"as",7,0
"2084",1078223,12,4,"possible",8,0
"2085",1078223,12,4,"in",9,1
"2086",1078223,12,4,"one",10,0
"2087",1078223,12,4,"dollar",11,0
"2088",1078223,12,4,"notes.",12,0
"2089",1078223,7,1,"Dorothy",1,0
"2090",1078223,7,1,"didn't",2,1
"2091",1078223,7,1,"know.",3,1
"2092",1078223,7,1,"She",4,1
"2093",1078223,7,1,"looked",5,0
"2094",1078223,7,1,"around",6,0
"2095",1078223,7,1,"her",7,1
"2096",1078223,7,1,"anxiously",8,0
"2097",1078223,7,1,"for",9,0
"2098",1078223,7,1,"some",10,0
"2099",1078223,7,1,"familiar",11,0
"2100",1078223,7,1,"landmark; ",12,0
"2101",1078223,7,2,"but",1,1
"2102",1078223,7,2,"everything",2,1
"2103",1078223,7,2,"was",3,1
"2104",1078223,7,2,"strange.",4,0
"2105",1078223,7,2,"Between",5,0
"2106",1078223,7,2,"the",6,0
"2107",1078223,7,2,"branches",7,0
"2108",1078223,7,2,"of",8,0
"2109",1078223,7,2,"the",9,0
"2110",1078223,7,2,"many",10,1
"2111",1078223,7,2,"roads",11,0
"2112",1078223,7,2,"were",12,0
"2113",1078223,7,2,"green",13,0
"2114",1078223,7,3,"meadows",1,1
"2115",1078223,7,3,"and",2,1
"2116",1078223,7,3,"a",3,1
"2117",1078223,7,3,"few",4,1
"2118",1078223,7,3,"shrubs",5,0
"2119",1078223,7,3,"and",6,0
"2120",1078223,7,3,"trees,",7,0
"2121",1078223,7,3,"but",8,1
"2122",1078223,7,3,"she",9,0
"2123",1078223,7,3,"couldn't",10,0
"2124",1078223,7,3,"see",11,0
"2125",1078223,7,3,"the",12,1
"2126",1078223,7,3,"farm-house from",13,0
"2127",1078223,7,3,"which",14,1
"2128",1078223,7,4,"she",1,1
"2129",1078223,7,4,"had",2,1
"2130",1078223,7,4,"just",3,1
"2131",1078223,7,4,"come,",4,1
"2132",1078223,7,4,"or",5,1
"2133",1078223,7,4,"anything",6,0
"2134",1078223,7,4,"she",7,0
"2135",1078223,7,4,"had",8,0
"2136",1078223,7,4,"ever",9,1
"2137",1078223,7,4,"seen",10,0
"2138",1078223,7,4,"before,",11,0
"2139",1078223,7,4,"except the",12,0
"2140",1078223,7,4,"shaggy",13,0
"2141",1078223,7,5,"man",1,1
"2142",1078223,7,5,"and",2,1
"2143",1078223,7,5,"Toto.",3,1
"2144",1078223,11,1,"Known",1,0
"2145",1078223,11,1,"as",2,1
"2146",1078223,11,1,"Rapa",3,1
"2147",1078223,11,1,"Nui",4,1
"2148",1078223,11,1,"to",5,1
"2149",1078223,11,1,"the",6,0
"2150",1078223,11,1,"island's",7,0
"2151",1078223,11,1,"inhabitants,",8,0
"2152",1078223,11,1,"Rongorongo",9,0
"2153",1078223,11,1,"is",10,0
"2154",1078223,11,1,"a ",11,1
"2155",1078223,11,2,"writing",1,0
"2156",1078223,11,2,"system",2,0
"2157",1078223,11,2,"comprised",3,0
"2158",1078223,11,2,"of",4,0
"2159",1078223,11,2,"pictographs.",5,0
"2160",1078223,11,2,"It",6,1
"2161",1078223,11,2,"has",7,0
"2162",1078223,11,2,"been",8,0
"2163",1078223,11,2,"found",9,0
"2164",1078223,11,2,"carved",10,0
"2165",1078223,11,2,"into",11,0
"2166",1078223,11,2,"many",12,1
"2167",1078223,11,2,"oblong",13,1
"2168",1078223,11,3,"into",1,0
"2169",1078223,11,3,"many",2,0
"2170",1078223,11,3,"oblong",3,1
"2171",1078223,11,3,"wooden",4,0
"2172",1078223,11,3,"tablets",5,0
"2173",1078223,11,3,"and",6,0
"2174",1078223,11,3,"other",7,0
"2175",1078223,11,3,"artifacts",8,0
"2176",1078223,11,3,"from",9,0
"2177",1078223,11,3,"the",10,1
"2178",1078223,11,3,"island's",11,0
"2179",1078223,11,3,"history.",12,0
"2180",1078223,11,4,"The",1,0
"2181",1078223,11,4,"art",2,0
"2182",1078223,11,4,"of",3,1
"2183",1078223,11,4,"writing",4,1
"2184",1078223,11,4,"was",5,0
"2185",1078223,11,4,"not",6,0
"2186",1078223,11,4,"known",7,0
"2187",1078223,11,4,"in",8,0
"2188",1078223,11,4,"any",9,1
"2189",1078223,11,4,"nearby",10,0
"2190",1078223,11,4,"islands",11,0
"2191",1078223,11,4,"and",12,1
"2192",1078223,11,4,"the",13,0
"2193",1078223,11,4,"script's",14,0
"2194",1078223,11,4,"mere",15,0
"2195",1078223,11,5,"existence",1,1
"2196",1078223,11,5,"is",2,1
"2197",1078223,11,5,"sufficient",3,0
"2198",1078223,11,5,"to",4,1
"2199",1078223,11,5,"confound",5,0
"2200",1078223,11,5,"anthropologists.",6,1
"2201",1078246,2,1,"Two",1,0
"2202",1078246,2,1,"days",2,0
"2203",1078246,2,1,"later,",3,0
"2204",1078246,2,1,"the",4,0
"2205",1078246,2,1,"British",5,0
"2206",1078246,2,1,"astronomer",6,0
"2207",1078246,2,1,"Richard",7,0
"2208",1078246,2,1,"Carrington",8,0
"2209",1078246,2,1,"was",9,0
"2210",1078246,2,1,"observing",10,0
"2211",1078246,2,1,"the",11,0
"2212",1078246,2,2,"telescope",1,0
"2213",1078246,2,2,"when",2,0
"2214",1078246,2,2,"he",3,1
"2215",1078246,2,2,"saw",4,1
"2216",1078246,2,2,"what",5,0
"2217",1078246,2,2,"he",6,0
"2218",1078246,2,2,"described",7,0
"2219",1078246,2,2,"as",8,1
"2220",1078246,2,2,"""two",9,1
"2221",1078246,2,2,"patches",10,1
"2222",1078246,2,2,"of",11,1
"2223",1078246,2,2,"intensely",12,0
"2224",1078246,2,2,"bright",13,0
"2225",1078246,2,2,"and ",14,1
"2226",1078246,2,3,"white",1,0
"2227",1078246,2,3,"light""",2,0
"2228",1078246,2,3,"over",3,0
"2229",1078246,2,3,"the",4,1
"2230",1078246,2,3,"sunspots.",5,0
"2231",1078246,2,3,"He",6,0
"2232",1078246,2,3,"jotted",7,0
"2233",1078246,2,3,"a",8,1
"2234",1078246,2,3,"note",9,0
"2235",1078246,2,3,"in",10,0
"2236",1078246,2,3,"his",11,0
"2237",1078246,2,3,"painstaking",12,0
"2238",1078246,2,3,"record.",13,0
"2239",1078246,2,4,"That",1,0
"2240",1078246,2,4,"night",2,0
"2241",1078246,2,4,"there",3,0
"2242",1078246,2,4,"was",4,1
"2243",1078246,2,4,"scarcely",5,0
"2244",1078246,2,4,"a",6,0
"2245",1078246,2,4,"square",7,0
"2246",1078246,2,4,"inch",8,0
"2247",1078246,2,4,"of",9,0
"2248",1078246,2,4,"earth",10,0
"2249",1078246,2,4,"that",11,1
"2250",1078246,2,4,"was",12,0
"2251",1078246,2,4,"not",13,0
"2252",1078246,2,4,"illuminated ",14,0
"2253",1078246,2,5,"by",1,0
"2254",1078246,2,5,"aurora.",2,0
"2255",1078246,3,1,"I",1,1
"2256",1078246,3,1,"agree",2,0
"2257",1078246,3,1,"that",3,0
"2258",1078246,3,1,"California's",4,0
"2259",1078246,3,1,"""three",5,0
"2260",1078246,3,1,"strikes",6,0
"2261",1078246,3,1,"and",7,0
"2262",1078246,3,1,"you're",8,0
"2263",1078246,3,1,"out""",9,0
"2264",1078246,3,1,"law will",10,0
"2265",1078246,3,1,"be",11,0
"2266",1078246,3,1,"a",12,0
"2267",1078246,3,2,"financial",1,0
"2268",1078246,3,2,"disaster",2,0
"2269",1078246,3,2,"for",3,0
"2270",1078246,3,2,"taxpayers",4,0
"2271",1078246,3,2,"who",5,0
"2272",1078246,3,2,"care",6,0
"2273",1078246,3,2,"about",7,0
"2274",1078246,3,2,"education",8,0
"2275",1078246,3,2,"and",9,0
"2276",1078246,3,2,"other",10,0
"2277",1078246,3,2,"vital",11,0
"2278",1078246,3,3,"services.",1,0
"2279",1078246,3,3,"But",2,0
"2280",1078246,3,3,"it's",3,0
"2281",1078246,3,3,"far",4,0
"2282",1078246,3,3,"from",5,0
"2283",1078246,3,3,"clear",6,0
"2284",1078246,3,3,"that",7,0
"2285",1078246,3,3,"the",8,0
"2286",1078246,3,3,"law",9,0
"2287",1078246,3,3,"can",10,0
"2288",1078246,3,3,"even",11,0
"2289",1078246,3,3,"be",12,0
"2290",1078246,3,3,"credited",13,0
"2291",1078246,3,3,"with",14,0
"2292",1078246,3,3,"a",15,0
"2293",1078246,3,4,"reduction",1,0
"2294",1078246,3,4,"in",2,0
"2295",1078246,3,4,"crime",3,0
"2296",1078246,3,4,"in",4,1
"2297",1078246,3,4,"California.",5,0
"2298",1078246,3,4,"While",6,0
"2299",1078246,3,4,"it's",7,0
"2300",1078246,3,4,"true",8,0
"2301",1078246,3,4,"that",9,0
"2302",1078246,3,4,"crime",10,1
"2303",1078246,3,4,"declined in",11,0
"2304",1078246,3,5,"California",1,0
"2305",1078246,3,5,"last",2,0
"2306",1078246,3,5,"year,",3,1
"2307",1078246,3,5,"crime",4,0
"2308",1078246,3,5,"also",5,0
"2309",1078246,3,5,"dropped",6,0
"2310",1078246,3,5,"nationwide.",7,0
"2311",1078246,12,1,"Some",1,0
"2312",1078246,12,1,"months",2,0
"2313",1078246,12,1,"later,",3,0
"2314",1078246,12,1,"Michael",4,0
"2315",1078246,12,1,"Larson",5,0
"2316",1078246,12,1,"saw",6,1
"2317",1078246,12,1,"another",7,0
"2318",1078246,12,1,"opportunity",8,0
"2319",1078246,12,1,"to",9,0
"2320",1078246,12,1,"stack",10,0
"2321",1078246,12,1,"the",11,0
"2322",1078246,12,1,"odds",12,0
"2323",1078246,12,1,"in",13,0
"2324",1078246,12,2,"his",1,1
"2325",1078246,12,2,"favour",2,0
"2326",1078246,12,2,"with",3,0
"2327",1078246,12,2,"a",4,1
"2328",1078246,12,2,"dash",5,0
"2329",1078246,12,2,"of",6,0
"2330",1078246,12,2,"ingenuity.",7,0
"2331",1078246,12,2,"He",8,1
"2332",1078246,12,2,"walked",9,0
"2333",1078246,12,2,"into",10,0
"2334",1078246,12,2,"his",11,0
"2335",1078246,12,2,"bank",12,0
"2336",1078246,12,2,"one",13,0
"2337",1078246,12,2,"day",14,0
"2338",1078246,12,2,"and",15,0
"2339",1078246,12,2,"asked",16,0
"2340",1078246,12,2,"to ",17,1
"2341",1078246,12,3,"withdraw",1,0
"2342",1078246,12,3,"his",2,0
"2343",1078246,12,3,"entire",3,0
"2344",1078246,12,3,"account",4,0
"2345",1078246,12,3,"balance,",5,0
"2346",1078246,12,3,"but",6,1
"2347",1078246,12,3,"with",7,0
"2348",1078246,12,3,"an",8,0
"2349",1078246,12,3,"unusual",9,0
"2350",1078246,12,3,"stipulation:",10,0
"2351",1078246,12,3,"He",11,1
"2352",1078246,12,4,"wanted",1,0
"2353",1078246,12,4,"as",2,0
"2354",1078246,12,4,"much",3,0
"2355",1078246,12,4,"of",4,0
"2356",1078246,12,4,"the",5,1
"2357",1078246,12,4,"cash",6,1
"2358",1078246,12,4,"as",7,0
"2359",1078246,12,4,"possible",8,0
"2360",1078246,12,4,"in",9,1
"2361",1078246,12,4,"one",10,1
"2362",1078246,12,4,"dollar",11,0
"2363",1078246,12,4,"notes.",12,0
"2364",1078246,7,1,"Dorothy",1,0
"2365",1078246,7,1,"didn't",2,0
"2366",1078246,7,1,"know.",3,0
"2367",1078246,7,1,"She",4,1
"2368",1078246,7,1,"looked",5,0
"2369",1078246,7,1,"around",6,0
"2370",1078246,7,1,"her",7,1
"2371",1078246,7,1,"anxiously",8,0
"2372",1078246,7,1,"for",9,0
"2373",1078246,7,1,"some",10,1
"2374",1078246,7,1,"familiar",11,0
"2375",1078246,7,1,"landmark; ",12,0
"2376",1078246,7,2,"but",1,1
"2377",1078246,7,2,"everything",2,0
"2378",1078246,7,2,"was",3,0
"2379",1078246,7,2,"strange.",4,0
"2380",1078246,7,2,"Between",5,0
"2381",1078246,7,2,"the",6,1
"2382",1078246,7,2,"branches",7,0
"2383",1078246,7,2,"of",8,0
"2384",1078246,7,2,"the",9,0
"2385",1078246,7,2,"many",10,0
"2386",1078246,7,2,"roads",11,0
"2387",1078246,7,2,"were",12,0
"2388",1078246,7,2,"green",13,0
"2389",1078246,7,3,"meadows",1,0
"2390",1078246,7,3,"and",2,0
"2391",1078246,7,3,"a",3,0
"2392",1078246,7,3,"few",4,0
"2393",1078246,7,3,"shrubs",5,0
"2394",1078246,7,3,"and",6,0
"2395",1078246,7,3,"trees,",7,0
"2396",1078246,7,3,"but",8,1
"2397",1078246,7,3,"she",9,0
"2398",1078246,7,3,"couldn't",10,0
"2399",1078246,7,3,"see",11,0
"2400",1078246,7,3,"the",12,1
"2401",1078246,7,3,"farm-house from",13,0
"2402",1078246,7,3,"which",14,0
"2403",1078246,7,4,"she",1,1
"2404",1078246,7,4,"had",2,0
"2405",1078246,7,4,"just",3,0
"2406",1078246,7,4,"come,",4,0
"2407",1078246,7,4,"or",5,1
"2408",1078246,7,4,"anything",6,0
"2409",1078246,7,4,"she",7,0
"2410",1078246,7,4,"had",8,0
"2411",1078246,7,4,"ever",9,0
"2412",1078246,7,4,"seen",10,0
"2413",1078246,7,4,"before,",11,0
"2414",1078246,7,4,"except the",12,0
"2415",1078246,7,4,"shaggy",13,0
"2416",1078246,7,5,"man",1,1
"2417",1078246,7,5,"and",2,0
"2418",1078246,7,5,"Toto.",3,0
"2419",1078246,11,1,"Known",1,0
"2420",1078246,11,1,"as",2,0
"2421",1078246,11,1,"Rapa",3,0
"2422",1078246,11,1,"Nui",4,0
"2423",1078246,11,1,"to",5,1
"2424",1078246,11,1,"the",6,0
"2425",1078246,11,1,"island's",7,0
"2426",1078246,11,1,"inhabitants,",8,0
"2427",1078246,11,1,"Rongorongo",9,0
"2428",1078246,11,1,"is",10,1
"2429",1078246,11,1,"a ",11,1
"2430",1078246,11,2,"writing",1,0
"2431",1078246,11,2,"system",2,0
"2432",1078246,11,2,"comprised",3,0
"2433",1078246,11,2,"of",4,0
"2434",1078246,11,2,"pictographs.",5,0
"2435",1078246,11,2,"It",6,0
"2436",1078246,11,2,"has",7,0
"2437",1078246,11,2,"been",8,0
"2438",1078246,11,2,"found",9,0
"2439",1078246,11,2,"carved",10,0
"2440",1078246,11,2,"into",11,1
"2441",1078246,11,2,"many",12,1
"2442",1078246,11,2,"oblong",13,1
"2443",1078246,11,3,"into",1,0
"2444",1078246,11,3,"many",2,0
"2445",1078246,11,3,"oblong",3,0
"2446",1078246,11,3,"wooden",4,0
"2447",1078246,11,3,"tablets",5,0
"2448",1078246,11,3,"and",6,0
"2449",1078246,11,3,"other",7,0
"2450",1078246,11,3,"artifacts",8,0
"2451",1078246,11,3,"from",9,0
"2452",1078246,11,3,"the",10,0
"2453",1078246,11,3,"island's",11,0
"2454",1078246,11,3,"history.",12,0
"2455",1078246,11,4,"The",1,0
"2456",1078246,11,4,"art",2,0
"2457",1078246,11,4,"of",3,0
"2458",1078246,11,4,"writing",4,0
"2459",1078246,11,4,"was",5,0
"2460",1078246,11,4,"not",6,0
"2461",1078246,11,4,"known",7,0
"2462",1078246,11,4,"in",8,0
"2463",1078246,11,4,"any",9,0
"2464",1078246,11,4,"nearby",10,0
"2465",1078246,11,4,"islands",11,0
"2466",1078246,11,4,"and",12,0
"2467",1078246,11,4,"the",13,0
"2468",1078246,11,4,"script's",14,0
"2469",1078246,11,4,"mere",15,0
"2470",1078246,11,5,"existence",1,0
"2471",1078246,11,5,"is",2,0
"2472",1078246,11,5,"sufficient",3,0
"2473",1078246,11,5,"to",4,0
"2474",1078246,11,5,"confound",5,0
"2475",1078246,11,5,"anthropologists.",6,1
"2476",1078474,2,1,"Two",1,0
"2477",1078474,2,1,"days",2,0
"2478",1078474,2,1,"later,",3,0
"2479",1078474,2,1,"the",4,0
"2480",1078474,2,1,"British",5,0
"2481",1078474,2,1,"astronomer",6,0
"2482",1078474,2,1,"Richard",7,0
"2483",1078474,2,1,"Carrington",8,0
"2484",1078474,2,1,"was",9,0
"2485",1078474,2,1,"observing",10,0
"2486",1078474,2,1,"the",11,0
"2487",1078474,2,2,"telescope",1,0
"2488",1078474,2,2,"when",2,0
"2489",1078474,2,2,"he",3,0
"2490",1078474,2,2,"saw",4,1
"2491",1078474,2,2,"what",5,0
"2492",1078474,2,2,"he",6,0
"2493",1078474,2,2,"described",7,0
"2494",1078474,2,2,"as",8,1
"2495",1078474,2,2,"""two",9,1
"2496",1078474,2,2,"patches",10,1
"2497",1078474,2,2,"of",11,1
"2498",1078474,2,2,"intensely",12,0
"2499",1078474,2,2,"bright",13,0
"2500",1078474,2,2,"and ",14,1
"2501",1078474,2,3,"white",1,0
"2502",1078474,2,3,"light""",2,0
"2503",1078474,2,3,"over",3,0
"2504",1078474,2,3,"the",4,1
"2505",1078474,2,3,"sunspots.",5,0
"2506",1078474,2,3,"He",6,0
"2507",1078474,2,3,"jotted",7,0
"2508",1078474,2,3,"a",8,1
"2509",1078474,2,3,"note",9,0
"2510",1078474,2,3,"in",10,0
"2511",1078474,2,3,"his",11,0
"2512",1078474,2,3,"painstaking",12,0
"2513",1078474,2,3,"record.",13,0
"2514",1078474,2,4,"That",1,0
"2515",1078474,2,4,"night",2,0
"2516",1078474,2,4,"there",3,0
"2517",1078474,2,4,"was",4,1
"2518",1078474,2,4,"scarcely",5,0
"2519",1078474,2,4,"a",6,0
"2520",1078474,2,4,"square",7,0
"2521",1078474,2,4,"inch",8,0
"2522",1078474,2,4,"of",9,0
"2523",1078474,2,4,"earth",10,0
"2524",1078474,2,4,"that",11,1
"2525",1078474,2,4,"was",12,1
"2526",1078474,2,4,"not",13,0
"2527",1078474,2,4,"illuminated ",14,0
"2528",1078474,2,5,"by",1,1
"2529",1078474,2,5,"aurora.",2,0
"2530",1078474,3,1,"I",1,1
"2531",1078474,3,1,"agree",2,0
"2532",1078474,3,1,"that",3,0
"2533",1078474,3,1,"California's",4,0
"2534",1078474,3,1,"""three",5,0
"2535",1078474,3,1,"strikes",6,0
"2536",1078474,3,1,"and",7,0
"2537",1078474,3,1,"you're",8,0
"2538",1078474,3,1,"out""",9,0
"2539",1078474,3,1,"law will",10,1
"2540",1078474,3,1,"be",11,0
"2541",1078474,3,1,"a",12,1
"2542",1078474,3,2,"financial",1,0
"2543",1078474,3,2,"disaster",2,0
"2544",1078474,3,2,"for",3,0
"2545",1078474,3,2,"taxpayers",4,0
"2546",1078474,3,2,"who",5,0
"2547",1078474,3,2,"care",6,1
"2548",1078474,3,2,"about",7,0
"2549",1078474,3,2,"education",8,0
"2550",1078474,3,2,"and",9,0
"2551",1078474,3,2,"other",10,0
"2552",1078474,3,2,"vital",11,0
"2553",1078474,3,3,"services.",1,0
"2554",1078474,3,3,"But",2,0
"2555",1078474,3,3,"it's",3,0
"2556",1078474,3,3,"far",4,1
"2557",1078474,3,3,"from",5,0
"2558",1078474,3,3,"clear",6,0
"2559",1078474,3,3,"that",7,0
"2560",1078474,3,3,"the",8,0
"2561",1078474,3,3,"law",9,0
"2562",1078474,3,3,"can",10,0
"2563",1078474,3,3,"even",11,0
"2564",1078474,3,3,"be",12,0
"2565",1078474,3,3,"credited",13,0
"2566",1078474,3,3,"with",14,0
"2567",1078474,3,3,"a",15,0
"2568",1078474,3,4,"reduction",1,0
"2569",1078474,3,4,"in",2,0
"2570",1078474,3,4,"crime",3,0
"2571",1078474,3,4,"in",4,1
"2572",1078474,3,4,"California.",5,0
"2573",1078474,3,4,"While",6,1
"2574",1078474,3,4,"it's",7,0
"2575",1078474,3,4,"true",8,0
"2576",1078474,3,4,"that",9,0
"2577",1078474,3,4,"crime",10,0
"2578",1078474,3,4,"declined in",11,0
"2579",1078474,3,5,"California",1,0
"2580",1078474,3,5,"last",2,0
"2581",1078474,3,5,"year,",3,1
"2582",1078474,3,5,"crime",4,0
"2583",1078474,3,5,"also",5,0
"2584",1078474,3,5,"dropped",6,0
"2585",1078474,3,5,"nationwide.",7,0
"2586",1078474,12,1,"Some",1,0
"2587",1078474,12,1,"months",2,0
"2588",1078474,12,1,"later,",3,0
"2589",1078474,12,1,"Michael",4,0
"2590",1078474,12,1,"Larson",5,0
"2591",1078474,12,1,"saw",6,0
"2592",1078474,12,1,"another",7,0
"2593",1078474,12,1,"opportunity",8,0
"2594",1078474,12,1,"to",9,1
"2595",1078474,12,1,"stack",10,0
"2596",1078474,12,1,"the",11,0
"2597",1078474,12,1,"odds",12,0
"2598",1078474,12,1,"in",13,1
"2599",1078474,12,2,"his",1,0
"2600",1078474,12,2,"favour",2,0
"2601",1078474,12,2,"with",3,0
"2602",1078474,12,2,"a",4,1
"2603",1078474,12,2,"dash",5,0
"2604",1078474,12,2,"of",6,0
"2605",1078474,12,2,"ingenuity.",7,0
"2606",1078474,12,2,"He",8,1
"2607",1078474,12,2,"walked",9,0
"2608",1078474,12,2,"into",10,0
"2609",1078474,12,2,"his",11,0
"2610",1078474,12,2,"bank",12,0
"2611",1078474,12,2,"one",13,0
"2612",1078474,12,2,"day",14,0
"2613",1078474,12,2,"and",15,0
"2614",1078474,12,2,"asked",16,0
"2615",1078474,12,2,"to ",17,1
"2616",1078474,12,3,"withdraw",1,0
"2617",1078474,12,3,"his",2,0
"2618",1078474,12,3,"entire",3,0
"2619",1078474,12,3,"account",4,0
"2620",1078474,12,3,"balance,",5,0
"2621",1078474,12,3,"but",6,1
"2622",1078474,12,3,"with",7,0
"2623",1078474,12,3,"an",8,0
"2624",1078474,12,3,"unusual",9,0
"2625",1078474,12,3,"stipulation:",10,0
"2626",1078474,12,3,"He",11,0
"2627",1078474,12,4,"wanted",1,0
"2628",1078474,12,4,"as",2,0
"2629",1078474,12,4,"much",3,0
"2630",1078474,12,4,"of",4,1
"2631",1078474,12,4,"the",5,1
"2632",1078474,12,4,"cash",6,1
